Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","22,037,052","21,797,428","20,852,973","20,019,594","18,365,805","18,100,356","18,216,498","17,111,661","16,461,861","18,580,142","15,194,737","8,893,617","9.92%"
"YoY %","1.10%","4.53%","4.16%","9.00%","1.47%","-0.64%","6.46%","3.95%","-11.40%","22.28%","70.85%","-",""
"Horiz. %","247.79%","245.09%","234.47%","225.10%","206.51%","203.52%","204.83%","192.40%","185.10%","208.92%","170.85%","100.00%",""
"PBT","5,017,976","3,369,510","3,418,398","4,312,215","5,459,561","3,445,997","4,262,349","4,344,226","4,825,995","6,364,744","4,394,324","2,528,449","3.41%"
"YoY %","48.92%","-1.43%","-20.73%","-21.02%","58.43%","-19.15%","-1.88%","-9.98%","-24.18%","44.84%","73.80%","-",""
"Horiz. %","198.46%","133.26%","135.20%","170.55%","215.93%","136.29%","168.58%","171.81%","190.87%","251.73%","173.80%","100.00%",""
"Tax","-961,294","-838,265","-974,529","-1,069,360","-981,731","-848,320","-1,116,223","-639,124","961,288","-1,219,563","-983,625","-745,603","3.02%"
"YoY %","-14.68%","13.98%","8.87%","-8.93%","-15.73%","24.00%","-74.65%","-166.49%","178.82%","-23.99%","-31.92%","-",""
"Horiz. %","128.93%","112.43%","130.70%","143.42%","131.67%","113.78%","149.71%","85.72%","-128.93%","163.57%","131.92%","100.00%",""
"NP","4,056,682","2,531,245","2,443,869","3,242,855","4,477,830","2,597,677","3,146,126","3,705,102","5,787,283","5,145,181","3,410,699","1,782,846","3.56%"
"YoY %","60.26%","3.58%","-24.64%","-27.58%","72.38%","-17.43%","-15.09%","-35.98%","12.48%","50.85%","91.31%","-",""
"Horiz. %","227.54%","141.98%","137.08%","181.89%","251.16%","145.70%","176.47%","207.82%","324.61%","288.59%","191.31%","100.00%",""
"NP to SH","2,322,638","1,540,681","1,365,581","1,445,298","2,120,580","1,388,012","1,496,133","1,810,066","3,983,484","2,867,501","2,202,957","1,044,340","3.02%"
"YoY %","50.75%","12.82%","-5.52%","-31.84%","52.78%","-7.23%","-17.34%","-54.56%","38.92%","30.17%","110.94%","-",""
"Horiz. %","222.40%","147.53%","130.76%","138.39%","203.05%","132.91%","143.26%","173.32%","381.44%","274.58%","210.94%","100.00%",""
"Tax Rate","19.16    %","24.88    %","28.51    %","24.80    %","17.98    %","24.62    %","26.19    %","14.71    %","-19.92    %","19.16    %","22.38    %","29.49    %","-0.37%"
"YoY %","-22.99%","-12.73%","14.96%","37.93%","-26.97%","-5.99%","78.04%","173.85%","-203.97%","-14.39%","-24.11%","-",""
"Horiz. %","64.97%","84.37%","96.68%","84.10%","60.97%","83.49%","88.81%","49.88%","-67.55%","64.97%","75.89%","100.00%",""
"Total Cost","17,980,370","19,266,183","18,409,104","16,776,739","13,887,975","15,502,679","15,070,372","13,406,559","10,674,578","13,434,961","11,784,038","7,110,771","11.14%"
"YoY %","-6.67%","4.66%","9.73%","20.80%","-10.42%","2.87%","12.41%","25.59%","-20.55%","14.01%","65.72%","-",""
"Horiz. %","252.86%","270.94%","258.89%","235.93%","195.31%","218.02%","211.94%","188.54%","150.12%","188.94%","165.72%","100.00%",""
"Net Worth","34,770,916","34,770,916","34,270,338","33,777,124","33,997,381","32,637,238","26,824,136","25,309,147","21,681,085","17,644,453","15,458,049","13,894,969","10.54%"
"YoY %","0.00%","1.46%","1.46%","-0.65%","4.17%","21.67%","5.99%","16.73%","22.88%","14.14%","11.25%","-",""
"Horiz. %","250.24%","250.24%","246.64%","243.09%","244.67%","234.89%","193.05%","182.15%","156.04%","126.98%","111.25%","100.00%",""
"Div","500,578","750,867","827,879","822,432","465,462","130,102","148,610","1,847,383","295,483","295,923","288,451","266,073","13.43%"
"YoY %","-33.33%","-9.30%","0.66%","76.69%","257.76%","-12.45%","-91.96%","525.21%","-0.15%","2.59%","8.41%","-",""
"Horiz. %","188.13%","282.20%","311.15%","309.10%","174.94%","48.90%","55.85%","694.31%","111.05%","111.22%","108.41%","100.00%",""
"Div Payout %","21.55    %","48.74    %","60.62    %","56.90    %","21.95    %","9.37    %","9.93    %","102.06    %","7.42    %","10.32    %","13.09    %","25.48    %","10.10%"
"YoY %","-55.79%","-19.60%","6.54%","159.23%","134.26%","-5.64%","-90.27%","1,275.47%","-28.10%","-21.16%","-48.63%","-",""
