F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"30-Sep-2019","22-Feb-2019","31-Dec-2018","1","30,952","4,152","4,056","4,056","-","76,809","- %","13.10%","5.28%","548,636","5.64","5.64","0.72","0.74","0.00","0.00","0.1400","0.14"," -23.43%"," -0.78%","31-Dec-2018","0.22","3.90","29.76","1.57","3.36%","0.00%","22-Feb-2019","0.26","4.61","35.17","1.86","2.84%","0.00%"
"30-Sep-2018","23-Nov-2018","30-Sep-2018","4","36,958","5,337","5,297","5,297","1,097","76,798","20.71%","14.33%","6.90%","548,562","6.74","6.73","0.97","0.97","0.20","0.20","0.1400","0.14"," -20.48%"," -29.85%","28-Sep-2018","0.355","5.27","36.76","2.54","2.72%","0.56%","23-Nov-2018","0.295","4.38","30.55","2.11","3.27%","0.68%"
"30-Sep-2018","16-Aug-2018","30-Jun-2018","3","40,300","6,690","6,661","6,661","-","76,798","- %","16.53%","8.67%","548,562","7.35","7.34","1.21","1.21","0.00","0.00","0.1400","0.14"," 18.99%"," -8.38%","29-Jun-2018","0.375","5.10","30.88","2.68","3.24%","0.00%","16-Aug-2018","0.405","5.51","33.35","2.89","3.00%","0.00%"
"30-Sep-2018","15-May-2018","31-Mar-2018","2","41,374","5,628","5,598","5,598","-","74,604","- %","13.53%","7.50%","438,850","9.43","7.54","1.28","1.02","0.00","0.00","0.1700","0.14"," 36.94%"," -6.70%","30-Mar-2018","0.38","4.03","29.79","2.24","3.36%","0.00%","15-May-2018","0.36","3.82","28.22","2.12","3.54%","0.00%"
"30-Sep-2018","08-Feb-2018","31-Dec-2017","1","37,764","4,120","4,088","4,088","-","74,604","- %","10.83%","5.48%","438,850","8.61","6.88","0.92","0.74","0.00","0.00","0.1700","0.14"," -45.86%"," 62.48%","29-Dec-2017","0.655","7.61","70.31","3.85","1.42%","0.00%","08-Feb-2018","0.57","6.62","61.19","3.35","1.63%","0.00%"
"30-Sep-2017","16-Nov-2017","30-Sep-2017","4","40,068","7,552","7,551","7,551","-","74,604","- %","18.85%","10.12%","438,850","9.13","7.30","1.72","1.38","0.00","0.00","0.1700","0.14"," 3.86%"," 376.09%","29-Sep-2017","0.605","6.63","35.16","3.56","2.84%","0.00%","16-Nov-2017","0.66","7.23","38.36","3.88","2.61%","0.00%"
"30-Sep-2017","17-Aug-2017","30-Jun-2017","3","37,762","7,270","7,270","7,270","-","70,215","- %","19.25%","10.35%","438,850","8.60","6.88","1.65","1.32","0.00","0.00","0.1600","0.13"," 21.18%"," 694.66%","30-Jun-2017","0.50","5.81","30.18","3.13","3.31%","0.00%","17-Aug-2017","0.69","8.02","41.65","4.31","2.40%","0.00%"
"30-Sep-2017","18-May-2017","31-Mar-2017","2","32,716","6,024","6,000","6,000","-","70,215","- %","18.34%","8.55%","438,850","7.45","5.96","1.36","1.09","0.00","0.00","0.1600","0.13"," 138.47%"," 314.75%","31-Mar-2017","0.35","4.69","25.60","2.19","3.91%","0.00%","18-May-2017","0.525","7.04","38.40","3.28","2.60%","0.00%"
"30-Sep-2017","23-Feb-2017","31-Dec-2016","1","22,384","2,536","2,516","2,516","-","65,827","- %","11.24%","3.82%","438,850","5.10","4.08","0.56","0.46","0.00","0.00","0.1500","0.12"," 191.99%"," 133.49%","30-Dec-2016","0.21","4.12","36.63","1.40","2.73%","0.00%","23-Feb-2017","0.32","6.27","55.82","2.13","1.79%","0.00%"
"30-Sep-2016","18-Nov-2016","30-Sep-2016","4","21,984","-2,654","-2,735","-2,735","-","66,169","- %","-12.44%","-4.13%","441,129","4.98","4.01","-0.62","-0.50","0.00","0.00","0.1500","0.12"," -123.69%"," -130.03%","30-Sep-2016","0.26","5.22","-41.94","1.73","-2.38%","0.00%","18-Nov-2016","0.205","4.11","-33.06","1.37","-3.02%","0.00%"
