Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","16,483","16,483","16,483","24,188","27,320","23,562","27,486","32,627","30,969","43,293","50,353","39,267","-9.19%"
"YoY %","0.00%","0.00%","-31.85%","-11.46%","15.95%","-14.28%","-15.76%","5.35%","-28.47%","-14.02%","28.23%","-",""
"Horiz. %","41.98%","41.98%","41.98%","61.60%","69.57%","60.00%","70.00%","83.09%","78.87%","110.25%","128.23%","100.00%",""
"PBT","-33,822","-33,823","-33,822","-32,801","-26,240","-20,747","-13,254","-31,713","-1,808","-5,580","2,657","-7,226","18.70%"
"YoY %","0.00%","-0.00%","-3.11%","-25.00%","-26.48%","-56.53%","58.21%","-1,654.04%","67.60%","-310.01%","136.77%","-",""
"Horiz. %","468.06%","468.07%","468.06%","453.93%","363.13%","287.12%","183.42%","438.87%","25.02%","77.22%","-36.77%","100.00%",""
"Tax","1,405","1,405","1,405","1,698","534","606","294","1,381","-2,424","-5,437","3,481","-1,364","-"
"YoY %","0.00%","0.00%","-17.26%","217.98%","-11.88%","106.12%","-78.71%","156.97%","55.42%","-256.19%","355.21%","-",""
"Horiz. %","-103.01%","-103.01%","-103.01%","-124.49%","-39.15%","-44.43%","-21.55%","-101.25%","177.71%","398.61%","-255.21%","100.00%",""
"NP","-32,417","-32,418","-32,417","-31,103","-25,706","-20,141","-12,960","-30,332","-4,232","-11,017","6,138","-8,590","15.89%"
"YoY %","0.00%","-0.00%","-4.22%","-21.00%","-27.63%","-55.41%","57.27%","-616.73%","61.59%","-279.49%","171.46%","-",""
"Horiz. %","377.38%","377.39%","377.38%","362.08%","299.25%","234.47%","150.87%","353.11%","49.27%","128.25%","-71.46%","100.00%",""
"NP to SH","-29,042","-29,043","-29,042","-26,120","-21,716","-17,555","-10,622","-26,365","-432","-6,737","4,114","-6,815","17.47%"
"YoY %","0.00%","-0.00%","-11.19%","-20.28%","-23.70%","-65.27%","59.71%","-6,003.01%","93.59%","-263.76%","160.37%","-",""
"Horiz. %","426.15%","426.16%","426.15%","383.27%","318.65%","257.59%","155.86%","386.87%","6.34%","98.86%","-60.37%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-131.01    %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","-",""
"Total Cost","48,900","48,901","48,900","55,291","53,026","43,703","40,446","62,959","35,201","54,310","44,215","47,857","0.24%"
"YoY %","-0.00%","0.00%","-11.56%","4.27%","21.33%","8.05%","-35.76%","78.86%","-35.19%","22.83%","-7.61%","-",""
"Horiz. %","102.18%","102.18%","102.18%","115.53%","110.80%","91.32%","84.51%","131.56%","73.55%","113.48%","92.39%","100.00%",""
"Net Worth","64,415","64,415","64,415","89,882","127,333","158,792","109,356","119,843","221,709","113,851","119,680","115,347","-6.26%"
"YoY %","0.00%","0.00%","-28.33%","-29.41%","-19.81%","45.21%","-8.75%","-45.95%","94.74%","-4.87%","3.76%","-",""
"Horiz. %","55.84%","55.84%","55.84%","77.92%","110.39%","137.66%","94.81%","103.90%","192.21%","98.70%","103.76%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Net Worth","64,415","64,415","64,415","89,882","127,333","158,792","109,356","119,843","221,709","113,851","119,680","115,347","-6.26%"
"YoY %","0.00%","0.00%","-28.33%","-29.41%","-19.81%","45.21%","-8.75%","-45.95%","94.74%","-4.87%","3.76%","-",""
"Horiz. %","55.84%","55.84%","55.84%","77.92%","110.39%","137.66%","94.81%","103.90%","192.21%","98.70%","103.76%","100.00%",""
"NOSH","149,804","149,804","149,804","149,804","149,804","149,804","149,804","149,804","149,804","149,804","149,600","149,802","0.00%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.14%","-0.13%","-",""
"Horiz. %","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","100.00%","99.87%","100.00%",""
"NP Margin","-196.67    %","-196.68    %","-196.67    %","-128.59    %","-94.09    %","-85.48    %","-47.15    %","-92.97    %","-13.67    %","-25.45    %","12.19    %","-21.88    %","27.61%"
"YoY %","0.01%","-0.01%","-52.94%","-36.67%","-10.07%","-81.29%","49.28%","-580.10%","46.29%","-308.78%","155.71%","-",""
"Horiz. %","898.86%","898.90%","898.86%","587.71%","430.03%","390.68%","215.49%","424.91%","62.48%","116.32%","-55.71%","100.00%",""
"ROE","-45.09    %","-45.09    %","-45.09    %","-29.06    %","-17.05    %","-11.06    %","-9.71    %","-22.00    %","-0.19    %","-5.92    %","3.44    %","-5.91    %","25.31%"
"YoY %","0.00%","0.00%","-55.16%","-70.44%","-54.16%","-13.90%","55.86%","-11,478.95%","96.79%","-272.09%","158.21%","-",""
"Horiz. %","762.94%","762.94%","762.94%","491.71%","288.49%","187.14%","164.30%","372.25%","3.21%","100.17%","-58.21%","100.00%",""
"RPS","11.00","11.00","11.00","16.15","18.24","15.73","18.35","21.78","20.67","28.90","33.66","26.21","-9.19%"
"YoY %","0.00%","0.00%","-31.89%","-11.46%","15.96%","-14.28%","-15.75%","5.37%","-28.48%","-14.14%","28.42%","-",""
"Horiz. %","41.97%","41.97%","41.97%","61.62%","69.59%","60.02%","70.01%","83.10%","78.86%","110.26%","128.42%","100.00%",""
"EPS","-19.39","-19.39","-19.39","-17.44","-14.50","-11.72","-7.09","-17.60","-0.29","-4.50","2.75","-4.55","17.47%"
"YoY %","0.00%","0.00%","-11.18%","-20.28%","-23.72%","-65.30%","59.72%","-5,968.97%","93.56%","-263.64%","160.44%","-",""
"Horiz. %","426.15%","426.15%","426.15%","383.30%","318.68%","257.58%","155.82%","386.81%","6.37%","98.90%","-60.44%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.4300","0.4300","0.4300","0.6000","0.8500","1.0600","0.7300","0.8000","1.4800","0.7600","0.8000","0.7700","-6.26%"
"YoY %","0.00%","0.00%","-28.33%","-29.41%","-19.81%","45.21%","-8.75%","-45.95%","94.74%","-5.00%","3.90%","-",""
"Horiz. %","55.84%","55.84%","55.84%","77.92%","110.39%","137.66%","94.81%","103.90%","192.21%","98.70%","103.90%","100.00%",""
"RPS","11.00","11.00","11.00","16.15","18.24","15.73","18.35","21.78","20.67","28.90","33.61","26.21","-9.19%"
"YoY %","0.00%","0.00%","-31.89%","-11.46%","15.96%","-14.28%","-15.75%","5.37%","-28.48%","-14.01%","28.23%","-",""
"Horiz. %","41.97%","41.97%","41.97%","61.62%","69.59%","60.02%","70.01%","83.10%","78.86%","110.26%","128.23%","100.00%",""
"EPS","-19.39","-19.39","-19.39","-17.44","-14.50","-11.72","-7.09","-17.60","-0.29","-4.50","2.75","-4.55","17.47%"
"YoY %","0.00%","0.00%","-11.18%","-20.28%","-23.72%","-65.30%","59.72%","-5,968.97%","93.56%","-263.64%","160.44%","-",""
"Horiz. %","426.15%","426.15%","426.15%","383.30%","318.68%","257.58%","155.82%","386.81%","6.37%","98.90%","-60.44%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.4300","0.4300","0.4300","0.6000","0.8500","1.0600","0.7300","0.8000","1.4800","0.7600","0.7989","0.7700","-6.26%"
"YoY %","0.00%","0.00%","-28.33%","-29.41%","-19.81%","45.21%","-8.75%","-45.95%","94.74%","-4.87%","3.75%","-",""
"Horiz. %","55.84%","55.84%","55.84%","77.92%","110.39%","137.66%","94.81%","103.90%","192.21%","98.70%","103.75%","100.00%",""
"Date","AQR","T4Q","28/06/19","29/06/18","30/06/17","30/06/16","30/06/15","30/06/14","28/06/13","29/06/12","30/06/11","30/06/10","-"
"Price","0.3100","0.3100","0.3100","0.1550","0.2400","0.2200","0.2900","0.4300","0.3350","0.4300","0.4100","0.3600","-"
"P/RPS","2.82","2.82","2.82","0.96","1.32","1.40","1.58","1.97","1.62","1.49","1.22","1.37","8.35%"
"YoY %","0.00%","0.00%","193.75%","-27.27%","-5.71%","-11.39%","-19.80%","21.60%","8.72%","22.13%","-10.95%","-",""
"Horiz. %","205.84%","205.84%","205.84%","70.07%","96.35%","102.19%","115.33%","143.80%","118.25%","108.76%","89.05%","100.00%",""
"P/EPS","-1.60","-1.60","-1.60","-0.89","-1.66","-1.88","-4.09","-2.44","-116.17","-9.56","14.91","-7.91","-16.26%"
"YoY %","0.00%","0.00%","-79.78%","46.39%","11.70%","54.03%","-67.62%","97.90%","-1,115.17%","-164.12%","288.50%","-",""
"Horiz. %","20.23%","20.23%","20.23%","11.25%","20.99%","23.77%","51.71%","30.85%","1,468.65%","120.86%","-188.50%","100.00%",""
"EY","-62.54","-62.54","-62.54","-112.49","-60.40","-53.27","-24.45","-40.93","-0.86","-10.46","6.71","-12.64","19.43%"
"YoY %","0.00%","0.00%","44.40%","-86.24%","-13.38%","-117.87%","40.26%","-4,659.30%","91.78%","-255.89%","153.09%","-",""
"Horiz. %","494.78%","494.78%","494.78%","889.95%","477.85%","421.44%","193.43%","323.81%","6.80%","82.75%","-53.09%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"P/NAPS","0.72","0.72","0.72","0.26","0.28","0.21","0.40","0.54","0.23","0.57","0.51","0.47","4.85%"
"YoY %","0.00%","0.00%","176.92%","-7.14%","33.33%","-47.50%","-25.93%","134.78%","-59.65%","11.76%","8.51%","-",""
"Horiz. %","153.19%","153.19%","153.19%","55.32%","59.57%","44.68%","85.11%","114.89%","48.94%","121.28%","108.51%","100.00%",""
"Date","AQR","T4Q","29/08/19","27/08/18","29/08/17","30/08/16","27/08/15","21/08/14","29/08/13","28/08/12","25/08/11","24/08/10","-"
"Price","0.3100","0.3100","0.3100","0.1800","0.2400","0.2350","0.2150","0.4200","0.3000","0.4100","0.4000","0.3700","-"
"P/RPS","2.82","2.82","2.82","1.11","1.32","1.49","1.17","1.93","1.45","1.42","1.19","1.41","8.00%"
"YoY %","0.00%","0.00%","154.05%","-15.91%","-11.41%","27.35%","-39.38%","33.10%","2.11%","19.33%","-15.60%","-",""
"Horiz. %","200.00%","200.00%","200.00%","78.72%","93.62%","105.67%","82.98%","136.88%","102.84%","100.71%","84.40%","100.00%",""
"P/EPS","-1.60","-1.60","-1.60","-1.03","-1.66","-2.01","-3.03","-2.39","-104.03","-9.12","14.55","-8.13","-16.52%"
"YoY %","0.00%","0.00%","-55.34%","37.95%","17.41%","33.66%","-26.78%","97.70%","-1,040.68%","-162.68%","278.97%","-",""
"Horiz. %","19.68%","19.68%","19.68%","12.67%","20.42%","24.72%","37.27%","29.40%","1,279.58%","112.18%","-178.97%","100.00%",""
"EY","-62.54","-62.54","-62.54","-96.87","-60.40","-49.87","-32.98","-41.90","-0.96","-10.97","6.88","-12.30","19.79%"
"YoY %","0.00%","0.00%","35.44%","-60.38%","-21.11%","-51.21%","21.29%","-4,264.58%","91.25%","-259.45%","155.93%","-",""
"Horiz. %","508.46%","508.46%","508.46%","787.56%","491.06%","405.45%","268.13%","340.65%","7.80%","89.19%","-55.93%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"P/NAPS","0.72","0.72","0.72","0.30","0.28","0.22","0.29","0.53","0.20","0.54","0.50","0.48","4.61%"
"YoY %","0.00%","0.00%","140.00%","7.14%","27.27%","-24.14%","-45.28%","165.00%","-62.96%","8.00%","4.17%","-",""
"Horiz. %","150.00%","150.00%","150.00%","62.50%","58.33%","45.83%","60.42%","110.42%","41.67%","112.50%","104.17%","100.00%",""

