F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2018","17-Aug-2018","30-Jun-2018","2","145,364","2,478","2,478","2,360","-","146,230","- %","1.70%","1.61%","1,376,937","10.56","10.55","0.18","0.17","0.00","0.00","0.1062","0.11"," 28.82%"," -76.11%","29-Jun-2018","0.08","0.76","46.68","0.75","2.14%","0.00%","17-Aug-2018","0.075","0.71","43.76","0.71","2.29%","0.00%"
"31-Dec-2018","30-May-2018","31-Mar-2018","1","142,952","1,948","1,948","1,832","-","146,918","- %","1.36%","1.25%","1,376,932","10.38","10.37","0.12","0.13","0.00","0.00","0.1067","0.11"," -78.05%"," -81.17%","30-Mar-2018","0.08","0.77","60.13","0.75","1.66%","0.00%","30-May-2018","0.075","0.72","56.37","0.70","1.77%","0.00%"
"31-Dec-2017","01-Mar-2018","31-Dec-2017","4","143,623","10,891","8,397","8,346","2,637","140,203","31.61%","5.85%","5.95%","1,318,938","10.89","10.42","0.68","0.61","0.20","0.19","0.1063","0.10"," -13.27%"," 315.02%","29-Dec-2017","0.10","0.92","15.80","0.94","6.33%","2.00%","01-Mar-2018","0.09","0.83","14.22","0.85","7.03%","2.22%"
"31-Dec-2017","27-Nov-2017","30-Sep-2017","3","137,242","9,725","9,685","9,622","1,603","137,002","16.67%","7.06%","7.02%","1,202,833","11.41","9.96","0.80","0.70","0.13","0.12","0.1139","0.10"," -2.58%"," 1,984.34%","29-Sep-2017","0.13","1.14","16.25","1.14","6.15%","1.03%","27-Nov-2017","0.12","1.05","15.00","1.05","6.67%","1.11%"
"31-Dec-2017","16-Aug-2017","30-Jun-2017","2","129,282","10,018","9,934","9,878","2,351","129,825","23.81%","7.68%","7.61%","1,175,952","10.99","9.38","0.84","0.72","0.20","0.17","0.1104","0.09"," 1.54%"," 400.79%","30-Jun-2017","0.125","1.14","14.88","1.13","6.72%","1.60%","16-Aug-2017","0.155","1.41","18.45","1.40","5.42%","1.29%"
"31-Dec-2017","16-May-2017","31-Mar-2017","1","111,800","9,808","9,808","9,728","-","128,085","- %","8.77%","7.59%","1,158,095","9.65","8.11","0.84","0.71","0.00","0.00","0.1106","0.09"," 383.74%"," 227.06%","31-Mar-2017","0.11","1.14","13.10","0.99","7.64%","0.00%","16-May-2017","0.15","1.55","17.86","1.36","5.60%","0.00%"
"31-Dec-2016","23-Feb-2017","31-Dec-2016","4","93,579","2,564","2,059","2,011","-","125,822","- %","2.20%","1.60%","1,143,845","8.18","6.79","0.18","0.15","0.00","0.00","0.1100","0.09"," 493.80%"," 110.53%","30-Dec-2016","0.115","1.41","65.41","1.05","1.53%","0.00%","23-Feb-2017","0.14","1.71","79.63","1.27","1.26%","0.00%"
"31-Dec-2016","22-Nov-2016","30-Sep-2016","3","92,912","-420","-448","-510","-","137,752","- %","-0.48%","-0.37%","1,276,665","7.28","6.74","-0.04","-0.04","0.00","0.00","0.1079","0.10"," 84.45%"," 97.56%","30-Sep-2016","0.10","1.37","-250.00","0.93","-0.40%","0.00%","22-Nov-2016","0.11","1.51","-275.00","1.02","-0.36%","0.00%"
"31-Dec-2016","18-Aug-2016","30-Jun-2016","2","85,678","-3,196","-3,232","-3,284","-","125,261","- %","-3.77%","-2.62%","1,172,857","7.31","6.22","-0.28","-0.24","0.00","0.00","0.1068","0.09"," 57.11%"," -201.48%","30-Jun-2016","0.095","1.30","-33.93","0.89","-2.95%","0.00%","18-Aug-2016","0.115","1.57","-41.07","1.08","-2.43%","0.00%"
"31-Dec-2016","18-May-2016","31-Mar-2016","1","83,252","-7,528","-7,600","-7,656","-","120,019","- %","-9.13%","-6.38%","1,125,882","7.39","6.04","-0.68","-0.56","0.00","0.00","0.1066","0.09"," 59.92%"," -1,011.43%","31-Mar-2016","0.105","1.42","-15.44","0.98","-6.48%","0.00%","18-May-2016","0.09","1.22","-13.24","0.84","-7.56%","0.00%"
"31-Dec-2015","29-Feb-2016","31-Dec-2015","4","84,791","-21,985","-19,106","-19,100","-","110,561","- %","-22.53%","-17.28%","1,091,428","7.77","6.15","-1.75","-1.39","0.00","0.00","0.1013","0.08"," 8.58%"," -402.02%","31-Dec-2015","0.105","1.35","-6.00","1.04","-16.67%","0.00%","29-Feb-2016","0.095","1.22","-5.43","0.94","-18.42%","0.00%"
"31-Dec-2015","27-Nov-2015","30-Sep-2015","3","81,178","-20,246","-20,893","-20,893","-","112,051","- %","-25.74%","-18.65%","1,073,287","7.56","5.89","-1.95","-1.52","0.00","0.00","0.1044","0.08"," -745.65%"," -395.88%","30-Sep-2015","0.10","1.32","-5.14","0.96","-19.47%","0.00%","27-Nov-2015","0.095","1.26","-4.88","0.91","-20.49%","0.00%"
"31-Dec-2015","19-Aug-2015","30-Jun-2015","2","81,292","3,410","3,236","3,236","-","121,026","- %","3.98%","2.67%","1,078,666","7.54","5.90","0.30","0.23","0.00","0.00","0.1122","0.09"," 285.24%"," -54.82%","30-Jun-2015","0.115","1.53","38.33","1.02","2.61%","0.00%","19-Aug-2015","0.10","1.33","33.33","0.89","3.00%","0.00%"
"31-Dec-2015","21-May-2015","31-Mar-2015","1","82,160","1,044","840","840","-","116,445","- %","1.02%","0.72%","1,050,000","7.82","5.96","0.08","0.06","0.00","0.00","0.1109","0.08"," -86.72%"," -84.73%","31-Mar-2015","0.15","1.92","187.50","1.35","0.53%","0.00%","21-May-2015","0.145","1.85","181.25","1.31","0.55%","0.00%"
"31-Dec-2014","10-Feb-2015","31-Dec-2014","4","130,389","6,756","6,324","6,324","3,977","87,514","62.90%","4.85%","7.23%","795,584","16.39","9.46","0.66","0.46","0.50","0.29","0.1100","0.06"," -10.44%"," -19.70%","31-Dec-2014","0.155","0.95","19.50","1.41","5.13%","3.23%","10-Feb-2015","0.175","1.07","22.02","1.59","4.54%","2.86%"
"31-Dec-2014","20-Nov-2014","30-Sep-2014","3","137,012","7,728","7,061","7,061","4,771","76,219","67.57%","5.15%","9.26%","715,675","19.14","9.94","0.99","0.51","0.67","0.35","0.1065","0.06"," -1.41%"," 1,486.39%","30-Sep-2014","0.21","1.10","21.28","1.97","4.70%","3.17%","20-Nov-2014","0.22","1.15","22.30","2.07","4.48%","3.03%"
"31-Dec-2014","13-Aug-2014","30-Jun-2014","2","143,434","7,762","7,162","7,162","3,255","101,244","45.45%","4.99%","7.07%","651,090","22.03","10.41","1.10","0.52","0.50","0.24","0.1555","0.07"," 30.22%"," 1,472.03%","30-Jun-2014","0.34","1.54","30.91","2.19","3.24%","1.47%","13-Aug-2014","0.215","0.98","19.55","1.38","5.12%","2.33%"
"31-Dec-2014","28-May-2014","31-Mar-2014","1","143,908","7,500","5,500","5,500","-","99,589","- %","3.82%","5.52%","654,761","21.98","10.44","0.84","0.40","0.00","0.00","0.1521","0.07"," -30.16%"," 1,275.21%","31-Mar-2014","0.30","1.36","35.71","1.97","2.80%","0.00%","28-May-2014","0.315","1.43","37.50","2.07","2.67%","0.00%"
