F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"T4Q","28-Mar-2019","31-Jan-2019","3","187,077","20,865","15,121","15,121","16,000","241,599","105.81%","8.08%","6.26%","80,000","233.85","233.85","18.90","18.90","20.00","20.00","3.0200","3.02",""," 36.56%","31-Jan-2019","3.86","1.65","20.42","1.28","4.90%","5.18%","28-Mar-2019","3.95","1.69","20.90","1.31","4.79%","5.06%"
"30-Apr-2018","28-Jun-2018","30-Apr-2018","4","190,818","14,725","11,071","11,071","16,000","243,999","144.52%","5.80%","4.54%","80,000","238.52","238.52","13.84","13.84","20.00","20.00","3.0500","3.05",""," -37.91%","30-Apr-2018","3.91","1.64","28.25","1.28","3.54%","5.12%","28-Jun-2018","4.16","1.74","30.06","1.36","3.33%","4.81%"
"30-Apr-2017","23-Jun-2017","30-Apr-2017","4","208,917","24,663","17,832","17,832","20,000","253,600","112.16%","8.54%","7.03%","80,000","261.15","261.15","22.29","22.29","25.00","25.00","3.1700","3.17",""," -40.13%","28-Apr-2017","5.00","1.91","22.43","1.58","4.46%","5.00%","23-Jun-2017","5.00","1.91","22.43","1.58","4.46%","5.00%"
"30-Apr-2016","29-Jun-2016","30-Apr-2016","4","208,186","40,084","29,784","29,784","24,000","257,600","80.58%","14.31%","11.56%","80,000","260.23","260.23","37.23","37.23","30.00","30.00","3.2200","3.22",""," 17.75%","29-Apr-2016","5.95","2.29","16.00","1.85","6.25%","5.04%","29-Jun-2016","5.65","2.17","15.20","1.75","6.58%","5.31%"
"30-Apr-2015","29-Jun-2015","30-Apr-2015","4","212,627","34,056","25,294","25,294","20,000","248,799","79.07%","11.90%","10.17%","80,000","265.78","265.78","31.62","31.62","25.00","25.00","3.1100","3.11",""," -24.43%","30-Apr-2015","4.52","1.70","14.30","1.45","7.00%","5.53%","29-Jun-2015","4.72","1.78","14.93","1.52","6.70%","5.30%"
"30-Apr-2014","25-Jun-2014","30-Apr-2014","4","220,506","43,605","33,470","33,470","20,000","243,999","59.76%","15.18%","13.72%","80,000","275.63","275.63","41.84","41.84","25.00","25.00","3.0500","3.05",""," 4.32%","30-Apr-2014","4.79","1.74","11.45","1.57","8.73%","5.22%","25-Jun-2014","4.98","1.81","11.90","1.63","8.40%","5.02%"
"30-Apr-2013","25-Jun-2013","30-Apr-2013","4","222,746","42,450","32,084","32,084","16,000","230,400","49.87%","14.40%","13.93%","80,000","278.43","278.43","40.11","40.11","20.00","20.00","2.8800","2.88",""," 47.55%","30-Apr-2013","3.81","1.37","9.50","1.32","10.53%","5.25%","25-Jun-2013","4.20","1.51","10.47","1.46","9.55%","4.76%"
"30-Apr-2012","28-Jun-2012","30-Apr-2012","4","200,548","28,596","21,744","21,744","15,997","214,370","73.57%","10.84%","10.14%","79,988","250.72","250.69","27.18","27.18","20.00","20.00","2.6800","2.68",""," 21.79%","30-Apr-2012","2.93","1.17","10.78","1.09","9.28%","6.83%","28-Jun-2012","2.95","1.18","10.85","1.10","9.21%","6.78%"
"30-Apr-2011","24-Jun-2011","30-Apr-2011","4","176,292","22,577","17,854","17,854","19,997","208,776","112.01%","10.13%","8.55%","79,991","220.39","220.37","22.32","22.32","25.00","25.00","2.6100","2.61",""," -27.65%","29-Apr-2011","3.05","1.38","13.66","1.17","7.32%","8.20%","24-Jun-2011","3.08","1.40","13.80","1.18","7.25%","8.12%"
"30-Apr-2010","29-Jun-2010","30-Apr-2010","4","159,531","32,247","24,677","24,677","-","203,175","- %","15.47%","12.15%","79,990","199.44","199.41","30.85","30.85","0.00","0.00","2.5400","2.54",""," 17.97%","30-Apr-2010","2.90","1.45","9.40","1.14","10.64%","0.00%","29-Jun-2010","2.93","1.47","9.50","1.15","10.53%","0.00%"
"30-Apr-2009","25-Jun-2009","30-Apr-2009","4","175,337","25,442","20,918","20,918","-","188,781","- %","11.93%","11.08%","79,992","219.19","219.17","26.15","26.15","0.00","0.00","2.3600","2.36",""," -0.27%","30-Apr-2009","2.38","1.09","9.10","1.01","10.99%","0.00%","25-Jun-2009","2.43","1.11","9.29","1.03","10.76%","0.00%"

