Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"05/09/2019","0.135","0.12","-0.015 (11.11%)","TRADING SELL","PUBLIC BANK"
"03/09/2019","0.135","0.12","-0.015 (11.11%)","TRADING SELL","PUBLIC BANK"
"09/07/2019","0.195","0.24","+0.045 (23.08%)","TRADING SELL","PUBLIC BANK"
"04/07/2019","0.305","0.24","-0.065 (21.31%)","TRADING SELL","PUBLIC BANK"
"03/06/2019","0.31","0.53","+0.22 (70.97%)","HOLD","PUBLIC BANK"

