Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,CAGR
"Revenue","443,445","443,445","443,445","550,121","471,050","475,469","516,252","473,425","405,902","289,242","192,560","116,099","17.07%"
"YoY %","0.00%","0.00%","-19.39%","16.79%","-0.93%","-7.90%","9.05%","16.64%","40.33%","50.21%","65.86%","-",""
"Horiz. %","381.95%","381.95%","381.95%","473.84%","405.73%","409.54%","444.67%","407.78%","349.62%","249.13%","165.86%","100.00%",""
"PBT","42,942","42,942","42,942","31,034","50,536","52,000","21,827","51,337","46,066","32,105","16,665","-2,167","-"
"YoY %","0.00%","0.00%","38.37%","-38.59%","-2.82%","138.24%","-57.48%","11.44%","43.49%","92.65%","869.04%","-",""
"Horiz. %","-1,981.63%","-1,981.63%","-1,981.63%","-1,432.12%","-2,332.07%","-2,399.63%","-1,007.25%","-2,369.04%","-2,125.80%","-1,481.54%","-769.04%","100.00%",""
"Tax","-7,722","-7,722","-7,722","278","-6,415","-5,042","-10,421","-10,949","-11,182","-8,243","-3,875","938","-"
"YoY %","0.00%","0.00%","-2,877.70%","104.33%","-27.23%","51.62%","4.82%","2.08%","-35.65%","-112.72%","-513.11%","-",""
"Horiz. %","-823.24%","-823.24%","-823.24%","29.64%","-683.90%","-537.53%","-1,110.98%","-1,167.27%","-1,192.11%","-878.78%","-413.11%","100.00%",""
"NP","35,220","35,220","35,220","31,312","44,121","46,958","11,406","40,388","34,884","23,862","12,790","-1,229","-"
"YoY %","0.00%","0.00%","12.48%","-29.03%","-6.04%","311.70%","-71.76%","15.78%","46.19%","86.57%","1,140.68%","-",""
"Horiz. %","-2,865.74%","-2,865.74%","-2,865.74%","-2,547.76%","-3,589.99%","-3,820.83%","-928.07%","-3,286.25%","-2,838.41%","-1,941.58%","-1,040.68%","100.00%",""
"NP to SH","29,704","29,704","29,704","28,710","39,328","42,589","5,358","36,007","33,064","22,183","12,062","-2,049","-"
"YoY %","0.00%","0.00%","3.46%","-27.00%","-7.66%","694.87%","-85.12%","8.90%","49.05%","83.91%","688.68%","-",""
"Horiz. %","-1,449.68%","-1,449.68%","-1,449.68%","-1,401.17%","-1,919.38%","-2,078.53%","-261.49%","-1,757.30%","-1,613.67%","-1,082.63%","-588.68%","100.00%",""
"Tax Rate","17.98    %","17.98    %","17.98    %","-0.90    %","12.69    %","9.70    %","47.74    %","21.33    %","24.27    %","25.68    %","23.25    %","-     %","-"
"YoY %","0.00%","0.00%","2,097.78%","-107.09%","30.82%","-79.68%","123.82%","-12.11%","-5.49%","10.45%","0.00%","-",""
"Horiz. %","77.33%","77.33%","77.33%","-3.87%","54.58%","41.72%","205.33%","91.74%","104.39%","110.45%","100.00%","-",""
"Total Cost","408,225","408,225","408,225","518,809","426,929","428,511","504,846","433,037","371,018","265,380","179,770","117,328","15.80%"
"YoY %","0.00%","0.00%","-21.31%","21.52%","-0.37%","-15.12%","16.58%","16.72%","39.81%","47.62%","53.22%","-",""
"Horiz. %","347.93%","347.93%","347.93%","442.19%","363.88%","365.22%","430.29%","369.08%","316.22%","226.19%","153.22%","100.00%",""
"Net Worth","480,042","480,042","480,042","458,264","401,424","398,544","327,587","236,207","128,015","96,277","60,004","48,024","31.10%"
"YoY %","0.00%","0.00%","4.75%","14.16%","0.72%","21.66%","38.69%","84.51%","32.97%","60.45%","24.95%","-",""
"Horiz. %","999.59%","999.59%","999.59%","954.24%","835.88%","829.88%","682.13%","491.85%","266.57%","200.48%","124.95%","100.00%",""
"Div","-","0","-","-","-","-","-","9,300","2,639","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","252.37%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","352.37%","100.00%","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","25.83    %","7.98    %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","223.68%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","323.68%","100.00%","-","-","-",""
"Net Worth","480,042","480,042","480,042","458,264","401,424","398,544","327,587","236,207","128,015","96,277","60,004","48,024","31.10%"
"YoY %","0.00%","0.00%","4.75%","14.16%","0.72%","21.66%","38.69%","84.51%","32.97%","60.45%","24.95%","-",""
"Horiz. %","999.59%","999.59%","999.59%","954.24%","835.88%","829.88%","682.13%","491.85%","266.57%","200.48%","124.95%","100.00%",""
