Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","245,790","267,948","264,928","249,528","193,733","131,718","71,826","69,434","63,327","64,604","49,243","30,281","27.23%"
"YoY %","-8.27%","1.14%","6.17%","28.80%","47.08%","83.38%","3.44%","9.64%","-1.98%","31.19%","62.62%","-",""
"Horiz. %","811.70%","884.87%","874.90%","824.04%","639.78%","434.99%","237.20%","229.30%","209.13%","213.35%","162.62%","100.00%",""
"PBT","40,890","44,174","41,757","38,406","25,998","9,002","-1,738","2,997","2,777","1,673","2,526","-546","-"
"YoY %","-7.43%","5.79%","8.73%","47.73%","188.80%","617.95%","-157.99%","7.92%","65.99%","-33.77%","562.64%","-",""
"Horiz. %","-7,489.01%","-8,090.48%","-7,647.80%","-7,034.07%","-4,761.54%","-1,648.72%","318.32%","-548.90%","-508.61%","-306.41%","-462.64%","100.00%",""
"Tax","-9,726","-7,440","-6,587","-7,974","-5,383","-2,040","-366","-976","-537","178","-530","-22","88.35%"
"YoY %","-30.73%","-12.95%","17.39%","-48.13%","-163.87%","-457.38%","62.50%","-81.75%","-401.69%","133.58%","-2,309.09%","-",""
"Horiz. %","44,209.09%","33,818.18%","29,940.91%","36,245.46%","24,468.18%","9,272.73%","1,663.64%","4,436.36%","2,440.91%","-809.09%","2,409.09%","100.00%",""
"NP","31,164","36,734","35,170","30,432","20,615","6,962","-2,104","2,021","2,240","1,851","1,996","-568","-"
"YoY %","-15.16%","4.45%","15.57%","47.62%","196.11%","430.89%","-204.11%","-9.78%","21.02%","-7.26%","451.41%","-",""
"Horiz. %","-5,486.62%","-6,467.25%","-6,191.90%","-5,357.75%","-3,629.40%","-1,225.70%","370.42%","-355.81%","-394.37%","-325.88%","-351.41%","100.00%",""
"NP to SH","31,164","36,734","35,281","30,484","20,337","6,453","-1,120","2,251","2,240","1,851","1,996","-568","-"
"YoY %","-15.16%","4.12%","15.74%","49.89%","215.16%","676.16%","-149.76%","0.49%","21.02%","-7.26%","451.41%","-",""
"Horiz. %","-5,486.62%","-6,467.25%","-6,211.44%","-5,366.90%","-3,580.46%","-1,136.09%","197.18%","-396.30%","-394.37%","-325.88%","-351.41%","100.00%",""
"Tax Rate","23.79    %","16.84    %","15.77    %","20.76    %","20.71    %","22.66    %","-     %","32.57    %","19.34    %","-10.64    %","20.98    %","-     %","-"
"YoY %","41.27%","6.79%","-24.04%","0.24%","-8.61%","0.00%","0.00%","68.41%","281.77%","-150.71%","0.00%","-",""
"Horiz. %","113.39%","80.27%","75.17%","98.95%","98.71%","108.01%","0.00%","155.24%","92.18%","-50.71%","100.00%","-",""
"Total Cost","214,626","231,214","229,758","219,096","173,118","124,756","73,930","67,413","61,087","62,753","47,247","30,849","24.98%"
"YoY %","-7.17%","0.63%","4.87%","26.56%","38.77%","68.75%","9.67%","10.36%","-2.65%","32.82%","53.16%","-",""
