Column1,AQR,T4Q,31/08/18,31/08/17,31/08/16,31/08/15,31/08/14,31/08/13,31/08/12,31/08/11,31/08/10,31/08/09,CAGR
"Revenue","7,337","7,353","8,828","16,117","12,680","17,560","8,969","4,079","4,009","8,446","23,503","6,591","3.30%"
"YoY %","-0.21%","-16.71%","-45.23%","27.11%","-27.79%","95.79%","119.88%","1.75%","-52.53%","-64.06%","256.59%","-",""
"Horiz. %","111.32%","111.56%","133.94%","244.53%","192.38%","266.42%","136.08%","61.89%","60.83%","128.14%","356.59%","100.00%",""
"PBT","-4,581","-18,466","-18,080","-11,262","-2,990","-2,249","-3,467","-2,537","-3,351","-6,834","-6,247","-22,459","-2.38%"
"YoY %","75.19%","-2.13%","-60.54%","-276.66%","-32.95%","35.13%","-36.66%","24.29%","50.97%","-9.40%","72.18%","-",""
"Horiz. %","20.40%","82.22%","80.50%","50.14%","13.31%","10.01%","15.44%","11.30%","14.92%","30.43%","27.82%","100.00%",""
"Tax","0","83","67","98","73","25","21","1","-19","-56","-84","0","-"
"YoY %","0.00%","23.88%","-31.63%","34.25%","192.00%","19.05%","2,000.00%","105.26%","66.07%","33.33%","0.00%","-",""
"Horiz. %","-0.00%","-98.81%","-79.76%","-116.67%","-86.90%","-29.76%","-25.00%","-1.19%","22.62%","66.67%","100.00%","-",""
"NP","-4,581","-18,383","-18,013","-11,164","-2,917","-2,224","-3,446","-2,536","-3,370","-6,890","-6,331","-22,459","-2.42%"
"YoY %","75.08%","-2.05%","-61.35%","-282.72%","-31.16%","35.46%","-35.88%","24.75%","51.09%","-8.83%","71.81%","-",""
"Horiz. %","20.40%","81.85%","80.20%","49.71%","12.99%","9.90%","15.34%","11.29%","15.01%","30.68%","28.19%","100.00%",""
"NP to SH","-4,581","-18,380","-18,007","-11,149","-2,895","-2,225","-3,446","-2,536","-3,370","-6,890","-6,331","-22,459","-2.42%"
"YoY %","75.07%","-2.07%","-61.51%","-285.11%","-30.11%","35.43%","-35.88%","24.75%","51.09%","-8.83%","71.81%","-",""
"Horiz. %","20.40%","81.84%","80.18%","49.64%","12.89%","9.91%","15.34%","11.29%","15.01%","30.68%","28.19%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Total Cost","11,918","25,736","26,841","27,281","15,597","19,784","12,415","6,615","7,379","15,336","29,834","29,050","-0.87%"
"YoY %","-53.69%","-4.12%","-1.61%","74.91%","-21.16%","59.36%","87.68%","-10.35%","-51.88%","-48.60%","2.70%","-",""
"Horiz. %","41.03%","88.59%","92.40%","93.91%","53.69%","68.10%","42.74%","22.77%","25.40%","52.79%","102.70%","100.00%",""
"Net Worth","38,394","38,394","34,008","47,004","42,022","43,927","46,010","49,316","52,668","45,634","53,167","59,122","-5.96%"
"YoY %","0.00%","12.90%","-27.65%","11.86%","-4.34%","-4.53%","-6.70%","-6.36%","15.41%","-14.17%","-10.07%","-",""
"Horiz. %","64.94%","64.94%","57.52%","79.50%","71.08%","74.30%","77.82%","83.41%","89.08%","77.19%","89.93%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Net Worth","38,394","38,394","34,008","47,004","42,022","43,927","46,010","49,316","52,668","45,634","53,167","59,122","-5.96%"
"YoY %","0.00%","12.90%","-27.65%","11.86%","-4.34%","-4.53%","-6.70%","-6.36%","15.41%","-14.17%","-10.07%","-",""
"Horiz. %","64.94%","64.94%","57.52%","79.50%","71.08%","74.30%","77.82%","83.41%","89.08%","77.19%","89.93%","100.00%",""
"NOSH","472,253","472,253","392,253","361,020","331,666","317,857","319,074","318,170","320,952","320,465","323,010","319,928","2.29%"
"YoY %","0.00%","20.40%","8.65%","8.85%","4.34%","-0.38%","0.28%","-0.87%","0.15%","-0.79%","0.96%","-",""
"Horiz. %","147.61%","147.61%","122.61%","112.84%","103.67%","99.35%","99.73%","99.45%","100.32%","100.17%","100.96%","100.00%",""
"NP Margin","-62.44    %","-250.01    %","-204.04    %","-69.27    %","-23.00    %","-12.67    %","-38.42    %","-62.17    %","-84.06    %","-81.58    %","-26.94    %","-340.75    %","-5.54%"
"YoY %","75.03%","-22.53%","-194.56%","-201.17%","-81.53%","67.02%","38.20%","26.04%","-3.04%","-202.82%","92.09%","-",""
