Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/01/13,31/01/12,31/01/11,CAGR
"Revenue","759,644","759,644","759,644","880,590","869,374","535,009","23,382","13,910","0","17,857","19,775","27,995","49.80%"
"YoY %","0.00%","0.00%","-13.73%","1.29%","62.50%","2,188.12%","68.09%","0.00%","0.00%","-9.70%","-29.36%","-",""
"Horiz. %","2,713.50%","2,713.50%","2,713.50%","3,145.53%","3,105.46%","1,911.09%","83.52%","49.69%","0.00%","63.79%","70.64%","100.00%",""
"PBT","22,996","22,996","22,996","17,325","39,794","29,649","40,222","-32,800","0","-21,847","28,710","-46,489","-"
"YoY %","0.00%","0.00%","32.73%","-56.46%","34.22%","-26.29%","222.63%","0.00%","0.00%","-176.10%","161.76%","-",""
"Horiz. %","-49.47%","-49.47%","-49.47%","-37.27%","-85.60%","-63.78%","-86.52%","70.55%","-0.00%","46.99%","-61.76%","100.00%",""
"Tax","-1,261","-1,261","-1,261","-2,271","-4,686","-1,889","-1,537","-722","0","-1,022","-643","-4,133","-13.53%"
"YoY %","0.00%","0.00%","44.47%","51.54%","-148.07%","-22.90%","-112.88%","0.00%","0.00%","-58.94%","84.44%","-",""
"Horiz. %","30.51%","30.51%","30.51%","54.95%","113.38%","45.71%","37.19%","17.47%","-0.00%","24.73%","15.56%","100.00%",""
"NP","21,735","21,735","21,735","15,054","35,108","27,760","38,685","-33,522","0","-22,869","28,067","-50,622","-"
"YoY %","0.00%","0.00%","44.38%","-57.12%","26.47%","-28.24%","215.40%","0.00%","0.00%","-181.48%","155.44%","-",""
"Horiz. %","-42.94%","-42.94%","-42.94%","-29.74%","-69.35%","-54.84%","-76.42%","66.22%","-0.00%","45.18%","-55.44%","100.00%",""
"NP to SH","20,467","20,676","20,467","13,681","35,156","26,894","38,169","-32,964","0","-23,191","27,725","-50,787","-"
"YoY %","-1.01%","1.02%","49.60%","-61.08%","30.72%","-29.54%","215.79%","0.00%","0.00%","-183.65%","154.59%","-",""
"Horiz. %","-40.30%","-40.71%","-40.30%","-26.94%","-69.22%","-52.95%","-75.16%","64.91%","-0.00%","45.66%","-54.59%","100.00%",""
"Tax Rate","5.48    %","5.48    %","5.48    %","13.11    %","11.78    %","6.37    %","3.82    %","-     %","-     %","-     %","2.24    %","-     %","-"
"YoY %","0.00%","0.00%","-58.20%","11.29%","84.93%","66.75%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","244.64%","244.64%","244.64%","585.27%","525.89%","284.38%","170.54%","0.00%","0.00%","0.00%","100.00%","-",""
"Total Cost","737,909","737,909","737,909","865,536","834,266","507,249","-15,303","47,432","0","40,726","-8,292","78,617","31.54%"
"YoY %","0.00%","0.00%","-14.75%","3.75%","64.47%","3,414.70%","-132.26%","0.00%","0.00%","591.15%","-110.55%","-",""
"Horiz. %","938.61%","938.61%","938.61%","1,100.95%","1,061.18%","645.22%","-19.47%","60.33%","0.00%","51.80%","-10.55%","100.00%",""
"Net Worth","700,210","700,210","700,210","699,308","685,670","649,973","622,799","122,548","0","99,927","124,182","89,402","28.66%"
"YoY %","0.00%","0.00%","0.13%","1.99%","5.49%","4.36%","408.21%","0.00%","0.00%","-19.53%","38.90%","-",""
