Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","355,902","374,242","375,060","368,640","304,856","291,993","353,914","281,812","253,338","168,088","173,111","158,917","10.00%"
"YoY %","-4.90%","-0.22%","1.74%","20.92%","4.41%","-17.50%","25.59%","11.24%","50.72%","-2.90%","8.93%","-",""
"Horiz. %","223.95%","235.50%","236.01%","231.97%","191.83%","183.74%","222.70%","177.33%","159.42%","105.77%","108.93%","100.00%",""
"PBT","70,962","140,562","143,377","49,727","84,902","124,961","317,194","39,123","61,046","48,413","42,867","51,046","12.15%"
"YoY %","-49.52%","-1.96%","188.33%","-41.43%","-32.06%","-60.60%","710.76%","-35.91%","26.09%","12.94%","-16.02%","-",""
"Horiz. %","139.02%","275.36%","280.88%","97.42%","166.32%","244.80%","621.39%","76.64%","119.59%","94.84%","83.98%","100.00%",""
"Tax","-16,254","-34,442","-34,983","-7,647","63,233","-33,397","-14,036","-14,031","-18,285","-11,976","-14,412","-12,053","12.56%"
"YoY %","52.81%","1.55%","-357.47%","-112.09%","289.34%","-137.94%","-0.04%","23.26%","-52.68%","16.90%","-19.57%","-",""
"Horiz. %","134.85%","285.75%","290.24%","63.44%","-524.62%","277.08%","116.45%","116.41%","151.70%","99.36%","119.57%","100.00%",""
"NP","54,708","106,120","108,394","42,080","148,135","91,564","303,158","25,092","42,761","36,437","28,455","38,993","12.02%"
"YoY %","-48.45%","-2.10%","157.59%","-71.59%","61.78%","-69.80%","1,108.19%","-41.32%","17.36%","28.05%","-27.03%","-",""
"Horiz. %","140.30%","272.15%","277.98%","107.92%","379.90%","234.82%","777.47%","64.35%","109.66%","93.44%","72.97%","100.00%",""
"NP to SH","44,724","96,553","99,214","29,083","127,428","86,549","301,249","28,009","43,001","35,884","28,178","38,561","11.06%"
"YoY %","-53.68%","-2.68%","241.14%","-77.18%","47.23%","-71.27%","975.54%","-34.86%","19.83%","27.35%","-26.93%","-",""
"Horiz. %","115.98%","250.39%","257.29%","75.42%","330.46%","224.45%","781.23%","72.64%","111.51%","93.06%","73.07%","100.00%",""
"Tax Rate","22.91    %","24.50    %","24.40    %","15.38    %","-74.48    %","26.73    %","4.43    %","35.86    %","29.95    %","24.74    %","33.62    %","23.61    %","0.37%"
"YoY %","-6.49%","0.41%","58.65%","120.65%","-378.64%","503.39%","-87.65%","19.73%","21.06%","-26.41%","42.40%","-",""
"Horiz. %","97.04%","103.77%","103.35%","65.14%","-315.46%","113.21%","18.76%","151.88%","126.85%","104.79%","142.40%","100.00%",""
"Total Cost","301,194","268,122","266,666","326,560","156,721","200,429","50,756","256,720","210,577","131,651","144,656","119,924","9.28%"
"YoY %","12.33%","0.55%","-18.34%","108.37%","-21.81%","294.89%","-80.23%","21.91%","59.95%","-8.99%","20.62%","-",""
"Horiz. %","251.15%","223.58%","222.36%","272.31%","130.68%","167.13%","42.32%","214.07%","175.59%","109.78%","120.62%","100.00%",""
"Net Worth","102,746,224","102,746,224","1,055,883","1,053,585","1,121,075","1,057,655","340,704","605,510","566,555","528,264","429,921","375,551","12.16%"
"YoY %","0.00%","9,630.83%","0.22%","-6.02%","6.00%","210.43%","-43.73%","6.88%","7.25%","22.87%","14.48%","-",""
"Horiz. %","27,358.77%","27,358.77%","281.16%","280.54%","298.51%","281.63%","90.72%","161.23%","150.86%","140.66%","114.48%","100.00%",""
"Div","96,759","96,759","96,759","96,759","96,759","89,253","8,729","4,364","6,548","2,182","5,911","22,605","17.52%"
"YoY %","0.00%","0.00%","-0.00%","0.00%","8.41%","922.46%","100.00%","-33.35%","200.05%","-63.08%","-73.85%","-",""
"Horiz. %","428.04%","428.04%","428.03%","428.04%","428.04%","394.83%","38.62%","19.31%","28.97%","9.65%","26.15%","100.00%",""
"Div Payout %","216.35    %","100.21    %","97.53    %","332.70    %","75.93    %","103.12    %","2.90    %","15.58    %","15.23    %","6.08    %","20.98    %","58.62    %","5.82%"
