Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/03/11,31/03/10,CAGR
"Revenue","16,520,000","18,755,000","19,576,000","17,407,000","13,860,000","13,536,000","14,597,000","15,202,000","16,599,000","11,887,000","14,586,000","12,203,000","5.54%"
"YoY %","-11.92%","-4.19%","12.46%","25.59%","2.39%","-7.27%","-3.98%","-8.42%","39.64%","-18.50%","19.53%","-",""
"Horiz. %","135.38%","153.69%","160.42%","142.65%","113.58%","110.92%","119.62%","124.58%","136.02%","97.41%","119.53%","100.00%",""
"PBT","3,572,000","5,207,000","5,650,000","5,236,000","4,110,000","3,833,000","3,551,000","4,547,000","4,550,000","3,897,000","4,260,000","3,368,000","6.08%"
"YoY %","-31.40%","-7.84%","7.91%","27.40%","7.23%","7.94%","-21.90%","-0.07%","16.76%","-8.52%","26.48%","-",""
"Horiz. %","106.06%","154.60%","167.76%","155.46%","122.03%","113.81%","105.43%","135.01%","135.10%","115.71%","126.48%","100.00%",""
"Tax","-320,000","-443,000","-592,000","-822,000","-888,000","-742,000","-825,000","-1,043,000","-713,000","-985,000","-798,000","-774,000","-3.01%"
"YoY %","27.77%","25.17%","27.98%","7.43%","-19.68%","10.06%","20.90%","-46.28%","27.61%","-23.43%","-3.10%","-",""
"Horiz. %","41.34%","57.24%","76.49%","106.20%","114.73%","95.87%","106.59%","134.75%","92.12%","127.26%","103.10%","100.00%",""
"NP","3,252,000","4,764,000","5,058,000","4,414,000","3,222,000","3,091,000","2,726,000","3,504,000","3,837,000","2,912,000","3,462,000","2,594,000","7.92%"
"YoY %","-31.74%","-5.81%","14.59%","37.00%","4.24%","13.39%","-22.20%","-8.68%","31.77%","-15.89%","33.46%","-",""
"Horiz. %","125.37%","183.65%","194.99%","170.16%","124.21%","119.16%","105.09%","135.08%","147.92%","112.26%","133.46%","100.00%",""
"NP to SH","3,208,000","4,716,000","4,979,000","4,177,000","2,932,000","2,782,000","2,465,000","3,146,000","3,518,000","2,621,000","2,994,000","2,199,000","9.78%"
"YoY %","-31.98%","-5.28%","19.20%","42.46%","5.39%","12.86%","-21.65%","-10.57%","34.22%","-12.46%","36.15%","-",""
"Horiz. %","145.88%","214.46%","226.42%","189.95%","133.33%","126.51%","112.10%","143.07%","159.98%","119.19%","136.15%","100.00%",""
"Tax Rate","8.96    %","8.51    %","10.48    %","15.70    %","21.61    %","19.36    %","23.23    %","22.94    %","15.67    %","25.28    %","18.73    %","22.98    %","-8.57%"
"YoY %","5.29%","-18.80%","-33.25%","-27.35%","11.62%","-16.66%","1.26%","46.39%","-38.01%","34.97%","-18.49%","-",""
"Horiz. %","38.99%","37.03%","45.60%","68.32%","94.04%","84.25%","101.09%","99.83%","68.19%","110.01%","81.51%","100.00%",""
"Total Cost","13,268,000","13,991,000","14,518,000","12,993,000","10,638,000","10,445,000","11,871,000","11,698,000","12,762,000","8,975,000","11,124,000","9,609,000","4.82%"
"YoY %","-5.17%","-3.63%","11.74%","22.14%","1.85%","-12.01%","1.48%","-8.34%","42.19%","-19.32%","15.77%","-",""
"Horiz. %","138.08%","145.60%","151.09%","135.22%","110.71%","108.70%","123.54%","121.74%","132.81%","93.40%","115.77%","100.00%",""
"Net Worth","29,680,000","29,680,000","30,479,999","27,840,000","27,040,000","24,799,999","22,719,999","21,760,000","20,319,999","19,935,484","18,413,100","17,152,199","6.78%"
"YoY %","0.00%","-2.62%","9.48%","2.96%","9.03%","9.15%","4.41%","7.09%","1.93%","8.27%","7.35%","-",""
"Horiz. %","173.04%","173.04%","177.70%","162.31%","157.65%","144.59%","132.46%","126.86%","118.47%","116.23%","107.35%","100.00%",""
"Div","-","2,560,000","2,560,000","2,160,000","1,520,000","1,440,000","1,280,000","1,600,000","1,760,000","1,270,787","1,422,150","-","-"
"YoY %","0.00%","0.00%","18.52%","42.11%","5.56%","12.50%","-20.00%","-9.09%","38.50%","-10.64%","0.00%","-",""
"Horiz. %","0.00%","180.01%","180.01%","151.88%","106.88%","101.26%","90.00%","112.51%","123.76%","89.36%","100.00%","-",""
"Div Payout %","-     %","54.28    %","51.42    %","51.71    %","51.84    %","51.76    %","51.93    %","50.86    %","50.03    %","48.48    %","47.50    %","-     %","-"
"YoY %","0.00%","5.56%","-0.56%","-0.25%","0.15%","-0.33%","2.10%","1.66%","3.20%","2.06%","0.00%","-",""
"Horiz. %","0.00%","114.27%","108.25%","108.86%","109.14%","108.97%","109.33%","107.07%","105.33%","102.06%","100.00%","-",""
"Net Worth","29,680,000","29,680,000","30,479,999","27,840,000","27,040,000","24,799,999","22,719,999","21,760,000","20,319,999","19,935,484","18,413,100","17,152,199","6.78%"
"YoY %","0.00%","-2.62%","9.48%","2.96%","9.03%","9.15%","4.41%","7.09%","1.93%","8.27%","7.35%","-",""
"Horiz. %","173.04%","173.04%","177.70%","162.31%","157.65%","144.59%","132.46%","126.86%","118.47%","116.23%","107.35%","100.00%",""
"NOSH","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,000,000","8,166,666","7,485,000","7,330,000","1.00%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-2.04%","9.11%","2.11%","-",""
"Horiz. %","109.14%","109.14%","109.14%","109.14%","109.14%","109.14%","109.14%","109.14%","109.14%","111.41%","102.11%","100.00%",""
"NP Margin","19.69    %","25.40    %","25.84    %","25.36    %","23.25    %","22.84    %","18.68    %","23.05    %","23.12    %","24.50    %","23.74    %","21.26    %","2.25%"
"YoY %","-22.48%","-1.70%","1.89%","9.08%","1.80%","22.27%","-18.96%","-0.30%","-5.63%","3.20%","11.67%","-",""
"Horiz. %","92.62%","119.47%","121.54%","119.29%","109.36%","107.43%","87.86%","108.42%","108.75%","115.24%","111.67%","100.00%",""
"ROE","10.81    %","15.89    %","16.34    %","15.00    %","10.84    %","11.22    %","10.85    %","14.46    %","17.31    %","13.15    %","16.26    %","12.82    %","2.81%"
"YoY %","-31.97%","-2.75%","8.93%","38.38%","-3.39%","3.41%","-24.97%","-16.46%","31.63%","-19.13%","26.83%","-",""
"Horiz. %","84.32%","123.95%","127.46%","117.00%","84.56%","87.52%","84.63%","112.79%","135.02%","102.57%","126.83%","100.00%",""
"RPS","206.50","234.44","244.70","217.59","173.25","169.20","182.46","190.03","207.49","149.66","194.87","166.48","4.50%"
"YoY %","-11.92%","-4.19%","12.46%","25.59%","2.39%","-7.27%","-3.98%","-8.41%","38.64%","-23.20%","17.05%","-",""
"Horiz. %","124.04%","140.82%","146.98%","130.70%","104.07%","101.63%","109.60%","114.15%","124.63%","89.90%","117.05%","100.00%",""
"EPS","40.00","58.95","62.00","52.00","37.00","35.00","31.00","39.00","44.00","33.00","40.00","30.00","8.64%"
"YoY %","-32.15%","-4.92%","19.23%","40.54%","5.71%","12.90%","-20.51%","-11.36%","33.33%","-17.50%","33.33%","-",""
"Horiz. %","133.33%","196.50%","206.67%","173.33%","123.33%","116.67%","103.33%","130.00%","146.67%","110.00%","133.33%","100.00%",""
"DPS","0.00","32.00","32.00","27.00","19.00","18.00","16.00","20.00","22.00","16.00","19.00","0.00","-"
"YoY %","0.00%","0.00%","18.52%","42.11%","5.56%","12.50%","-20.00%","-9.09%","37.50%","-15.79%","0.00%","-",""
"Horiz. %","0.00%","168.42%","168.42%","142.11%","100.00%","94.74%","84.21%","105.26%","115.79%","84.21%","100.00%","-",""
"NAPS","3.7100","3.7100","3.8100","3.4800","3.3800","3.1000","2.8400","2.7200","2.5400","2.5100","2.4600","2.3400","5.72%"
"YoY %","0.00%","-2.62%","9.48%","2.96%","9.03%","9.15%","4.41%","7.09%","1.20%","2.03%","5.13%","-",""
"Horiz. %","158.55%","158.55%","162.82%","148.72%","144.44%","132.48%","121.37%","116.24%","108.55%","107.26%","105.13%","100.00%",""
"RPS","206.50","234.44","244.70","217.59","173.25","169.20","182.46","190.03","207.49","148.59","182.33","152.54","5.54%"
"YoY %","-11.92%","-4.19%","12.46%","25.59%","2.39%","-7.27%","-3.98%","-8.41%","39.64%","-18.50%","19.53%","-",""
"Horiz. %","135.37%","153.69%","160.42%","142.64%","113.58%","110.92%","119.61%","124.58%","136.02%","97.41%","119.53%","100.00%",""
"EPS","40.00","58.95","62.00","52.00","37.00","35.00","31.00","39.00","44.00","32.76","37.43","27.49","9.73%"
"YoY %","-32.15%","-4.92%","19.23%","40.54%","5.71%","12.90%","-20.51%","-11.36%","34.31%","-12.48%","36.16%","-",""
"Horiz. %","145.51%","214.44%","225.54%","189.16%","134.59%","127.32%","112.77%","141.87%","160.06%","119.17%","136.16%","100.00%",""
"DPS","0.00","32.00","32.00","27.00","19.00","18.00","16.00","20.00","22.00","15.88","17.78","0.00","-"
"YoY %","0.00%","0.00%","18.52%","42.11%","5.56%","12.50%","-20.00%","-9.09%","38.54%","-10.69%","0.00%","-",""
"Horiz. %","0.00%","179.98%","179.98%","151.86%","106.86%","101.24%","89.99%","112.49%","123.73%","89.31%","100.00%","-",""
"NAPS","3.7100","3.7100","3.8100","3.4800","3.3800","3.1000","2.8400","2.7200","2.5400","2.4919","2.3016","2.1440","6.78%"
"YoY %","0.00%","-2.62%","9.48%","2.96%","9.03%","9.15%","4.41%","7.09%","1.93%","8.27%","7.35%","-",""
"Horiz. %","173.04%","173.04%","177.71%","162.31%","157.65%","144.59%","132.46%","126.87%","118.47%","116.23%","107.35%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","31/03/11","-","-"
"Price","9.1600","9.1600","9.2900","7.7000","6.9800","7.2700","5.4500","6.9200","6.4000","6.2000","7.2400","0.0000","-"
"P/RPS","4.44","3.91","3.80","3.54","4.03","4.30","2.99","3.64","3.08","4.14","3.72","0.00","-"
"YoY %","13.55%","2.89%","7.34%","-12.16%","-6.28%","43.81%","-17.86%","18.18%","-25.60%","11.29%","0.00%","-",""
"Horiz. %","119.35%","105.11%","102.15%","95.16%","108.33%","115.59%","80.38%","97.85%","82.80%","111.29%","100.00%","-",""
"P/EPS","22.84","15.54","14.93","14.75","19.05","20.91","17.69","17.60","14.55","18.79","18.10","0.00","-"
"YoY %","46.98%","4.09%","1.22%","-22.57%","-8.90%","18.20%","0.51%","20.96%","-22.57%","3.81%","0.00%","-",""
"Horiz. %","126.19%","85.86%","82.49%","81.49%","105.25%","115.52%","97.73%","97.24%","80.39%","103.81%","100.00%","-",""
"EY","4.38","6.44","6.70","6.78","5.25","4.78","5.65","5.68","6.87","5.32","5.52","0.00","-"
"YoY %","-31.99%","-3.88%","-1.18%","29.14%","9.83%","-15.40%","-0.53%","-17.32%","29.14%","-3.62%","0.00%","-",""
"Horiz. %","79.35%","116.67%","121.38%","122.83%","95.11%","86.59%","102.36%","102.90%","124.46%","96.38%","100.00%","-",""
"DY","0.00","3.49","3.44","3.51","2.72","2.48","2.94","2.89","3.44","2.58","2.62","0.00","-"
"YoY %","0.00%","1.45%","-1.99%","29.04%","9.68%","-15.65%","1.73%","-15.99%","33.33%","-1.53%","0.00%","-",""
"Horiz. %","0.00%","133.21%","131.30%","133.97%","103.82%","94.66%","112.21%","110.31%","131.30%","98.47%","100.00%","-",""
"P/NAPS","2.47","2.47","2.44","2.21","2.07","2.35","1.92","2.54","2.52","2.47","2.94","0.00","-"
"YoY %","0.00%","1.23%","10.41%","6.76%","-11.91%","22.40%","-24.41%","0.79%","2.02%","-15.99%","0.00%","-",""
"Horiz. %","84.01%","84.01%","82.99%","75.17%","70.41%","79.93%","65.31%","86.39%","85.71%","84.01%","100.00%","-",""
"Date","AQR","T4Q","25/02/19","20/02/18","20/02/17","23/02/16","18/02/15","10/02/14","25/02/13","27/02/12","26/05/11","-","-"
"Price","8.7500","8.7500","9.1300","8.1000","7.4800","7.0700","5.3900","6.7500","6.2500","6.9000","7.1600","0.0000","-"
"P/RPS","4.24","3.73","3.73","3.72","4.32","4.18","2.95","3.55","3.01","4.61","3.67","0.00","-"
"YoY %","13.67%","0.00%","0.27%","-13.89%","3.35%","41.69%","-16.90%","17.94%","-34.71%","25.61%","0.00%","-",""
"Horiz. %","115.53%","101.63%","101.63%","101.36%","117.71%","113.90%","80.38%","96.73%","82.02%","125.61%","100.00%","-",""
"P/EPS","21.82","14.84","14.67","15.51","20.41","20.33","17.49","17.16","14.21","20.91","17.90","0.00","-"
"YoY %","47.04%","1.16%","-5.42%","-24.01%","0.39%","16.24%","1.92%","20.76%","-32.04%","16.82%","0.00%","-",""
"Horiz. %","121.90%","82.91%","81.96%","86.65%","114.02%","113.58%","97.71%","95.87%","79.39%","116.82%","100.00%","-",""
"EY","4.58","6.74","6.82","6.45","4.90","4.92","5.72","5.83","7.04","4.78","5.59","0.00","-"
"YoY %","-32.05%","-1.17%","5.74%","31.63%","-0.41%","-13.99%","-1.89%","-17.19%","47.28%","-14.49%","0.00%","-",""
"Horiz. %","81.93%","120.57%","122.00%","115.38%","87.66%","88.01%","102.33%","104.29%","125.94%","85.51%","100.00%","-",""
"DY","0.00","3.66","3.50","3.33","2.54","2.55","2.97","2.96","3.52","2.32","2.65","0.00","-"
"YoY %","0.00%","4.57%","5.11%","31.10%","-0.39%","-14.14%","0.34%","-15.91%","51.72%","-12.45%","0.00%","-",""
"Horiz. %","0.00%","138.11%","132.08%","125.66%","95.85%","96.23%","112.08%","111.70%","132.83%","87.55%","100.00%","-",""
"P/NAPS","2.36","2.36","2.40","2.33","2.21","2.28","1.90","2.48","2.46","2.75","2.91","0.00","-"
"YoY %","0.00%","-1.67%","3.00%","5.43%","-3.07%","20.00%","-23.39%","0.81%","-10.55%","-5.50%","0.00%","-",""
"Horiz. %","81.10%","81.10%","82.47%","80.07%","75.95%","78.35%","65.29%","85.22%","84.54%","94.50%","100.00%","-",""

