F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Aug-2018","11-Oct-2018","31-Aug-2018","4","163,181","-2,160","-2,505","-1,101","-","110,165","- %","-1.54%","-1.00%","96,636","168.86","166.51","-1.14","-1.12","0.00","0.00","1.1400","1.12",""," -135.99%","30-Aug-2018","0.41","0.24","-35.99","0.36","-2.78%","0.00%","11-Oct-2018","0.36","0.21","-31.60","0.32","-3.16%","0.00%"
"31-Aug-2017","26-Oct-2017","31-Aug-2017","4","149,624","7,081","4,264","3,059","-","77,312","- %","2.85%","3.96%","96,640","154.83","152.68","3.17","3.12","0.00","0.00","0.8000","0.79",""," -35.76%","30-Aug-2017","0.515","0.33","16.27","0.64","6.15%","0.00%","26-Oct-2017","0.615","0.40","19.43","0.77","5.15%","0.00%"
"31-Aug-2016","27-Oct-2016","31-Aug-2016","4","108,262","5,183","4,598","4,762","-","74,527","- %","4.25%","6.39%","96,788","111.85","110.47","4.92","4.86","0.00","0.00","0.7700","0.76",""," 233.46%","30-Aug-2016","0.25","0.22","5.08","0.32","19.68%","0.00%","27-Oct-2016","0.23","0.21","4.67","0.30","21.39%","0.00%"
"31-Aug-2015","27-Oct-2015","31-Aug-2015","4","98,076","-2,676","-3,528","-3,568","-","66,756","- %","-3.60%","-5.34%","96,748","101.37","100.08","-3.69","-3.64","0.00","0.00","0.6900","0.68",""," 63.60%","28-Aug-2015","0.175","0.17","-4.75","0.25","-21.07%","0.00%","27-Oct-2015","0.25","0.25","-6.78","0.36","-14.75%","0.00%"
"31-Aug-2014","28-Oct-2014","31-Aug-2014","4","94,883","-10,409","-9,742","-9,802","-","71,603","- %","-10.27%","-13.69%","96,762","98.06","96.82","-10.13","-10.00","0.00","0.00","0.7400","0.73",""," -119.63%","29-Aug-2014","0.30","0.31","-2.96","0.41","-33.77%","0.00%","28-Oct-2014","0.28","0.29","-2.76","0.38","-36.18%","0.00%"
"31-Aug-2013","25-Oct-2013","31-Aug-2013","4","112,210","-4,121","-4,371","-4,463","-","80,528","- %","-3.90%","-5.54%","97,021","115.65","114.50","-4.60","-4.55","0.00","0.00","0.8300","0.82",""," -353.29%","30-Aug-2013","0.295","0.26","-6.41","0.36","-15.59%","0.00%","25-Oct-2013","0.255","0.22","-5.54","0.31","-18.04%","0.00%"
"31-Aug-2012","29-Oct-2012","31-Aug-2012","4","146,534","3,508","1,802","1,762","-","89,078","- %","1.23%","1.98%","97,888","149.69","149.52","1.80","1.80","0.00","0.00","0.9100","0.91",""," -71.62%","30-Aug-2012","0.26","0.17","14.44","0.29","6.92%","0.00%","29-Oct-2012","0.26","0.17","14.44","0.29","6.92%","0.00%"
"31-Aug-2011","27-Oct-2011","31-Aug-2011","4","181,519","6,999","7,197","6,209","-","84,219","- %","3.96%","7.37%","97,929","185.36","185.22","6.39","6.34","0.00","0.00","0.8600","0.86",""," -24.97%","29-Aug-2011","0.29","0.16","4.57","0.34","21.86%","0.00%","27-Oct-2011","0.26","0.14","4.10","0.30","24.39%","0.00%"
"31-Aug-2010","22-Oct-2010","31-Aug-2010","4","150,976","7,821","8,793","8,275","-","78,403","- %","5.82%","10.55%","98,004","154.05","154.06","8.44","8.44","0.00","0.00","0.8000","0.80",""," 588.20%","30-Aug-2010","0.34","0.22","4.03","0.43","24.83%","0.00%","22-Oct-2010","0.36","0.23","4.26","0.45","23.45%","0.00%"
"31-Aug-2009","26-Oct-2009","31-Aug-2009","4","139,828","-1,262","-1,584","-1,695","-","69,417","- %","-1.13%","-2.44%","97,771","143.01","142.68","-1.73","-1.73","0.00","0.00","0.7100","0.71",""," -135.07%","28-Aug-2009","0.30","0.21","-17.30","0.42","-5.78%","0.00%","26-Oct-2009","0.29","0.20","-16.73","0.41","-5.98%","0.00%"

