Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","290,110","317,958","310,787","399,177","383,967","334,232","389,901","362,052","430,172","479,364","340,831","295,525","0.56%"
"YoY %","-8.76%","2.31%","-22.14%","3.96%","14.88%","-14.28%","7.69%","-15.84%","-10.26%","40.65%","15.33%","-",""
"Horiz. %","98.17%","107.59%","105.16%","135.07%","129.93%","113.10%","131.94%","122.51%","145.56%","162.21%","115.33%","100.00%",""
"PBT","20,284","22,100","15,762","-1,546","25,729","22,475","70,044","44,564","66,341","104,176","52,260","51,985","-12.41%"
"YoY %","-8.22%","40.21%","1,119.53%","-106.01%","14.48%","-67.91%","57.18%","-32.83%","-36.32%","99.34%","0.53%","-",""
"Horiz. %","39.02%","42.51%","30.32%","-2.97%","49.49%","43.23%","134.74%","85.72%","127.62%","200.40%","100.53%","100.00%",""
"Tax","-6,346","-4,797","-4,896","-8,964","-6,398","-1,941","-9,159","-8,814","-21,492","-26,947","-17,903","-11,825","-9.33%"
"YoY %","-32.29%","2.02%","45.38%","-40.11%","-229.62%","78.81%","-3.91%","58.99%","20.24%","-50.52%","-51.40%","-",""
"Horiz. %","53.67%","40.57%","41.40%","75.81%","54.11%","16.41%","77.45%","74.54%","181.75%","227.88%","151.40%","100.00%",""
"NP","13,938","17,303","10,866","-10,510","19,331","20,534","60,885","35,750","44,849","77,229","34,357","40,160","-13.51%"
"YoY %","-19.45%","59.24%","203.39%","-154.37%","-5.86%","-66.27%","70.31%","-20.29%","-41.93%","124.78%","-14.45%","-",""
"Horiz. %","34.71%","43.09%","27.06%","-26.17%","48.13%","51.13%","151.61%","89.02%","111.68%","192.30%","85.55%","100.00%",""
"NP to SH","14,160","17,601","11,179","-10,252","22,211","21,298","61,292","39,685","46,333","81,599","34,355","39,356","-13.04%"
"YoY %","-19.55%","57.45%","209.04%","-146.16%","4.29%","-65.25%","54.45%","-14.35%","-43.22%","137.52%","-12.71%","-",""
"Horiz. %","35.98%","44.72%","28.40%","-26.05%","56.44%","54.12%","155.74%","100.84%","117.73%","207.34%","87.29%","100.00%",""
"Tax Rate","31.29    %","21.71    %","31.06    %","-     %","24.87    %","8.64    %","13.08    %","19.78    %","32.40    %","25.87    %","34.26    %","22.75    %","3.52%"
"YoY %","44.13%","-30.10%","0.00%","0.00%","187.85%","-33.94%","-33.87%","-38.95%","25.24%","-24.49%","50.59%","-",""
"Horiz. %","137.54%","95.43%","136.53%","0.00%","109.32%","37.98%","57.49%","86.95%","142.42%","113.71%","150.59%","100.00%",""
"Total Cost","276,172","300,655","299,921","409,687","364,636","313,698","329,016","326,302","385,323","402,135","306,474","255,365","1.80%"
"YoY %","-8.14%","0.24%","-26.79%","12.36%","16.24%","-4.66%","0.83%","-15.32%","-4.18%","31.21%","20.01%","-",""
"Horiz. %","108.15%","117.74%","117.45%","160.43%","142.79%","122.84%","128.84%","127.78%","150.89%","157.47%","120.01%","100.00%",""
"Net Worth","535,743","535,743","545,149","629,019","640,623","629,019","615,040","581,493","567,514","564,700","508,638","503,105","0.90%"
"YoY %","0.00%","-1.73%","-13.33%","-1.81%","1.84%","2.27%","5.77%","2.46%","0.50%","11.02%","1.10%","-",""
"Horiz. %","106.49%","106.49%","108.36%","125.03%","127.33%","125.03%","122.25%","115.58%","112.80%","112.24%","101.10%","100.00%",""
"Div","279","139","139","-","-","12,580","25,160","22,365","27,956","45,567","20,960","23,757","-43.46%"
"YoY %","99.66%","-0.02%","0.00%","0.00%","0.00%","-50.00%","12.50%","-20.00%","-38.65%","117.40%","-11.77%","-",""
"Horiz. %","1.17%","0.59%","0.59%","0.00%","0.00%","52.95%","105.91%","94.14%","117.67%","191.80%","88.23%","100.00%",""
"Div Payout %","1.97    %","0.79    %","1.25    %","-     %","-     %","59.07    %","41.05    %","56.36    %","60.34    %","55.84    %","61.01    %","60.37    %","-34.99%"
"YoY %","149.37%","-36.80%","0.00%","0.00%","0.00%","43.90%","-27.16%","-6.60%","8.06%","-8.47%","1.06%","-",""
"Horiz. %","3.26%","1.31%","2.07%","0.00%","0.00%","97.85%","68.00%","93.36%","99.95%","92.50%","101.06%","100.00%",""
"Net Worth","535,743","535,743","545,149","629,019","640,623","629,019","615,040","581,493","567,514","564,700","508,638","503,105","0.90%"
"YoY %","0.00%","-1.73%","-13.33%","-1.81%","1.84%","2.27%","5.77%","2.46%","0.50%","11.02%","1.10%","-",""
"Horiz. %","106.49%","106.49%","108.36%","125.03%","127.33%","125.03%","122.25%","115.58%","112.80%","112.24%","101.10%","100.00%",""
"NOSH","279,033","279,033","279,564","279,564","279,748","279,564","279,564","279,564","279,564","279,554","279,471","279,503","0.00%"
"YoY %","0.00%","-0.19%","0.00%","-0.07%","0.07%","0.00%","0.00%","0.00%","0.00%","0.03%","-0.01%","-",""
"Horiz. %","99.83%","99.83%","100.02%","100.02%","100.09%","100.02%","100.02%","100.02%","100.02%","100.02%","99.99%","100.00%",""
"NP Margin","4.80    %","5.44    %","3.50    %","-2.63    %","5.03    %","6.14    %","15.62    %","9.87    %","10.43    %","16.11    %","10.08    %","13.59    %","-13.98%"
"YoY %","-11.76%","55.43%","233.08%","-152.29%","-18.08%","-60.69%","58.26%","-5.37%","-35.26%","59.82%","-25.83%","-",""
"Horiz. %","35.32%","40.03%","25.75%","-19.35%","37.01%","45.18%","114.94%","72.63%","76.75%","118.54%","74.17%","100.00%",""
"ROE","2.64    %","3.29    %","2.05    %","-1.63    %","3.47    %","3.39    %","9.97    %","6.82    %","8.16    %","14.45    %","6.75    %","7.82    %","-13.81%"
"YoY %","-19.76%","60.49%","225.77%","-146.97%","2.36%","-66.00%","46.19%","-16.42%","-43.53%","114.07%","-13.68%","-",""
"Horiz. %","33.76%","42.07%","26.21%","-20.84%","44.37%","43.35%","127.49%","87.21%","104.35%","184.78%","86.32%","100.00%",""
"RPS","103.97","113.95","111.17","142.79","137.25","119.55","139.47","129.51","153.87","171.47","121.96","105.73","0.56%"
"YoY %","-8.76%","2.50%","-22.14%","4.04%","14.81%","-14.28%","7.69%","-15.83%","-10.26%","40.60%","15.35%","-",""
"Horiz. %","98.34%","107.77%","105.15%","135.05%","129.81%","113.07%","131.91%","122.49%","145.53%","162.18%","115.35%","100.00%",""
"EPS","5.08","6.31","4.00","-3.66","7.94","7.62","21.92","14.20","16.57","29.19","12.29","14.08","-13.04%"
"YoY %","-19.49%","57.75%","209.29%","-146.10%","4.20%","-65.24%","54.37%","-14.30%","-43.23%","137.51%","-12.71%","-",""
"Horiz. %","36.08%","44.82%","28.41%","-25.99%","56.39%","54.12%","155.68%","100.85%","117.68%","207.32%","87.29%","100.00%",""
"DPS","0.10","0.05","0.05","0.00","0.00","4.50","9.00","8.00","10.00","16.30","7.50","8.50","-43.46%"
"YoY %","100.00%","0.00%","0.00%","0.00%","0.00%","-50.00%","12.50%","-20.00%","-38.65%","117.33%","-11.76%","-",""
"Horiz. %","1.18%","0.59%","0.59%","0.00%","0.00%","52.94%","105.88%","94.12%","117.65%","191.76%","88.24%","100.00%",""
"NAPS","1.9200","1.9200","1.9500","2.2500","2.2900","2.2500","2.2000","2.0800","2.0300","2.0200","1.8200","1.8000","0.89%"
"YoY %","0.00%","-1.54%","-13.33%","-1.75%","1.78%","2.27%","5.77%","2.46%","0.50%","10.99%","1.11%","-",""
"Horiz. %","106.67%","106.67%","108.33%","125.00%","127.22%","125.00%","122.22%","115.56%","112.78%","112.22%","101.11%","100.00%",""
"RPS","103.61","113.56","111.00","142.56","137.13","119.37","139.25","129.30","153.63","171.20","121.73","105.54","0.56%"
"YoY %","-8.76%","2.31%","-22.14%","3.96%","14.88%","-14.28%","7.70%","-15.84%","-10.26%","40.64%","15.34%","-",""
"Horiz. %","98.17%","107.60%","105.17%","135.08%","129.93%","113.10%","131.94%","122.51%","145.57%","162.21%","115.34%","100.00%",""
"EPS","5.06","6.29","3.99","-3.66","7.93","7.61","21.89","14.17","16.55","29.14","12.27","14.06","-13.05%"
"YoY %","-19.55%","57.64%","209.02%","-146.15%","4.20%","-65.24%","54.48%","-14.38%","-43.21%","137.49%","-12.73%","-",""
"Horiz. %","35.99%","44.74%","28.38%","-26.03%","56.40%","54.13%","155.69%","100.78%","117.71%","207.25%","87.27%","100.00%",""
"DPS","0.10","0.05","0.05","0.00","0.00","4.49","8.99","7.99","9.98","16.27","7.49","8.48","-43.45%"
"YoY %","100.00%","0.00%","0.00%","0.00%","0.00%","-50.06%","12.52%","-19.94%","-38.66%","117.22%","-11.67%","-",""
"Horiz. %","1.18%","0.59%","0.59%","0.00%","0.00%","52.95%","106.01%","94.22%","117.69%","191.86%","88.33%","100.00%",""
"NAPS","1.9134","1.9134","1.9470","2.2465","2.2879","2.2465","2.1966","2.0768","2.0268","2.0168","1.8166","1.7968","0.90%"
"YoY %","0.00%","-1.73%","-13.33%","-1.81%","1.84%","2.27%","5.77%","2.47%","0.50%","11.02%","1.10%","-",""
"Horiz. %","106.49%","106.49%","108.36%","125.03%","127.33%","125.03%","122.25%","115.58%","112.80%","112.24%","101.10%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","1.6400","1.6400","1.7000","1.8000","1.8500","2.1200","2.3400","2.5700","2.7000","2.3000","2.6000","2.1100","-"
