Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","406,952","482,638","480,074","599,277","495,772","465,503","676,387","947,856","806,762","708,500","796,208","867,605","-6.36%"
"YoY %","-15.68%","0.53%","-19.89%","20.88%","6.50%","-31.18%","-28.64%","17.49%","13.87%","-11.02%","-8.23%","-",""
"Horiz. %","46.91%","55.63%","55.33%","69.07%","57.14%","53.65%","77.96%","109.25%","92.99%","81.66%","91.77%","100.00%",""
"PBT","-17,124","-19,455","11,529","40,027","32,334","16,587","13,126","5,491","-14,711","-51,723","22,265","80,224","-19.38%"
"YoY %","11.98%","-268.75%","-71.20%","23.79%","94.94%","26.37%","139.05%","137.33%","71.56%","-332.31%","-72.25%","-",""
"Horiz. %","-21.35%","-24.25%","14.37%","49.89%","40.30%","20.68%","16.36%","6.84%","-18.34%","-64.47%","27.75%","100.00%",""
"Tax","-5,840","-20,946","-31,024","-9,161","-10,792","-7,477","-8,651","302","-1,844","-7,863","-5,247","-9,933","13.48%"
"YoY %","72.12%","32.48%","-238.65%","15.11%","-44.34%","13.57%","-2,964.57%","116.38%","76.55%","-49.86%","47.18%","-",""
"Horiz. %","58.79%","210.87%","312.33%","92.23%","108.65%","75.27%","87.09%","-3.04%","18.56%","79.16%","52.82%","100.00%",""
"NP","-22,964","-40,401","-19,495","30,866","21,542","9,110","4,475","5,793","-16,555","-59,586","17,018","70,291","-"
"YoY %","43.16%","-107.24%","-163.16%","43.28%","136.47%","103.58%","-22.75%","134.99%","72.22%","-450.14%","-75.79%","-",""
"Horiz. %","-32.67%","-57.48%","-27.73%","43.91%","30.65%","12.96%","6.37%","8.24%","-23.55%","-84.77%","24.21%","100.00%",""
"NP to SH","-18,438","-19,563","1,177","32,185","22,628","7,864","2,294","4,846","-16,714","-61,865","11,482","47,156","-33.62%"
"YoY %","5.75%","-1,762.11%","-96.34%","42.24%","187.74%","242.81%","-52.66%","128.99%","72.98%","-638.80%","-75.65%","-",""
"Horiz. %","-39.10%","-41.49%","2.50%","68.25%","47.99%","16.68%","4.86%","10.28%","-35.44%","-131.19%","24.35%","100.00%",""
"Tax Rate","-     %","-     %","269.10    %","22.89    %","33.38    %","45.08    %","65.91    %","-5.50    %","-     %","-     %","23.57    %","12.38    %","40.76%"
"YoY %","0.00%","0.00%","1,075.62%","-31.43%","-25.95%","-31.60%","1,298.36%","0.00%","0.00%","0.00%","90.39%","-",""
"Horiz. %","0.00%","0.00%","2,173.67%","184.89%","269.63%","364.14%","532.39%","-44.43%","0.00%","0.00%","190.39%","100.00%",""
"Total Cost","429,916","523,039","499,569","568,411","474,230","456,393","671,912","942,063","823,317","768,086","779,190","797,314","-5.06%"
"YoY %","-17.80%","4.70%","-12.11%","19.86%","3.91%","-32.08%","-28.68%","14.42%","7.19%","-1.43%","-2.27%","-",""
"Horiz. %","53.92%","65.60%","62.66%","71.29%","59.48%","57.24%","84.27%","118.15%","103.26%","96.33%","97.73%","100.00%",""
"Net Worth","306,055","306,055","317,185","322,749","294,926","278,232","267,103","272,667","267,103","283,797","350,509","356,261","-1.28%"
"YoY %","0.00%","-3.51%","-1.72%","9.43%","6.00%","4.17%","-2.04%","2.08%","-5.88%","-19.03%","-1.61%","-",""
"Horiz. %","85.91%","85.91%","89.03%","90.59%","82.78%","78.10%","74.97%","76.54%","74.97%","79.66%","98.39%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Net Worth","306,055","306,055","317,185","322,749","294,926","278,232","267,103","272,667","267,103","283,797","350,509","356,261","-1.28%"
"YoY %","0.00%","-3.51%","-1.72%","9.43%","6.00%","4.17%","-2.04%","2.08%","-5.88%","-19.03%","-1.61%","-",""
"Horiz. %","85.91%","85.91%","89.03%","90.59%","82.78%","78.10%","74.97%","76.54%","74.97%","79.66%","98.39%","100.00%",""
"NOSH","556,465","556,465","556,465","556,465","556,465","556,465","556,465","556,465","556,465","556,465","556,363","556,658","-0.00%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.02%","-0.05%","-",""
"Horiz. %","99.97%","99.97%","99.97%","99.97%","99.97%","99.97%","99.97%","99.97%","99.97%","99.97%","99.95%","100.00%",""
"NP Margin","-5.64    %","-8.37    %","-4.06    %","5.15    %","4.35    %","1.96    %","0.66    %","0.61    %","-2.05    %","-8.41    %","2.14    %","8.10    %","-"
"YoY %","32.62%","-106.16%","-178.83%","18.39%","121.94%","196.97%","8.20%","129.76%","75.62%","-492.99%","-73.58%","-",""
"Horiz. %","-69.63%","-103.33%","-50.12%","63.58%","53.70%","24.20%","8.15%","7.53%","-25.31%","-103.83%","26.42%","100.00%",""
"ROE","-6.02    %","-6.39    %","0.37    %","9.97    %","7.67    %","2.83    %","0.86    %","1.78    %","-6.26    %","-21.80    %","3.28    %","13.24    %","-32.78%"
"YoY %","5.79%","-1,827.03%","-96.29%","29.99%","171.02%","229.07%","-51.69%","128.43%","71.28%","-764.63%","-75.23%","-",""
"Horiz. %","-45.47%","-48.26%","2.79%","75.30%","57.93%","21.37%","6.50%","13.44%","-47.28%","-164.65%","24.77%","100.00%",""
"RPS","73.13","86.73","86.27","107.69","89.09","83.65","121.55","170.34","144.98","127.32","143.11","155.86","-6.36%"
"YoY %","-15.68%","0.53%","-19.89%","20.88%","6.50%","-31.18%","-28.64%","17.49%","13.87%","-11.03%","-8.18%","-",""
"Horiz. %","46.92%","55.65%","55.35%","69.09%","57.16%","53.67%","77.99%","109.29%","93.02%","81.69%","91.82%","100.00%",""
"EPS","-3.32","-3.52","0.22","5.78","4.07","1.41","0.41","0.87","-3.00","-11.12","2.06","8.47","-33.33%"
"YoY %","5.68%","-1,700.00%","-96.19%","42.01%","188.65%","243.90%","-52.87%","129.00%","73.02%","-639.81%","-75.68%","-",""
"Horiz. %","-39.20%","-41.56%","2.60%","68.24%","48.05%","16.65%","4.84%","10.27%","-35.42%","-131.29%","24.32%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.5500","0.5500","0.5700","0.5800","0.5300","0.5000","0.4800","0.4900","0.4800","0.5100","0.6300","0.6400","-1.28%"
"YoY %","0.00%","-3.51%","-1.72%","9.43%","6.00%","4.17%","-2.04%","2.08%","-5.88%","-19.05%","-1.56%","-",""
"Horiz. %","85.94%","85.94%","89.06%","90.62%","82.81%","78.12%","75.00%","76.56%","75.00%","79.69%","98.44%","100.00%",""
"RPS","73.13","86.73","86.27","107.69","89.09","83.65","121.55","170.34","144.98","127.32","143.08","155.91","-6.36%"
"YoY %","-15.68%","0.53%","-19.89%","20.88%","6.50%","-31.18%","-28.64%","17.49%","13.87%","-11.01%","-8.23%","-",""
"Horiz. %","46.91%","55.63%","55.33%","69.07%","57.14%","53.65%","77.96%","109.26%","92.99%","81.66%","91.77%","100.00%",""
"EPS","-3.32","-3.52","0.22","5.78","4.07","1.41","0.41","0.87","-3.00","-11.12","2.06","8.47","-33.33%"
"YoY %","5.68%","-1,700.00%","-96.19%","42.01%","188.65%","243.90%","-52.87%","129.00%","73.02%","-639.81%","-75.68%","-",""
"Horiz. %","-39.20%","-41.56%","2.60%","68.24%","48.05%","16.65%","4.84%","10.27%","-35.42%","-131.29%","24.32%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.5500","0.5500","0.5700","0.5800","0.5300","0.5000","0.4800","0.4900","0.4800","0.5100","0.6299","0.6402","-1.28%"
"YoY %","0.00%","-3.51%","-1.72%","9.43%","6.00%","4.17%","-2.04%","2.08%","-5.88%","-19.03%","-1.61%","-",""
"Horiz. %","85.91%","85.91%","89.03%","90.60%","82.79%","78.10%","74.98%","76.54%","74.98%","79.66%","98.39%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","0.3200","0.3200","0.2350","0.3900","0.4000","0.2900","0.3800","0.4050","0.4100","0.6800","0.6700","0.4700","-"
"P/RPS","0.44","0.37","0.27","0.36","0.45","0.35","0.31","0.24","0.28","0.53","0.47","0.30","-1.16%"
"YoY %","18.92%","37.04%","-25.00%","-20.00%","28.57%","12.90%","29.17%","-14.29%","-47.17%","12.77%","56.67%","-",""
"Horiz. %","146.67%","123.33%","90.00%","120.00%","150.00%","116.67%","103.33%","80.00%","93.33%","176.67%","156.67%","100.00%",""
"P/EPS","-9.66","-9.10","111.10","6.74","9.84","20.52","92.18","46.51","-13.65","-6.12","32.47","5.55","39.48%"
"YoY %","-6.15%","-108.19%","1,548.37%","-31.50%","-52.05%","-77.74%","98.19%","440.73%","-123.04%","-118.85%","485.05%","-",""
"Horiz. %","-174.05%","-163.96%","2,001.80%","121.44%","177.30%","369.73%","1,660.90%","838.02%","-245.95%","-110.27%","585.05%","100.00%",""
"EY","-10.35","-10.99","0.90","14.83","10.17","4.87","1.08","2.15","-7.33","-16.35","3.08","18.02","-28.31%"
"YoY %","5.82%","-1,321.11%","-93.93%","45.82%","108.83%","350.93%","-49.77%","129.33%","55.17%","-630.84%","-82.91%","-",""
"Horiz. %","-57.44%","-60.99%","4.99%","82.30%","56.44%","27.03%","5.99%","11.93%","-40.68%","-90.73%","17.09%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"P/NAPS","0.58","0.58","0.41","0.67","0.75","0.58","0.79","0.83","0.85","1.33","1.06","0.73","-6.21%"
"YoY %","0.00%","41.46%","-38.81%","-10.67%","29.31%","-26.58%","-4.82%","-2.35%","-36.09%","25.47%","45.21%","-",""
"Horiz. %","79.45%","79.45%","56.16%","91.78%","102.74%","79.45%","108.22%","113.70%","116.44%","182.19%","145.21%","100.00%",""
"Date","AQR","T4Q","27/02/19","27/02/18","28/02/17","29/02/16","26/02/15","28/02/14","28/02/13","29/02/12","25/02/11","25/02/10","-"
"Price","0.3350","0.3350","0.4000","0.4800","0.4600","0.2600","0.4200","0.4350","0.3650","0.7100","0.7100","0.4700","-"
"P/RPS","0.46","0.39","0.46","0.45","0.52","0.31","0.35","0.26","0.25","0.56","0.50","0.30","4.86%"
"YoY %","17.95%","-15.22%","2.22%","-13.46%","67.74%","-11.43%","34.62%","4.00%","-55.36%","12.00%","66.67%","-",""
"Horiz. %","153.33%","130.00%","153.33%","150.00%","173.33%","103.33%","116.67%","86.67%","83.33%","186.67%","166.67%","100.00%",""
"P/EPS","-10.11","-9.53","189.11","8.30","11.31","18.40","101.88","49.95","-12.15","-6.39","34.40","5.55","47.97%"
"YoY %","-6.09%","-105.04%","2,178.43%","-26.61%","-38.53%","-81.94%","103.96%","511.11%","-90.14%","-118.58%","519.82%","-",""
"Horiz. %","-182.16%","-171.71%","3,407.39%","149.55%","203.78%","331.53%","1,835.68%","900.00%","-218.92%","-115.14%","619.82%","100.00%",""
"EY","-9.89","-10.49","0.53","12.05","8.84","5.44","0.98","2.00","-8.23","-15.66","2.91","18.02","-32.40%"
"YoY %","5.72%","-2,079.25%","-95.60%","36.31%","62.50%","455.10%","-51.00%","124.30%","47.45%","-638.14%","-83.85%","-",""
"Horiz. %","-54.88%","-58.21%","2.94%","66.87%","49.06%","30.19%","5.44%","11.10%","-45.67%","-86.90%","16.15%","100.00%",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
