Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/03/12,31/03/11,31/03/10,CAGR
"Revenue","205,876","149,328","164,706","75,286","179,338","122,309","82,935","66,300","29,354","23,116","20,259","21,042","25.67%"
"YoY %","37.87%","-9.34%","118.77%","-58.02%","46.63%","47.48%","25.09%","125.86%","26.99%","14.10%","-3.72%","-",""
"Horiz. %","978.41%","709.67%","782.75%","357.79%","852.29%","581.26%","394.14%","315.08%","139.50%","109.86%","96.28%","100.00%",""
"PBT","2,908","-27,687","-23,284","-781","28,521","21,595","6,370","10,192","3,916","-255","2,141","5,831","-"
"YoY %","110.50%","-18.91%","-2,881.31%","-102.74%","32.07%","239.01%","-37.50%","160.27%","1,635.69%","-111.91%","-63.28%","-",""
"Horiz. %","49.87%","-474.82%","-399.31%","-13.39%","489.13%","370.35%","109.24%","174.79%","67.16%","-4.37%","36.72%","100.00%",""
"Tax","-2,148","-1,692","-3,033","1,075","-93,000","-7,212","2,295","-3,293","-1,536","-1,580","-1,623","-1,286","10.00%"
"YoY %","-26.95%","44.21%","-382.14%","101.16%","-1,189.52%","-414.25%","169.69%","-114.39%","2.78%","2.65%","-26.21%","-",""
"Horiz. %","167.03%","131.57%","235.85%","-83.59%","7,231.73%","560.81%","-178.46%","256.07%","119.44%","122.86%","126.21%","100.00%",""
"NP","760","-29,379","-26,317","294","-64,479","14,383","8,665","6,899","2,380","-1,835","518","4,545","-"
"YoY %","102.59%","-11.64%","-9,051.36%","100.46%","-548.30%","65.99%","25.60%","189.87%","229.70%","-454.25%","-88.60%","-",""
"Horiz. %","16.72%","-646.40%","-579.03%","6.47%","-1,418.68%","316.46%","190.65%","151.79%","52.37%","-40.37%","11.40%","100.00%",""
"NP to SH","436","-26,606","-24,613","1,021","-72,081","8,913","8,665","6,899","2,380","-1,835","518","4,545","-"
"YoY %","101.64%","-8.10%","-2,510.68%","101.42%","-908.72%","2.86%","25.60%","189.87%","229.70%","-454.25%","-88.60%","-",""
"Horiz. %","9.59%","-585.39%","-541.54%","22.46%","-1,585.94%","196.11%","190.65%","151.79%","52.37%","-40.37%","11.40%","100.00%",""
"Tax Rate","73.87    %","-     %","-     %","-     %","326.08    %","33.40    %","-36.03    %","32.31    %","39.22    %","-     %","75.81    %","22.05    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","876.29%","192.70%","-211.51%","-17.62%","0.00%","0.00%","243.81%","-",""
"Horiz. %","335.01%","0.00%","0.00%","0.00%","1,478.82%","151.47%","-163.40%","146.53%","177.87%","0.00%","343.81%","100.00%",""
"Total Cost","205,116","178,707","191,023","74,992","243,817","107,926","74,270","59,401","26,974","24,951","19,741","16,497","31.25%"
"YoY %","14.78%","-6.45%","154.72%","-69.24%","125.91%","45.32%","25.03%","120.22%","8.11%","26.39%","19.66%","-",""
"Horiz. %","1,243.35%","1,083.27%","1,157.93%","454.58%","1,477.95%","654.22%","450.20%","360.07%","163.51%","151.25%","119.66%","100.00%",""
"Net Worth","118,890","118,890","122,776","151,608","153,915","234,776","223,833","214,999","208,371","205,645","207,847","206,869","-5.63%"
