Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","8,609,710","8,924,451","9,158,525","8,170,364","6,649,451","4,406,674","4,091,017","3,121,657","2,384,420","2,268,751","1,698,839","1,133,181","26.12%"
"YoY %","-3.53%","-2.56%","12.09%","22.87%","50.90%","7.72%","31.05%","30.92%","5.10%","33.55%","49.92%","-",""
"Horiz. %","759.78%","787.56%","808.21%","721.01%","586.80%","388.88%","361.02%","275.48%","210.42%","200.21%","149.92%","100.00%",""
"PBT","558,076","722,125","874,749","819,531","674,832","233,262","304,065","8,868","100,144","123,077","103,315","40,125","40.81%"
"YoY %","-22.72%","-17.45%","6.74%","21.44%","189.30%","-23.29%","3,328.79%","-91.14%","-18.63%","19.13%","157.48%","-",""
"Horiz. %","1,390.84%","1,799.69%","2,180.06%","2,042.44%","1,681.82%","581.34%","757.79%","22.10%","249.58%","306.73%","257.48%","100.00%",""
"Tax","-33,214","-66,209","-89,635","-64,123","-69,062","-68,917","-38,098","2,707","121,684","-21,971","-13,705","-11,430","25.70%"
"YoY %","49.83%","26.13%","-39.79%","7.15%","-0.21%","-80.89%","-1,507.39%","-97.78%","653.84%","-60.31%","-19.90%","-",""
"Horiz. %","290.59%","579.26%","784.21%","561.01%","604.22%","602.95%","333.32%","-23.68%","-1,064.60%","192.22%","119.90%","100.00%",""
"NP","524,862","655,916","785,114","755,408","605,770","164,345","265,967","11,575","221,828","101,106","89,610","28,695","44.41%"
"YoY %","-19.98%","-16.46%","3.93%","24.70%","268.60%","-38.21%","2,197.77%","-94.78%","119.40%","12.83%","212.28%","-",""
"Horiz. %","1,829.11%","2,285.82%","2,736.07%","2,632.54%","2,111.06%","572.73%","926.88%","40.34%","773.05%","352.35%","312.28%","100.00%",""
"NP to SH","435,988","536,894","629,980","602,789","483,572","136,169","214,910","14,959","183,899","90,291","83,493","27,476","41.60%"
"YoY %","-18.79%","-14.78%","4.51%","24.65%","255.13%","-36.64%","1,336.66%","-91.87%","103.67%","8.14%","203.88%","-",""
"Horiz. %","1,586.80%","1,954.05%","2,292.84%","2,193.87%","1,759.98%","495.59%","782.17%","54.44%","669.31%","328.62%","303.88%","100.00%",""
"Tax Rate","5.95    %","9.17    %","10.25    %","7.82    %","10.23    %","29.54    %","12.53    %","-30.53    %","-121.51    %","17.85    %","13.27    %","28.49    %","-10.73%"
"YoY %","-35.11%","-10.54%","31.07%","-23.56%","-65.37%","135.75%","141.04%","74.87%","-780.73%","34.51%","-53.42%","-",""
"Horiz. %","20.88%","32.19%","35.98%","27.45%","35.91%","103.69%","43.98%","-107.16%","-426.50%","62.65%","46.58%","100.00%",""
"Total Cost","8,084,848","8,268,535","8,373,411","7,414,956","6,043,681","4,242,329","3,825,050","3,110,082","2,162,592","2,167,645","1,609,229","1,104,486","25.22%"
"YoY %","-2.22%","-1.25%","12.93%","22.69%","42.46%","10.91%","22.99%","43.81%","-0.23%","34.70%","45.70%","-",""
"Horiz. %","732.00%","748.63%","758.13%","671.35%","547.19%","384.10%","346.32%","281.59%","195.80%","196.26%","145.70%","100.00%",""
"Net Worth","3,260,068","3,260,068","3,237,204","2,227,223","994,554","1,912,485","1,034,456","1,268,067","1,130,195","999,057","799,888","734,558","17.90%"
"YoY %","0.00%","0.71%","45.35%","123.94%","-48.00%","84.88%","-18.42%","12.20%","13.13%","24.90%","8.89%","-",""
"Horiz. %","443.81%","443.81%","440.70%","303.21%","135.39%","260.36%","140.83%","172.63%","153.86%","136.01%","108.89%","100.00%",""
"Div","201,238","237,297","256,607","226,497","140,895","95,624","97,360","10,185","13,727","8,725","8,600","6,395","50.68%"
"YoY %","-15.20%","-7.53%","13.29%","60.76%","47.34%","-1.78%","855.90%","-25.80%","57.32%","1.45%","34.49%","-",""
"Horiz. %","3,146.61%","3,710.44%","4,012.37%","3,541.56%","2,203.07%","1,495.20%","1,522.35%","159.26%","214.64%","136.43%","134.49%","100.00%",""
"Div Payout %","46.16    %","44.20    %","40.73    %","37.57    %","29.14    %","70.22    %","45.30    %","68.09    %","7.46    %","9.66    %","10.30    %","23.28    %","6.41%"
"YoY %","4.43%","8.52%","8.41%","28.93%","-58.50%","55.01%","-33.47%","812.73%","-22.77%","-6.21%","-55.76%","-",""
"Horiz. %","198.28%","189.86%","174.96%","161.38%","125.17%","301.63%","194.59%","292.48%","32.04%","41.49%","44.24%","100.00%",""
"Net Worth","3,260,068","3,260,068","3,237,204","2,227,223","994,554","1,912,485","1,034,456","1,268,067","1,130,195","999,057","799,888","734,558","17.90%"
"YoY %","0.00%","0.71%","45.35%","123.94%","-48.00%","84.88%","-18.42%","12.20%","13.13%","24.90%","8.89%","-",""
"Horiz. %","443.81%","443.81%","440.70%","303.21%","135.39%","260.36%","140.83%","172.63%","153.86%","136.01%","108.89%","100.00%",""
"NOSH","4,024,776","4,024,776","3,947,810","3,774,956","1,657,591","1,274,990","608,504","509,264","457,568","436,269","430,047","365,452","30.25%"
"YoY %","0.00%","1.95%","4.58%","127.74%","30.01%","109.53%","19.49%","11.30%","4.88%","1.45%","17.68%","-",""
"Horiz. %","1,101.31%","1,101.31%","1,080.25%","1,032.96%","453.57%","348.88%","166.51%","139.35%","125.21%","119.38%","117.68%","100.00%",""
"NP Margin","6.10    %","7.35    %","8.57    %","9.25    %","9.11    %","3.73    %","6.50    %","0.37    %","9.30    %","4.46    %","5.27    %","2.53    %","14.51%"
"YoY %","-17.01%","-14.24%","-7.35%","1.54%","144.24%","-42.62%","1,656.76%","-96.02%","108.52%","-15.37%","108.30%","-",""
"Horiz. %","241.11%","290.51%","338.74%","365.61%","360.08%","147.43%","256.92%","14.62%","367.59%","176.28%","208.30%","100.00%",""
"ROE","13.37    %","16.47    %","19.46    %","27.06    %","48.62    %","7.12    %","20.78    %","1.18    %","16.27    %","9.04    %","10.44    %","3.74    %","20.10%"
"YoY %","-18.82%","-15.36%","-28.09%","-44.34%","582.87%","-65.74%","1,661.02%","-92.75%","79.98%","-13.41%","179.14%","-",""
"Horiz. %","357.49%","440.37%","520.32%","723.53%","1,300.00%","190.37%","555.61%","31.55%","435.03%","241.71%","279.14%","100.00%",""
"RPS","213.92","221.74","231.99","216.44","401.15","345.62","672.31","612.97","521.11","520.03","395.04","310.08","-3.17%"
"YoY %","-3.53%","-4.42%","7.18%","-46.05%","16.07%","-48.59%","9.68%","17.63%","0.21%","31.64%","27.40%","-",""
"Horiz. %","68.99%","71.51%","74.82%","69.80%","129.37%","111.46%","216.82%","197.68%","168.06%","167.71%","127.40%","100.00%",""
"EPS","10.90","13.34","16.18","16.13","13.22","10.68","20.21","2.94","40.29","20.72","21.87","7.53","8.86%"
"YoY %","-18.29%","-17.55%","0.31%","22.01%","23.78%","-47.15%","587.41%","-92.70%","94.45%","-5.26%","190.44%","-",""
"Horiz. %","144.75%","177.16%","214.87%","214.21%","175.56%","141.83%","268.39%","39.04%","535.06%","275.17%","290.44%","100.00%",""
"DPS","5.00","5.90","6.50","6.00","8.50","7.50","16.00","2.00","3.00","2.00","2.00","1.75","15.69%"
"YoY %","-15.25%","-9.23%","8.33%","-29.41%","13.33%","-53.12%","700.00%","-33.33%","50.00%","0.00%","14.29%","-",""
"Horiz. %","285.71%","337.14%","371.43%","342.86%","485.71%","428.57%","914.29%","114.29%","171.43%","114.29%","114.29%","100.00%",""
"NAPS","0.8100","0.8100","0.8200","0.5900","0.6000","1.5000","1.7000","2.4900","2.4700","2.2900","1.8600","2.0100","-9.48%"
"YoY %","0.00%","-1.22%","38.98%","-1.67%","-60.00%","-11.76%","-31.73%","0.81%","7.86%","23.12%","-7.46%","-",""
"Horiz. %","40.30%","40.30%","40.80%","29.35%","29.85%","74.63%","84.58%","123.88%","122.89%","113.93%","92.54%","100.00%",""
"RPS","213.21","221.01","226.81","202.33","164.67","109.13","101.31","77.31","59.05","56.18","42.07","28.06","26.12%"
"YoY %","-3.53%","-2.56%","12.10%","22.87%","50.89%","7.72%","31.04%","30.92%","5.11%","33.54%","49.93%","-",""
"Horiz. %","759.84%","787.63%","808.30%","721.06%","586.85%","388.92%","361.05%","275.52%","210.44%","200.21%","149.93%","100.00%",""
"EPS","10.80","13.30","15.60","14.93","11.98","3.37","5.32","0.37","4.55","2.24","2.07","0.68","41.61%"
"YoY %","-18.80%","-14.74%","4.49%","24.62%","255.49%","-36.65%","1,337.84%","-91.87%","103.13%","8.21%","204.41%","-",""
