Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/10/13,31/10/12,31/10/11,31/10/10,31/10/09,CAGR
"Revenue","3,432,632","4,029,329","3,593,589","4,520,112","4,957,165","6,746,343","0","3,261,159","2,526,595","2,232,473","1,745,870","1,408,415","10.75%"
"YoY %","-14.81%","12.13%","-20.50%","-8.82%","-26.52%","0.00%","0.00%","29.07%","13.17%","27.87%","23.96%","-",""
"Horiz. %","243.72%","286.09%","255.15%","320.94%","351.97%","479.00%","0.00%","231.55%","179.39%","158.51%","123.96%","100.00%",""
"PBT","1,048,558","1,226,267","990,548","1,271,417","1,184,669","1,426,441","0","658,415","567,505","430,594","330,967","231,112","17.19%"
"YoY %","-14.49%","23.80%","-22.09%","7.32%","-16.95%","0.00%","0.00%","16.02%","31.80%","30.10%","43.21%","-",""
"Horiz. %","453.70%","530.59%","428.60%","550.13%","512.60%","617.21%","0.00%","284.89%","245.55%","186.31%","143.21%","100.00%",""
"Tax","-155,061","-241,601","-192,253","-202,385","-285,390","-415,433","0","-173,983","-179,877","-108,163","-79,162","-59,880","13.56%"
"YoY %","35.82%","-25.67%","5.01%","29.08%","31.30%","0.00%","0.00%","3.28%","-66.30%","-36.64%","-32.20%","-",""
"Horiz. %","258.95%","403.48%","321.06%","337.98%","476.60%","693.78%","-0.00%","290.55%","300.40%","180.63%","132.20%","100.00%",""
"NP","893,497","984,666","798,295","1,069,032","899,279","1,011,008","0","484,432","387,628","322,431","251,805","171,232","18.27%"
"YoY %","-9.26%","23.35%","-25.33%","18.88%","-11.05%","0.00%","0.00%","24.97%","20.22%","28.05%","47.05%","-",""
"Horiz. %","521.81%","575.05%","466.21%","624.32%","525.18%","590.43%","0.00%","282.91%","226.38%","188.30%","147.05%","100.00%",""
"NP to SH","759,217","848,987","670,959","932,857","808,030","918,258","0","418,348","393,816","327,973","251,813","171,233","16.05%"
"YoY %","-10.57%","26.53%","-28.07%","15.45%","-12.00%","0.00%","0.00%","6.23%","20.08%","30.24%","47.06%","-",""
"Horiz. %","443.38%","495.81%","391.84%","544.79%","471.89%","536.26%","0.00%","244.32%","229.99%","191.54%","147.06%","100.00%",""
