F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Mar-2019","31-May-2019","31-Mar-2019","4","20,028","-16,130","-15,932","-15,932","-","71,775","- %","-79.55%","-22.20%","247,502","8.09","8.04","-6.88","-6.40","0.00","0.00","0.2900","0.29",""," -247.03%","29-Mar-2019","0.315","3.89","-4.89","1.09","-20.44%","0.00%","31-May-2019","0.315","3.89","-4.89","1.09","-20.44%","0.00%"
"31-Mar-2018","25-May-2018","31-Mar-2018","4","48,144","-4,315","-4,588","-4,591","-","81,494","- %","-9.53%","-5.63%","226,373","21.27","19.33","-2.03","-1.84","0.00","0.00","0.3600","0.33",""," 21.79%","30-Mar-2018","0.17","0.80","-8.38","0.47","-11.93%","0.00%","25-May-2018","0.16","0.75","-7.89","0.44","-12.68%","0.00%"
"31-Mar-2017","30-May-2017","31-Mar-2017","4","45,142","-5,544","-5,868","-5,870","-","83,758","- %","-13.00%","-7.01%","226,373","19.94","18.13","-2.59","-2.36","0.00","0.00","0.3700","0.34",""," 43.97%","31-Mar-2017","0.255","1.28","-9.83","0.69","-10.17%","0.00%","30-May-2017","0.235","1.18","-9.06","0.64","-11.03%","0.00%"
"31-Mar-2016","30-May-2016","31-Mar-2016","4","47,250","-10,317","-10,474","-10,476","-","83,559","- %","-22.17%","-12.54%","174,081","27.14","18.98","-6.02","-4.21","0.00","0.00","0.4800","0.34",""," 20.16%","31-Mar-2016","0.12","0.44","-1.99","0.25","-50.15%","0.00%","30-May-2016","0.12","0.44","-1.99","0.25","-50.15%","0.00%"
"31-Mar-2015","27-May-2015","31-Mar-2015","4","32,708","-13,195","-13,116","-13,121","-","90,604","- %","-40.10%","-14.48%","174,238","18.77","13.14","-7.54","-5.27","0.00","0.00","0.5200","0.36",""," 22.10%","31-Mar-2015","0.15","0.80","-1.99","0.29","-50.20%","0.00%","27-May-2015","0.155","0.83","-2.06","0.30","-48.58%","0.00%"
"31-Mar-2014","30-May-2014","31-Mar-2014","4","66,089","-17,633","-16,841","-16,844","-","100,976","- %","-25.48%","-16.68%","174,098","37.96","26.54","-9.67","-6.76","0.00","0.00","0.5800","0.41",""," -232.16%","31-Mar-2014","0.215","0.57","-2.22","0.37","-45.00%","0.00%","30-May-2014","0.215","0.57","-2.22","0.37","-45.00%","0.00%"
"31-Mar-2013","27-May-2013","31-Mar-2013","4","87,986","-4,188","-5,066","-5,071","-","107,910","- %","-5.76%","-4.70%","174,049","50.55","35.33","-2.91","-2.04","0.00","0.00","0.6200","0.43",""," 62.45%","29-Mar-2013","0.245","0.48","-8.41","0.40","-11.89%","0.00%","27-May-2013","0.265","0.52","-9.10","0.43","-10.99%","0.00%"
"31-Mar-2012","30-May-2012","31-Mar-2012","4","86,609","-14,175","-13,523","-13,503","-","113,165","- %","-15.61%","-11.93%","174,100","49.75","34.78","-7.75","-5.42","0.00","0.00","0.6500","0.45",""," -101.33%","30-Mar-2012","0.27","0.54","-3.48","0.42","-28.73%","0.00%","30-May-2012","0.28","0.56","-3.61","0.43","-27.70%","0.00%"
"31-Dec-2010","25-Feb-2011","31-Dec-2010","4","64,120","-6,678","-6,706","-6,707","-","127,171","- %","-10.46%","-5.27%","174,207","36.81","25.75","-3.85","-2.69","0.00","0.00","0.7300","0.51",""," 12.02%","30-Dec-2010","0.29","0.79","-7.53","0.40","-13.28%","0.00%","25-Feb-2011","0.29","0.79","-7.53","0.40","-13.28%","0.00%"
"31-Dec-2009","23-Feb-2010","31-Dec-2009","4","76,611","-7,622","-7,625","-7,623","-","134,176","- %","-9.95%","-5.68%","174,255","43.96","30.77","-4.38","-3.06","0.00","0.00","0.7700","0.54",""," 56.27%","31-Dec-2009","0.30","0.68","-6.86","0.39","-14.58%","0.00%","23-Feb-2010","0.35","0.80","-8.00","0.45","-12.50%","0.00%"

