Column1,AQR,T4Q,31/01/19,31/01/18,31/01/17,31/01/16,31/01/15,31/01/14,31/01/13,31/01/12,31/01/11,31/01/10,CAGR
"Revenue","479,824","487,267","473,894","421,176","262,988","229,838","155,217","134,698","125,409","117,806","139,541","147,087","13.87%"
"YoY %","-1.53%","2.82%","12.52%","60.15%","14.42%","48.08%","15.23%","7.41%","6.45%","-15.58%","-5.13%","-",""
"Horiz. %","326.22%","331.28%","322.19%","286.34%","178.80%","156.26%","105.53%","91.58%","85.26%","80.09%","94.87%","100.00%",""
"PBT","42,220","36,303","35,435","41,124","25,673","22,780","4,033","-19,723","-38,716","-21,410","-38,008","5,201","23.75%"
"YoY %","16.30%","2.45%","-13.83%","60.18%","12.70%","464.84%","120.45%","49.06%","-80.83%","43.67%","-830.78%","-",""
"Horiz. %","811.77%","698.00%","681.31%","790.69%","493.62%","437.99%","77.54%","-379.22%","-744.40%","-411.65%","-730.78%","100.00%",""
"Tax","-8,576","-7,343","-7,540","-5,227","194","198","224","179","32","41","42","42","-"
"YoY %","-16.79%","2.61%","-44.25%","-2,794.33%","-2.02%","-11.61%","25.14%","459.38%","-21.95%","-2.38%","0.00%","-",""
"Horiz. %","-20,419.05%","-17,483.33%","-17,952.38%","-12,445.24%","461.90%","471.43%","533.33%","426.19%","76.19%","97.62%","100.00%","100.00%",""
"NP","33,644","28,960","27,895","35,897","25,867","22,978","4,257","-19,544","-38,684","-21,369","-37,966","5,243","20.40%"
"YoY %","16.17%","3.82%","-22.29%","38.78%","12.57%","439.77%","121.78%","49.48%","-81.03%","43.72%","-824.13%","-",""
"Horiz. %","641.69%","552.36%","532.04%","684.67%","493.36%","438.26%","81.19%","-372.76%","-737.82%","-407.57%","-724.13%","100.00%",""
"NP to SH","33,644","28,960","27,895","35,897","25,867","22,978","4,257","-19,544","-38,684","-21,369","-37,966","5,243","20.40%"
"YoY %","16.17%","3.82%","-22.29%","38.78%","12.57%","439.77%","121.78%","49.48%","-81.03%","43.72%","-824.13%","-",""
"Horiz. %","641.69%","552.36%","532.04%","684.67%","493.36%","438.26%","81.19%","-372.76%","-737.82%","-407.57%","-724.13%","100.00%",""
"Tax Rate","20.31    %","20.23    %","21.28    %","12.71    %","-0.76    %","-0.87    %","-5.55    %","-     %","-     %","-     %","-     %","-0.81    %","-"
"YoY %","0.40%","-4.93%","67.43%","1,772.37%","12.64%","84.32%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-2,507.41%","-2,497.53%","-2,627.16%","-1,569.14%","93.83%","107.41%","685.19%","0.00%","0.00%","0.00%","0.00%","100.00%",""
"Total Cost","446,180","458,307","445,999","385,279","237,121","206,860","150,960","154,242","164,093","139,175","177,507","141,844","13.57%"
"YoY %","-2.65%","2.76%","15.76%","62.48%","14.63%","37.03%","-2.13%","-6.00%","17.90%","-21.59%","25.14%","-",""
"Horiz. %","314.56%","323.11%","314.43%","271.62%","167.17%","145.84%","106.43%","108.74%","115.69%","98.12%","125.14%","100.00%",""
"Net Worth","286,594","286,594","275,355","245,875","206,752","178,933","95,565","35,534","41,468","82,871","100,689","71,171","16.21%"
"YoY %","0.00%","4.08%","11.99%","18.92%","15.55%","87.24%","168.94%","-14.31%","-49.96%","-17.70%","41.47%","-",""
"Horiz. %","402.68%","402.68%","386.89%","345.47%","290.50%","251.41%","134.27%","49.93%","58.26%","116.44%","141.47%","100.00%",""
"Div","-","56","56","-","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","100.00%","100.00%","-","-","-","-","-","-","-","-","-",""
"Div Payout %","-     %","0.19    %","0.20    %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","-5.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","95.00%","100.00%","-","-","-","-","-","-","-","-","-",""
"Net Worth","286,594","286,594","275,355","245,875","206,752","178,933","95,565","35,534","41,468","82,871","100,689","71,171","16.21%"
"YoY %","0.00%","4.08%","11.99%","18.92%","15.55%","87.24%","168.94%","-14.31%","-49.96%","-17.70%","41.47%","-",""
"Horiz. %","402.68%","402.68%","386.89%","345.47%","290.50%","251.41%","134.27%","49.93%","58.26%","116.44%","141.47%","100.00%",""
"NOSH","561,949","561,949","561,949","558,807","558,790","559,166","434,387","592,242","592,404","591,939","592,293","237,239","10.05%"
"YoY %","0.00%","0.00%","0.56%","0.00%","-0.07%","28.73%","-26.65%","-0.03%","0.08%","-0.06%","149.66%","-",""
"Horiz. %","236.87%","236.87%","236.87%","235.55%","235.54%","235.70%","183.10%","249.64%","249.71%","249.51%","249.66%","100.00%",""
"NP Margin","7.01    %","5.94    %","5.89    %","8.52    %","9.84    %","10.00    %","2.74    %","-14.51    %","-30.85    %","-18.14    %","-27.21    %","3.56    %","5.75%"
"YoY %","18.01%","0.85%","-30.87%","-13.41%","-1.60%","264.96%","118.88%","52.97%","-70.07%","33.33%","-864.33%","-",""
"Horiz. %","196.91%","166.85%","165.45%","239.33%","276.40%","280.90%","76.97%","-407.58%","-866.57%","-509.55%","-764.33%","100.00%",""
"ROE","11.74    %","10.10    %","10.13    %","14.60    %","12.51    %","12.84    %","4.45    %","-55.00    %","-93.29    %","-25.79    %","-37.71    %","7.37    %","3.60%"
"YoY %","16.24%","-0.30%","-30.62%","16.71%","-2.57%","188.54%","108.09%","41.04%","-261.73%","31.61%","-611.67%","-",""
"Horiz. %","159.29%","137.04%","137.45%","198.10%","169.74%","174.22%","60.38%","-746.27%","-1,265.81%","-349.93%","-511.67%","100.00%",""
