Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"28/08/2019","0.49","0.55","+0.06 (12.24%)","HOLD","AffinHwang"
"31/05/2019","0.55","0.65","+0.10 (18.18%)","BUY","AffinHwang"

