Column1,AQR,T4Q,31/07/18,31/07/17,31/07/16,31/07/15,31/07/14,31/07/13,31/07/12,31/07/11,31/07/10,31/07/09,CAGR
"Revenue","336,113","334,299","302,694","348,510","402,737","350,340","294,113","235,545","189,498","184,463","136,875","149,998","8.11%"
"YoY %","0.54%","10.44%","-13.15%","-13.46%","14.96%","19.12%","24.86%","24.30%","2.73%","34.77%","-8.75%","-",""
"Horiz. %","224.08%","222.87%","201.80%","232.34%","268.49%","233.56%","196.08%","157.03%","126.33%","122.98%","91.25%","100.00%",""
"PBT","4,149","5,664","13,877","36,540","40,686","31,055","24,173","19,404","10,568","5,723","5,507","2,136","23.10%"
"YoY %","-26.74%","-59.18%","-62.02%","-10.19%","31.01%","28.47%","24.58%","83.61%","84.66%","3.92%","157.82%","-",""
"Horiz. %","194.26%","265.17%","649.67%","1,710.67%","1,904.78%","1,453.89%","1,131.69%","908.43%","494.76%","267.93%","257.82%","100.00%",""
"Tax","-3,194","-3,743","-3,530","-9,143","-7,439","-7,032","-3,372","-2,242","268","-305","-2,104","-1,874","7.28%"
"YoY %","14.65%","-6.03%","61.39%","-22.91%","-5.79%","-108.54%","-50.40%","-936.57%","187.87%","85.50%","-12.27%","-",""
"Horiz. %","170.47%","199.73%","188.37%","487.89%","396.96%","375.24%","179.94%","119.64%","-14.30%","16.28%","112.27%","100.00%",""
"NP","954","1,921","10,347","27,397","33,247","24,023","20,801","17,162","10,836","5,418","3,403","262","50.41%"
"YoY %","-50.30%","-81.43%","-62.23%","-17.60%","38.40%","15.49%","21.20%","58.38%","100.00%","59.21%","1,198.85%","-",""
"Horiz. %","364.38%","733.21%","3,949.24%","10,456.87%","12,689.70%","9,169.08%","7,939.31%","6,550.38%","4,135.88%","2,067.94%","1,298.85%","100.00%",""
"NP to SH","-1,605","-96","8,317","22,780","28,349","20,772","18,487","15,449","9,961","5,956","4,046","967","26.99%"
"YoY %","-1,572.22%","-101.15%","-63.49%","-19.64%","36.48%","12.36%","19.66%","55.09%","67.24%","47.21%","318.41%","-",""
"Horiz. %","-166.01%","-9.93%","860.08%","2,355.74%","2,931.64%","2,148.09%","1,911.79%","1,597.62%","1,030.09%","615.93%","418.41%","100.00%",""
"Tax Rate","76.99    %","66.08    %","25.44    %","25.02    %","18.28    %","22.64    %","13.95    %","11.55    %","-2.54    %","5.33    %","38.21    %","87.73    %","-12.84%"
"YoY %","16.51%","159.75%","1.68%","36.87%","-19.26%","62.29%","20.78%","554.72%","-147.65%","-86.05%","-56.45%","-",""
"Horiz. %","87.76%","75.32%","29.00%","28.52%","20.84%","25.81%","15.90%","13.17%","-2.90%","6.08%","43.55%","100.00%",""
"Total Cost","335,158","332,378","292,347","321,113","369,490","326,317","273,312","218,383","178,662","179,045","133,472","149,736","7.71%"
"YoY %","0.84%","13.69%","-8.96%","-13.09%","13.23%","19.39%","25.15%","22.23%","-0.21%","34.14%","-10.86%","-",""
"Horiz. %","223.83%","221.98%","195.24%","214.45%","246.76%","217.93%","182.53%","145.85%","119.32%","119.57%","89.14%","100.00%",""
"Net Worth","222,828","222,828","222,574","216,298","190,799","73,319","63,389","35,761","67,909","51,207","45,513","36,135","22.37%"
"YoY %","0.00%","0.11%","2.90%","13.36%","160.23%","15.67%","77.26%","-47.34%","32.62%","12.51%","25.95%","-",""
"Horiz. %","616.65%","616.65%","615.94%","598.58%","528.01%","202.90%","175.42%","98.96%","187.93%","141.71%","125.95%","100.00%",""
"Div","1,160","1,740","-","2,145","2,488","1,617","-","-","-","-","-","-","-"
"YoY %","-33.33%","0.00%","0.00%","-13.78%","53.87%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","71.76%","107.64%","0.00%","132.68%","153.87%","100.00%","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","9.42    %","8.78    %","7.79    %","-     %","-     %","-     %","-     %","-     %","-     %","-"
