Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"15/08/2019","4.30","5.47","+1.17 (27.21%)","HOLD","PUBLIC BANK"
"14/05/2019","4.62","5.47","+0.85 (18.40%)","HOLD","PUBLIC BANK"

