F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"T4Q","30-Aug-2018","30-Jun-2018","2","417,838","-118,798","-139,417","-140,801","0","990,425","- %","-33.37%","-14.22%","236,944","176.34","167.14","-59.42","-56.32","0.00","0.00","4.1800","3.96",""," -16.56%","29-Jun-2018","0.645","0.37","-1.09","0.15","-92.13%","0.00%","30-Aug-2018","0.69","0.39","-1.16","0.17","-86.12%","0.00%"
"31-Dec-2017","28-Feb-2018","31-Dec-2017","4","366,193","-146,982","-167,841","-168,742","-","1,068,617","- %","-45.83%","-15.79%","236,944","154.55","146.48","-71.22","-67.50","0.00","0.00","4.5100","4.27",""," -23,634.45%","29-Dec-2017","1.42","0.92","-1.99","0.31","-50.15%","0.00%","28-Feb-2018","1.01","0.65","-1.42","0.22","-70.51%","0.00%"
"31-Dec-2016","23-Feb-2017","31-Dec-2016","4","428,030","3,526","1,707","717","-","1,246,325","- %","0.40%","0.06%","236,944","180.65","171.21","0.30","0.29","0.00","0.00","5.2600","4.99",""," -97.91%","30-Dec-2016","1.90","1.05","627.89","0.36","0.16%","0.00%","23-Feb-2017","1.65","0.91","545.27","0.31","0.18%","0.00%"
"31-Dec-2015","29-Feb-2016","31-Dec-2015","4","594,393","44,644","35,273","34,332","-","1,239,174","- %","5.93%","2.77%","236,935","250.87","237.76","14.49","13.73","0.00","0.00","5.2300","4.96",""," -84.42%","31-Dec-2015","2.46","0.98","16.98","0.47","5.89%","0.00%","29-Feb-2016","2.58","1.03","17.81","0.49","5.62%","0.00%"
"31-Dec-2014","02-Mar-2015","31-Dec-2014","4","656,484","227,718","220,619","220,337","8,293","1,194,212","3.76%","33.61%","18.45%","236,946","277.06","262.59","92.99","88.13","3.50","3.32","5.0400","4.78",""," -6.53%","31-Dec-2014","2.98","1.08","3.20","0.59","31.20%","1.17%","02-Mar-2015","3.12","1.13","3.36","0.62","29.80%","1.12%"
"31-Dec-2013","27-Feb-2014","31-Dec-2013","4","711,461","252,611","238,267","235,725","7,108","985,673","3.02%","33.49%","23.92%","236,940","300.27","284.58","99.49","94.29","3.00","2.84","4.1600","3.94",""," 163.41%","31-Dec-2013","3.65","1.22","3.67","0.88","27.26%","0.82%","27-Feb-2014","3.44","1.15","3.46","0.83","28.92%","0.87%"
"31-Dec-2012","27-Feb-2013","31-Dec-2012","4","492,782","112,861","95,200","89,490","18,957","789,089","21.18%","19.32%","11.34%","236,963","207.96","197.11","37.77","35.80","8.00","7.58","3.3300","3.16",""," 91.92%","31-Dec-2012","1.76","0.85","4.66","0.53","21.46%","4.55%","27-Feb-2013","1.92","0.92","5.08","0.58","19.67%","4.17%"
"31-Dec-2011","29-Feb-2012","31-Dec-2011","4","411,893","57,158","48,147","46,628","18,960","708,630","40.66%","11.69%","6.58%","237,000","173.79","164.76","19.68","18.65","8.00","7.58","2.9900","2.83",""," -52.30%","30-Dec-2011","1.64","0.94","8.34","0.55","12.00%","4.88%","29-Feb-2012","2.21","1.27","11.23","0.74","8.90%","3.62%"
"31-Dec-2010","02-Mar-2011","31-Dec-2010","4","612,691","132,043","99,907","97,750","23,697","701,436","24.24%","16.31%","13.94%","236,971","258.55","245.08","41.25","39.10","10.00","9.48","2.9600","2.81",""," 15.03%","30-Dec-2010","3.37","1.30","8.17","1.14","12.24%","2.97%","02-Mar-2011","3.19","1.23","7.73","1.08","12.93%","3.13%"
"31-Dec-2009","25-Feb-2010","31-Dec-2009","4","566,920","115,532","84,990","84,981","18,964","618,719","22.32%","14.99%","13.73%","237,057","239.15","226.77","35.85","33.99","8.00","7.59","2.6100","2.47",""," 5.24%","31-Dec-2009","2.94","1.23","8.20","1.13","12.19%","2.72%","25-Feb-2010","3.38","1.41","9.43","1.30","10.61%","2.37%"
"31-Dec-2008","25-Feb-2009","31-Dec-2008","4","523,717","104,304","83,067","80,747","31,499","569,410","39.01%","15.86%","14.18%","242,302","216.14","209.49","33.32","32.30","13.00","12.60","2.3500","2.28",""," 5.86%","31-Dec-2008","1.44","0.67","4.32","0.61","23.14%","9.03%","25-Feb-2009","1.23","0.57","3.69","0.52","27.09%","10.57%"

