Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","557,686","563,334","564,024","617,020","472,209","498,997","564,799","701,907","583,157","505,387","356,286","300,890","7.23%"
"YoY %","-1.00%","-0.12%","-8.59%","30.67%","-5.37%","-11.65%","-19.53%","20.36%","15.39%","41.85%","18.41%","-",""
"Horiz. %","185.35%","187.22%","187.45%","205.06%","156.94%","165.84%","187.71%","233.28%","193.81%","167.96%","118.41%","100.00%",""
"PBT","11,664","8,414","6,687","21,440","8,053","2,067","5,513","-3,736","21,669","45,705","30,446","26,318","-14.11%"
"YoY %","38.63%","25.83%","-68.81%","166.24%","289.60%","-62.51%","247.56%","-117.24%","-52.59%","50.12%","15.69%","-",""
"Horiz. %","44.32%","31.97%","25.41%","81.47%","30.60%","7.85%","20.95%","-14.20%","82.34%","173.66%","115.69%","100.00%",""
"Tax","-3,144","-2,143","-1,765","-5,151","-3,787","-3,607","-3,806","-987","-6,942","-13,240","-8,429","-7,438","-14.76%"
"YoY %","-46.71%","-21.42%","65.73%","-36.02%","-4.99%","5.23%","-285.61%","85.78%","47.57%","-57.08%","-13.32%","-",""
"Horiz. %","42.27%","28.81%","23.73%","69.25%","50.91%","48.49%","51.17%","13.27%","93.33%","178.00%","113.32%","100.00%",""
"NP","8,520","6,271","4,922","16,289","4,266","-1,540","1,707","-4,723","14,727","32,465","22,017","18,880","-13.87%"
"YoY %","35.86%","27.41%","-69.78%","281.83%","377.01%","-190.22%","136.14%","-132.07%","-54.64%","47.45%","16.62%","-",""
"Horiz. %","45.13%","33.22%","26.07%","86.28%","22.60%","-8.16%","9.04%","-25.02%","78.00%","171.95%","116.62%","100.00%",""
"NP to SH","7,962","5,834","4,745","16,203","4,687","-1,722","1,124","-4,405","14,242","31,198","21,381","18,239","-13.89%"
"YoY %","36.48%","22.95%","-70.72%","245.70%","372.18%","-253.20%","125.52%","-130.93%","-54.35%","45.91%","17.23%","-",""
"Horiz. %","43.65%","31.99%","26.02%","88.84%","25.70%","-9.44%","6.16%","-24.15%","78.09%","171.05%","117.23%","100.00%",""
"Tax Rate","26.95    %","25.47    %","26.39    %","24.03    %","47.03    %","174.50    %","69.04    %","-     %","32.04    %","28.97    %","27.69    %","28.26    %","-0.76%"
"YoY %","5.81%","-3.49%","9.82%","-48.90%","-73.05%","152.75%","0.00%","0.00%","10.60%","4.62%","-2.02%","-",""
"Horiz. %","95.36%","90.13%","93.38%","85.03%","166.42%","617.48%","244.30%","0.00%","113.38%","102.51%","97.98%","100.00%",""
"Total Cost","549,166","557,063","559,102","600,731","467,943","500,537","563,092","706,630","568,430","472,922","334,269","282,010","7.90%"
"YoY %","-1.42%","-0.36%","-6.93%","28.38%","-6.51%","-11.11%","-20.31%","24.31%","20.20%","41.48%","18.53%","-",""
"Horiz. %","194.73%","197.53%","198.26%","213.02%","165.93%","177.49%","199.67%","250.57%","201.56%","167.70%","118.53%","100.00%",""
"Net Worth","209,285","209,285","206,514","203,742","189,882","185,724","184,338","187,004","192,653","177,403","147,756","128,479","5.41%"
"YoY %","0.00%","1.34%","1.36%","7.30%","2.24%","0.75%","-1.43%","-2.93%","8.60%","20.06%","15.00%","-",""
"Horiz. %","162.89%","162.89%","160.74%","158.58%","147.79%","144.56%","143.48%","145.55%","149.95%","138.08%","115.00%","100.00%",""
"Div","-","0","-","1,386","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","8.55    %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-","-",""
"Net Worth","209,285","209,285","206,514","203,742","189,882","185,724","184,338","187,004","192,653","177,403","147,756","128,479","5.41%"
"YoY %","0.00%","1.34%","1.36%","7.30%","2.24%","0.75%","-1.43%","-2.93%","8.60%","20.06%","15.00%","-",""
"Horiz. %","162.89%","162.89%","160.74%","158.58%","147.79%","144.56%","143.48%","145.55%","149.95%","138.08%","115.00%","100.00%",""
"NOSH","138,600","138,600","138,600","138,600","138,600","138,600","138,600","138,522","138,600","138,596","136,811","125,959","1.07%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.06%","-0.06%","0.00%","1.30%","8.62%","-",""
"Horiz. %","110.03%","110.03%","110.03%","110.03%","110.03%","110.03%","110.03%","109.97%","110.03%","110.03%","108.62%","100.00%",""
"NP Margin","1.53    %","1.11    %","0.87    %","2.64    %","0.90    %","-0.31    %","0.30    %","-0.67    %","2.53    %","6.42    %","6.18    %","6.27    %","-19.69%"
"YoY %","37.84%","27.59%","-67.05%","193.33%","390.32%","-203.33%","144.78%","-126.48%","-60.59%","3.88%","-1.44%","-",""
"Horiz. %","24.40%","17.70%","13.88%","42.11%","14.35%","-4.94%","4.78%","-10.69%","40.35%","102.39%","98.56%","100.00%",""
"ROE","3.80    %","2.79    %","2.30    %","7.95    %","2.47    %","-0.93    %","0.61    %","-2.36    %","7.39    %","17.59    %","14.47    %","14.20    %","-18.30%"
"YoY %","36.20%","21.30%","-71.07%","221.86%","365.59%","-252.46%","125.85%","-131.94%","-57.99%","21.56%","1.90%","-",""
"Horiz. %","26.76%","19.65%","16.20%","55.99%","17.39%","-6.55%","4.30%","-16.62%","52.04%","123.87%","101.90%","100.00%",""
"RPS","402.37","406.45","406.94","445.18","340.70","360.03","407.50","506.71","420.75","364.65","260.42","238.88","6.09%"
"YoY %","-1.00%","-0.12%","-8.59%","30.67%","-5.37%","-11.65%","-19.58%","20.43%","15.38%","40.02%","9.02%","-",""
