Column1,AQR,T4Q,30/06/18,30/06/17,30/06/16,30/06/15,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,31/12/08,CAGR
"Revenue","1,260","1,260","1,260","2,415","4,633","6,378","3,600","7,880","6,100","10,407","29,556","51,872","-32.38%"
"YoY %","0.00%","0.00%","-47.83%","-47.87%","-27.36%","77.17%","-54.31%","29.18%","-41.39%","-64.79%","-43.02%","-",""
"Horiz. %","2.43%","2.43%","2.43%","4.66%","8.93%","12.30%","6.94%","15.19%","11.76%","20.06%","56.98%","100.00%",""
"PBT","-687","-687","-687","-3,063","-4,800","-9,159","-10,410","-8,940","-20,319","-24,692","-12,987","-9,190","-23.89%"
"YoY %","0.00%","0.00%","77.57%","36.19%","47.59%","12.02%","-16.44%","56.00%","17.71%","-90.13%","-41.32%","-",""
"Horiz. %","7.48%","7.48%","7.48%","33.33%","52.23%","99.66%","113.28%","97.28%","221.10%","268.68%","141.32%","100.00%",""
"Tax","0","0","0","0","-43","0","-13","36","3,156","-147","-7","-86","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-136.11%","-98.86%","2,246.94%","-2,000.00%","91.86%","-",""
"Horiz. %","-0.00%","-0.00%","-0.00%","-0.00%","50.00%","-0.00%","15.12%","-41.86%","-3,669.77%","170.93%","8.14%","100.00%",""
"NP","-687","-687","-687","-3,063","-4,843","-9,159","-10,423","-8,904","-17,163","-24,839","-12,994","-9,276","-23.96%"
"YoY %","0.00%","0.00%","77.57%","36.75%","47.12%","12.13%","-17.06%","48.12%","30.90%","-91.16%","-40.08%","-",""
"Horiz. %","7.41%","7.41%","7.41%","33.02%","52.21%","98.74%","112.37%","95.99%","185.03%","267.78%","140.08%","100.00%",""
"NP to SH","-687","-687","-687","-3,063","-4,843","-9,120","-10,423","-7,304","-17,717","-25,122","-12,994","-9,355","-24.03%"
"YoY %","0.00%","0.00%","77.57%","36.75%","46.90%","12.50%","-42.70%","58.77%","29.48%","-93.34%","-38.90%","-",""
"Horiz. %","7.34%","7.34%","7.34%","32.74%","51.77%","97.49%","111.42%","78.08%","189.39%","268.54%","138.90%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Total Cost","1,947","1,947","1,947","5,478","9,476","15,537","14,023","16,784","23,263","35,246","42,550","61,148","-30.43%"
"YoY %","0.00%","0.00%","-64.46%","-42.19%","-39.01%","10.80%","-16.45%","-27.85%","-34.00%","-17.17%","-30.41%","-",""
"Horiz. %","3.18%","3.18%","3.18%","8.96%","15.50%","25.41%","22.93%","27.45%","38.04%","57.64%","69.59%","100.00%",""
"Net Worth","5,608","5,608","5,608","6,961","6,355","11,495","18,929","19,947","21,078","37,623","62,866","75,910","-23.98%"
"YoY %","0.00%","0.00%","-19.43%","9.53%","-44.71%","-39.27%","-5.11%","-5.36%","-43.98%","-40.15%","-17.18%","-",""
"Horiz. %","7.39%","7.39%","7.39%","9.17%","8.37%","15.14%","24.94%","26.28%","27.77%","49.56%","82.82%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Net Worth","5,608","5,608","5,608","6,961","6,355","11,495","18,929","19,947","21,078","37,623","62,866","75,910","-23.98%"
"YoY %","0.00%","0.00%","-19.43%","9.53%","-44.71%","-39.27%","-5.11%","-5.36%","-43.98%","-40.15%","-17.18%","-",""
"Horiz. %","7.39%","7.39%","7.39%","9.17%","8.37%","15.14%","24.94%","26.28%","27.77%","49.56%","82.82%","100.00%",""
"NOSH","140,223","140,223","140,223","139,223","127,112","127,629","118,308","76,722","55,469","53,748","53,732","54,611","10.43%"
"YoY %","0.00%","0.00%","0.72%","9.53%","-0.41%","7.88%","54.20%","38.31%","3.20%","0.03%","-1.61%","-",""
"Horiz. %","256.76%","256.76%","256.76%","254.93%","232.76%","233.70%","216.64%","140.49%","101.57%","98.42%","98.39%","100.00%",""
"NP Margin","-54.52    %","-54.52    %","-54.52    %","-126.83    %","-104.53    %","-143.60    %","-289.53    %","-112.99    %","-281.36    %","-238.68    %","-43.96    %","-17.88    %","12.45%"
"YoY %","0.00%","0.00%","57.01%","-21.33%","27.21%","50.40%","-156.24%","59.84%","-17.88%","-442.95%","-145.86%","-",""
"Horiz. %","304.92%","304.92%","304.92%","709.34%","584.62%","803.13%","1,619.30%","631.94%","1,573.60%","1,334.90%","245.86%","100.00%",""
"ROE","-12.25    %","-12.25    %","-12.25    %","-44.00    %","-76.20    %","-79.33    %","-55.06    %","-36.62    %","-84.05    %","-66.77    %","-20.67    %","-12.32    %","-0.06%"
"YoY %","0.00%","0.00%","72.16%","42.26%","3.95%","-44.08%","-50.36%","56.43%","-25.88%","-223.03%","-67.78%","-",""
"Horiz. %","99.43%","99.43%","99.43%","357.14%","618.51%","643.91%","446.92%","297.24%","682.22%","541.96%","167.78%","100.00%",""
"RPS","0.90","0.90","0.90","1.73","3.64","4.99","3.04","10.27","11.00","19.36","55.01","94.98","-38.76%"
"YoY %","0.00%","0.00%","-47.98%","-52.47%","-27.05%","64.14%","-70.40%","-6.64%","-43.18%","-64.81%","-42.08%","-",""
"Horiz. %","0.95%","0.95%","0.95%","1.82%","3.83%","5.25%","3.20%","10.81%","11.58%","20.38%","57.92%","100.00%",""
"EPS","-0.50","-0.49","-0.50","-2.21","-3.81","-7.14","-8.81","-9.52","-31.94","-46.22","-24.18","-17.13","-31.06%"
"YoY %","-2.04%","2.00%","77.38%","41.99%","46.64%","18.96%","7.46%","70.19%","30.90%","-91.15%","-41.16%","-",""
"Horiz. %","2.92%","2.86%","2.92%","12.90%","22.24%","41.68%","51.43%","55.58%","186.46%","269.82%","141.16%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.0400","0.0400","0.0400","0.0500","0.0500","0.0900","0.1600","0.2600","0.3800","0.7000","1.1700","1.3900","-31.16%"
"YoY %","0.00%","0.00%","-20.00%","0.00%","-44.44%","-43.75%","-38.46%","-31.58%","-45.71%","-40.17%","-15.83%","-",""
"Horiz. %","2.88%","2.88%","2.88%","3.60%","3.60%","6.47%","11.51%","18.71%","27.34%","50.36%","84.17%","100.00%",""
"RPS","0.89","0.89","0.89","1.71","3.28","4.51","2.55","5.58","4.32","7.36","20.92","36.71","-32.39%"
"YoY %","0.00%","0.00%","-47.95%","-47.87%","-27.27%","76.86%","-54.30%","29.17%","-41.30%","-64.82%","-43.01%","-",""
"Horiz. %","2.42%","2.42%","2.42%","4.66%","8.93%","12.29%","6.95%","15.20%","11.77%","20.05%","56.99%","100.00%",""
"EPS","-0.49","-0.49","-0.49","-2.17","-3.43","-6.45","-7.38","-5.17","-12.54","-17.78","-9.20","-6.62","-23.97%"
"YoY %","0.00%","0.00%","77.42%","36.73%","46.82%","12.60%","-42.75%","58.77%","29.47%","-93.26%","-38.97%","-",""
"Horiz. %","7.40%","7.40%","7.40%","32.78%","51.81%","97.43%","111.48%","78.10%","189.43%","268.58%","138.97%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.0397","0.0397","0.0397","0.0493","0.0450","0.0813","0.1340","0.1412","0.1492","0.2662","0.4449","0.5372","-23.98%"
"YoY %","0.00%","0.00%","-19.47%","9.56%","-44.65%","-39.33%","-5.10%","-5.36%","-43.95%","-40.17%","-17.18%","-",""
