Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","107,764","115,224","117,737","111,562","128,913","136,981","162,697","158,118","131,363","132,742","131,845","111,050","0.65%"
"YoY %","-6.47%","-2.13%","5.54%","-13.46%","-5.89%","-15.81%","2.90%","20.37%","-1.04%","0.68%","18.73%","-",""
"Horiz. %","97.04%","103.76%","106.02%","100.46%","116.09%","123.35%","146.51%","142.38%","118.29%","119.53%","118.73%","100.00%",""
"PBT","-9,104","-5,114","-4,375","-4,056","6,116","12,350","17,442","16,770","14,296","13,314","15,320","15,435","-"
"YoY %","-78.02%","-16.89%","-7.86%","-166.32%","-50.48%","-29.19%","4.01%","17.31%","7.38%","-13.09%","-0.75%","-",""
"Horiz. %","-58.98%","-33.13%","-28.34%","-26.28%","39.62%","80.01%","113.00%","108.65%","92.62%","86.26%","99.25%","100.00%",""
"Tax","1,756","1,277","1,220","1,404","-1,174","-2,867","-4,191","-4,127","-3,623","-2,716","0","-3,626","-"
"YoY %","37.51%","4.67%","-13.11%","219.59%","59.05%","31.59%","-1.55%","-13.91%","-33.39%","0.00%","0.00%","-",""
"Horiz. %","-48.43%","-35.22%","-33.65%","-38.72%","32.38%","79.07%","115.58%","113.82%","99.92%","74.90%","-0.00%","100.00%",""
"NP","-7,348","-3,837","-3,155","-2,652","4,942","9,483","13,251","12,643","10,673","10,598","15,320","11,809","-"
"YoY %","-91.50%","-21.62%","-18.97%","-153.66%","-47.89%","-28.44%","4.81%","18.46%","0.71%","-30.82%","29.73%","-",""
"Horiz. %","-62.22%","-32.49%","-26.72%","-22.46%","41.85%","80.30%","112.21%","107.06%","90.38%","89.75%","129.73%","100.00%",""
"NP to SH","-7,348","-3,837","-3,155","-2,652","4,942","9,483","13,251","12,643","10,673","10,598","15,175","11,809","-"
"YoY %","-91.50%","-21.62%","-18.97%","-153.66%","-47.89%","-28.44%","4.81%","18.46%","0.71%","-30.16%","28.50%","-",""
"Horiz. %","-62.22%","-32.49%","-26.72%","-22.46%","41.85%","80.30%","112.21%","107.06%","90.38%","89.75%","128.50%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","19.20    %","23.21    %","24.03    %","24.61    %","25.34    %","20.40    %","-     %","23.49    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","-17.28%","-3.41%","-2.36%","-2.88%","24.22%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","81.74%","98.81%","102.30%","104.77%","107.88%","86.85%","0.00%","100.00%",""
"Total Cost","115,112","119,061","120,892","114,214","123,971","127,498","149,446","145,475","120,690","122,144","116,525","99,241","2.22%"
"YoY %","-3.32%","-1.51%","5.85%","-7.87%","-2.77%","-14.69%","2.73%","20.54%","-1.19%","4.82%","17.42%","-",""
"Horiz. %","115.99%","119.97%","121.82%","115.09%","124.92%","128.47%","150.59%","146.59%","121.61%","123.08%","117.42%","100.00%",""
"Net Worth","199,432","199,432","202,521","210,084","214,412","213,566","206,056","197,013","196,320","200,684","198,184","196,816","0.32%"
"YoY %","0.00%","-1.53%","-3.60%","-2.02%","0.40%","3.64%","4.59%","0.35%","-2.17%","1.26%","0.70%","-",""
"Horiz. %","101.33%","101.33%","102.90%","106.74%","108.94%","108.51%","104.69%","100.10%","99.75%","101.97%","100.70%","100.00%",""
"Div","-","0","-","-","-","-","3,170","10,859","10,906","11,238","11,010","9,447","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-70.81%","-0.44%","-2.95%","2.07%","16.55%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","33.56%","114.94%","115.45%","118.96%","116.55%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","23.92    %","85.89    %","102.19    %","106.04    %","72.56    %","80.00    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-72.15%","-15.95%","-3.63%","46.14%","-9.30%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","29.90%","107.36%","127.74%","132.55%","90.70%","100.00%",""
"Net Worth","199,432","199,432","202,521","210,084","214,412","213,566","206,056","197,013","196,320","200,684","198,184","196,816","0.32%"
"YoY %","0.00%","-1.53%","-3.60%","-2.02%","0.40%","3.64%","4.59%","0.35%","-2.17%","1.26%","0.70%","-",""
"Horiz. %","101.33%","101.33%","102.90%","106.74%","108.94%","108.51%","104.69%","100.10%","99.75%","101.97%","100.70%","100.00%",""
"NOSH","145,571","145,571","145,699","152,235","153,152","159,378","158,504","155,128","155,810","160,547","157,289","157,453","-0.86%"
"YoY %","0.00%","-0.09%","-4.29%","-0.60%","-3.91%","0.55%","2.18%","-0.44%","-2.95%","2.07%","-0.10%","-",""
"Horiz. %","92.45%","92.45%","92.53%","96.69%","97.27%","101.22%","100.67%","98.52%","98.96%","101.97%","99.90%","100.00%",""
"NP Margin","-6.82    %","-3.33    %","-2.68    %","-2.38    %","3.83    %","6.92    %","8.14    %","8.00    %","8.12    %","7.98    %","11.62    %","10.63    %","-"
"YoY %","-104.80%","-24.25%","-12.61%","-162.14%","-44.65%","-14.99%","1.75%","-1.48%","1.75%","-31.33%","9.31%","-",""
"Horiz. %","-64.16%","-31.33%","-25.21%","-22.39%","36.03%","65.10%","76.58%","75.26%","76.39%","75.07%","109.31%","100.00%",""
"ROE","-3.68    %","-1.92    %","-1.56    %","-1.26    %","2.30    %","4.44    %","6.43    %","6.42    %","5.44    %","5.28    %","7.66    %","6.00    %","-"
