Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"31/05/2019","1.46","2.00","+0.54 (36.99%)","BUY","BIMB"
"28/03/2019","1.75","2.00","+0.25 (14.29%)","BUY","BIMB"

