F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"30-Jun-2019","28-Aug-2019","30-Jun-2019","","16,482","-13,413","-13,488","-14,675","-","75,533","- %","-81.83%","-19.43%","175,659","9.38","7.53","-7.68","-6.71","0.00","0.00","0.4300","0.35"," -411.32%"," -1,391.36%","28-Jun-2019","0.41","4.37","-4.91","0.95","-20.38%","0.00%","28-Aug-2019","0.35","3.73","-4.19","0.81","-23.87%","0.00%"
"30-Jun-2019","30-May-2019","31-Mar-2019","","9,234","-2,923","-2,919","-2,870","-","84,635","- %","-31.61%","-3.39%","159,690","5.78","4.22","-1.83","-1.31","0.00","0.00","0.5300","0.39"," -52.17%"," -199.27%","29-Mar-2019","0.35","6.05","-19.47","0.66","-5.13%","0.00%","30-May-2019","0.335","5.79","-18.64","0.63","-5.36%","0.00%"
"30-Jun-2019","20-Feb-2019","31-Dec-2018","","15,190","-1,991","-1,995","-1,886","-","87,829","- %","-13.13%","-2.15%","159,690","9.51","6.94","-1.18","-0.86","0.00","0.00","0.5500","0.40"," 57.31%"," -11,887.50%","31-Dec-2018","0.32","3.36","-27.09","0.58","-3.69%","0.00%","20-Feb-2019","0.35","3.68","-29.63","0.64","-3.37%","0.00%"
"31-Dec-2018","28-Nov-2018","30-Sep-2018","3","11,508","-6,042","-6,009","-4,418","-","89,426","- %","-52.22%","-4.94%","159,690","7.21","5.26","-2.77","-2.02","0.00","0.00","0.5600","0.41"," -348.98%"," -152.89%","28-Sep-2018","0.40","5.55","-14.46","0.71","-6.92%","0.00%","28-Nov-2018","0.35","4.86","-12.65","0.63","-7.90%","0.00%"
"31-Dec-2018","16-Aug-2018","30-Jun-2018","","14,981","-261","-229","-984","-","94,217","- %","-1.53%","-1.04%","159,690","9.38","6.85","-0.62","-0.45","0.00","0.00","0.5900","0.43"," -2.61%"," 24.02%","29-Jun-2018","0.435","4.64","-70.59","0.74","-1.42%","0.00%","16-Aug-2018","0.43","4.58","-69.78","0.73","-1.43%","0.00%"
"31-Dec-2018","16-May-2018","31-Mar-2018","","14,107","-935","-967","-959","-","95,814","- %","-6.85%","-1.00%","159,690","8.83","6.45","-0.60","-0.44","0.00","0.00","0.6000","0.44"," -6,093.75%"," -245.52%","30-Mar-2018","0.25","2.83","-41.63","0.42","-2.40%","0.00%","16-May-2018","0.335","3.79","-55.78","0.56","-1.79%","0.00%"
"31-Dec-2017","28-Feb-2018","31-Dec-2017","","24,772","2,230","14","16","-","95,814","- %","0.06%","0.02%","159,690","15.51","11.32","0.01","0.01","0.00","0.00","0.6000","0.44"," 100.92%"," 100.37%","29-Dec-2017","0.23","1.48","2,295.54","0.38","0.04%","0.00%","28-Feb-2018","0.24","1.55","2,395.35","0.40","0.04%","0.00%"
"31-Dec-2017","23-Nov-2017","30-Sep-2017","3","12,634","-1,835","-1,747","-1,747","-","95,814","- %","-13.83%","-1.82%","159,690","7.91","5.77","-1.09","-0.80","0.00","0.00","0.6000","0.44"," -34.90%"," 84.18%","29-Sep-2017","0.25","3.16","-22.85","0.42","-4.38%","0.00%","23-Nov-2017","0.225","2.84","-20.57","0.37","-4.86%","0.00%"
"31-Dec-2017","22-Aug-2017","30-Jun-2017","2","11,912","-1,394","-1,296","-1,295","-","97,410","- %","-10.88%","-1.33%","159,690","7.46","5.44","-0.81","-0.59","0.00","0.00","0.6100","0.45"," -296.51%"," -178.11%","30-Jun-2017","0.23","3.08","-28.36","0.38","-3.53%","0.00%","22-Aug-2017","0.21","2.82","-25.90","0.34","-3.86%","0.00%"
"31-Dec-2017","15-May-2017","31-Mar-2017","1","14,326","971","659","659","-","99,007","- %","4.60%","0.67%","159,690","8.97","6.55","0.41","0.30","0.00","0.00","0.6200","0.45"," 115.15%"," 210.85%","31-Mar-2017","0.285","3.18","69.06","0.46","1.45%","0.00%","15-May-2017","0.30","3.34","72.70","0.48","1.38%","0.00%"
"31-Dec-2016","27-Feb-2017","31-Dec-2016","4","18,751","-3,974","-4,355","-4,349","-","99,069","- %","-23.23%","-4.39%","159,790","11.73","8.57","-2.72","-1.99","0.00","0.00","0.6200","0.45"," 60.63%"," -277.44%","30-Dec-2016","0.22","1.87","-8.08","0.35","-12.37%","0.00%","27-Feb-2017","0.255","2.17","-9.37","0.41","-10.67%","0.00%"
"31-Dec-2016","22-Nov-2016","30-Sep-2016","3","18,972","-10,677","-11,081","-11,046","-","103,999","- %","-58.41%","-10.62%","160,000","11.86","8.67","-6.90","-5.05","0.00","0.00","0.6500","0.48"," -766.22%"," -26,400.00%","30-Sep-2016","0.25","2.11","-3.62","0.38","-27.62%","0.00%","22-Nov-2016","0.22","1.86","-3.19","0.34","-31.38%","0.00%"
"31-Dec-2016","23-Aug-2016","30-Jun-2016","2","22,997","2,698","1,658","1,658","-","113,190","- %","7.21%","1.46%","159,423","14.43","10.51","1.04","0.76","0.00","0.00","0.7100","0.52"," 682.08%"," -34.52%","30-Jun-2016","0.275","1.91","26.44","0.39","3.78%","0.00%","23-Aug-2016","0.26","1.80","25.00","0.37","4.00%","0.00%"
"31-Dec-2016","13-May-2016","31-Mar-2016","1","22,389","550","211","212","-","114,153","- %","0.94%","0.19%","163,076","13.73","10.23","0.13","0.10","0.00","0.00","0.7000","0.52"," -91.35%"," -60.15%","31-Mar-2016","0.29","2.11","223.08","0.41","0.45%","0.00%","13-May-2016","0.28","2.04","215.38","0.40","0.46%","0.00%"
"31-Dec-2015","22-Feb-2016","31-Dec-2015","4","41,044","5,420","2,467","2,451","-","112,234","- %","6.01%","2.18%","160,335","25.60","18.76","1.53","1.12","0.00","0.00","0.7000","0.51"," 5,735.71%"," -7.51%","31-Dec-2015","0.35","1.37","22.90","0.50","4.37%","0.00%","22-Feb-2016","0.31","1.21","20.28","0.44","4.93%","0.00%"
"31-Dec-2015","12-Nov-2015","30-Sep-2015","3","22,904","1,073","19","42","-","96,600","- %","0.08%","0.04%","140,000","16.36","10.47","0.03","0.02","0.00","0.00","0.6900","0.44"," -98.34%"," -98.24%","30-Sep-2015","0.315","1.93","1,050.00","0.46","0.10%","0.00%","12-Nov-2015","0.395","2.41","1,316.67","0.57","0.08%","0.00%"
"31-Dec-2015","17-Aug-2015","30-Jun-2015","2","30,395","3,901","2,527","2,532","-","110,574","- %","8.31%","2.29%","160,253","18.97","13.89","1.58","1.16","0.00","0.00","0.6900","0.51"," 375.94%"," 262.75%","30-Jun-2015","0.35","1.85","22.15","0.51","4.51%","0.00%","17-Aug-2015","0.30","1.58","18.99","0.43","5.27%","0.00%"
"31-Dec-2015","19-May-2015","31-Mar-2015","1","20,277","1,034","529","532","-","108,012","- %","2.61%","0.49%","161,212","12.58","9.27","0.33","0.24","0.00","0.00","0.6700","0.49"," -79.92%"," -3.80%","31-Mar-2015","0.31","2.46","93.94","0.46","1.06%","0.00%","19-May-2015","0.34","2.70","103.03","0.51","0.97%","0.00%"
"31-Dec-2014","27-Feb-2015","31-Dec-2014","4","49,889","5,358","2,617","2,650","-","107,122","- %","5.25%","2.47%","159,883","31.20","22.80","1.66","1.21","0.00","0.00","0.6700","0.49"," 11.02%"," 9.10%","31-Dec-2014","0.34","1.09","20.51","0.51","4.87%","0.00%","27-Feb-2015","0.34","1.09","20.51","0.51","4.87%","0.00%"
"31-Dec-2014","18-Nov-2014","30-Sep-2014","3","24,309","3,832","2,380","2,387","-","104,130","- %","9.79%","2.29%","160,201","15.17","11.11","1.49","1.09","0.00","0.00","0.6500","0.48"," 241.98%"," 509.43%","30-Sep-2014","0.44","2.90","29.53","0.68","3.39%","0.00%","18-Nov-2014","0.425","2.80","28.52","0.65","3.51%","0.00%"
