Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","105,310","127,007","193,736","244,773","227,419","248,376","291,195","342,554","349,185","366,553","341,394","348,630","-6.32%"
"YoY %","-17.08%","-34.44%","-20.85%","7.63%","-8.44%","-14.70%","-14.99%","-1.90%","-4.74%","7.37%","-2.08%","-",""
"Horiz. %","30.21%","36.43%","55.57%","70.21%","65.23%","71.24%","83.53%","98.26%","100.16%","105.14%","97.92%","100.00%",""
"PBT","-24,112","-186,448","-183,121","-10,154","-66,725","-17,486","-83,650","-20,393","-15,503","16,356","4,773","7,252","-"
"YoY %","87.07%","-1.82%","-1,703.44%","84.78%","-281.59%","79.10%","-310.19%","-31.54%","-194.78%","242.68%","-34.18%","-",""
"Horiz. %","-332.49%","-2,570.99%","-2,525.11%","-140.02%","-920.09%","-241.12%","-1,153.47%","-281.21%","-213.78%","225.54%","65.82%","100.00%",""
"Tax","-60","-3,612","-3,498","2,870","-1,741","-1,733","1,671","4,020","-438","1,106","-2,506","-2,131","5.66%"
"YoY %","98.34%","-3.26%","-221.88%","264.85%","-0.46%","-203.71%","-58.43%","1,017.81%","-139.60%","144.13%","-17.60%","-",""
"Horiz. %","2.82%","169.50%","164.15%","-134.68%","81.70%","81.32%","-78.41%","-188.64%","20.55%","-51.90%","117.60%","100.00%",""
"NP","-24,172","-190,060","-186,619","-7,284","-68,466","-19,219","-81,979","-16,373","-15,941","17,462","2,267","5,121","-"
"YoY %","87.28%","-1.84%","-2,462.04%","89.36%","-256.24%","76.56%","-400.70%","-2.71%","-191.29%","670.27%","-55.73%","-",""
"Horiz. %","-472.02%","-3,711.38%","-3,644.19%","-142.24%","-1,336.97%","-375.30%","-1,600.84%","-319.72%","-311.29%","340.99%","44.27%","100.00%",""
"NP to SH","-24,172","-190,060","-186,619","-7,284","-68,466","-19,219","-81,979","-16,373","-15,941","17,462","2,267","5,121","-"
"YoY %","87.28%","-1.84%","-2,462.04%","89.36%","-256.24%","76.56%","-400.70%","-2.71%","-191.29%","670.27%","-55.73%","-",""
"Horiz. %","-472.02%","-3,711.38%","-3,644.19%","-142.24%","-1,336.97%","-375.30%","-1,600.84%","-319.72%","-311.29%","340.99%","44.27%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-6.76    %","52.50    %","29.38    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-112.88%","78.69%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-23.01%","178.69%","100.00%",""
"Total Cost","129,482","317,067","380,355","252,057","295,885","267,595","373,174","358,927","365,126","349,091","339,127","343,509","1.14%"
"YoY %","-59.16%","-16.64%","50.90%","-14.81%","10.57%","-28.29%","3.97%","-1.70%","4.59%","2.94%","-1.28%","-",""
"Horiz. %","37.69%","92.30%","110.73%","73.38%","86.14%","77.90%","108.64%","104.49%","106.29%","101.62%","98.72%","100.00%",""
"Net Worth","-100,325","-100,325","-91,134","95,784","103,536","174,406","193,895","278,938","296,545","310,017","290,072","284,634","-"
