Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"29/08/2019","0.73","0.76","+0.03 (4.11%)","HOLD","KENANGA"
"31/05/2019","0.73","0.76","+0.03 (4.11%)","BUY","KENANGA"
"11/04/2019","0.64","0.76","+0.12 (18.75%)","BUY","KENANGA"

