Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","571,540","606,127","560,520","462,621","343,822","310,008","252,133","543,015","734,473","618,350","515,878","397,675","3.88%"
"YoY %","-5.71%","8.14%","21.16%","34.55%","10.91%","22.95%","-53.57%","-26.07%","18.78%","19.86%","29.72%","-",""
"Horiz. %","143.72%","152.42%","140.95%","116.33%","86.46%","77.96%","63.40%","136.55%","184.69%","155.49%","129.72%","100.00%",""
"PBT","40,012","47,356","45,077","48,009","16,094","21,644","8,587","24,034","36,559","17,062","36,869","43,865","0.30%"
"YoY %","-15.51%","5.06%","-6.11%","198.30%","-25.64%","152.06%","-64.27%","-34.26%","114.27%","-53.72%","-15.95%","-",""
"Horiz. %","91.22%","107.96%","102.76%","109.45%","36.69%","49.34%","19.58%","54.79%","83.34%","38.90%","84.05%","100.00%",""
"Tax","-8,148","-9,386","-8,445","-5,772","-324","435","-892","-169","-7,176","-4,727","-6,283","-7,246","1.71%"
"YoY %","13.19%","-11.14%","-46.31%","-1,681.48%","-174.48%","148.77%","-427.81%","97.64%","-51.81%","24.77%","13.29%","-",""
"Horiz. %","112.45%","129.53%","116.55%","79.66%","4.47%","-6.00%","12.31%","2.33%","99.03%","65.24%","86.71%","100.00%",""
"NP","31,864","37,970","36,632","42,237","15,770","22,079","7,695","23,865","29,383","12,335","30,586","36,619","0.00%"
"YoY %","-16.08%","3.65%","-13.27%","167.83%","-28.57%","186.93%","-67.76%","-18.78%","138.21%","-59.67%","-16.48%","-",""
"Horiz. %","87.01%","103.69%","100.04%","115.34%","43.07%","60.29%","21.01%","65.17%","80.24%","33.68%","83.52%","100.00%",""
"NP to SH","31,828","37,988","36,644","42,313","13,543","19,365","7,589","21,824","27,100","12,411","26,281","31,719","1.62%"
"YoY %","-16.22%","3.67%","-13.40%","212.43%","-30.06%","155.17%","-65.23%","-19.47%","118.35%","-52.78%","-17.14%","-",""
"Horiz. %","100.34%","119.76%","115.53%","133.40%","42.70%","61.05%","23.93%","68.80%","85.44%","39.13%","82.86%","100.00%",""
"Tax Rate","20.36    %","19.82    %","18.73    %","12.02    %","2.01    %","-2.01    %","10.39    %","0.70    %","19.63    %","27.70    %","17.04    %","16.52    %","1.40%"
"YoY %","2.72%","5.82%","55.82%","498.01%","200.00%","-119.35%","1,384.29%","-96.43%","-29.13%","62.56%","3.15%","-",""
"Horiz. %","123.24%","119.98%","113.38%","72.76%","12.17%","-12.17%","62.89%","4.24%","118.83%","167.68%","103.15%","100.00%",""
"Total Cost","539,676","568,157","523,888","420,384","328,052","287,929","244,438","519,150","705,090","606,015","485,292","361,056","4.22%"
"YoY %","-5.01%","8.45%","24.62%","28.15%","13.94%","17.79%","-52.92%","-26.37%","16.35%","24.88%","34.41%","-",""
"Horiz. %","149.47%","157.36%","145.10%","116.43%","90.86%","79.75%","67.70%","143.79%","195.29%","167.85%","134.41%","100.00%",""
"Net Worth","301,776","301,776","294,637","277,040","252,305","267,146","250,437","250,560","238,972","221,368","221,055","203,733","4.18%"
"YoY %","0.00%","2.42%","6.35%","9.80%","-5.56%","6.67%","-0.05%","4.85%","7.95%","0.14%","8.50%","-",""
"Horiz. %","148.12%","148.12%","144.62%","135.98%","123.84%","131.13%","122.92%","122.98%","117.30%","108.66%","108.50%","100.00%",""
"Div","-","24,735","24,759","19,788","14,841","17,315","7,588","14,884","14,781","9,838","14,737","7,025","15.01%"
"YoY %","0.00%","-0.10%","25.12%","33.33%","-14.29%","128.16%","-49.02%","0.70%","50.24%","-33.24%","109.77%","-",""
"Horiz. %","0.00%","352.10%","352.43%","281.68%","211.26%","246.47%","108.02%","211.87%","210.41%","140.05%","209.77%","100.00%",""
"Div Payout %","-     %","65.11    %","67.57    %","46.77    %","109.59    %","89.41    %","100.00    %","68.20    %","54.55    %","79.27    %","56.07    %","22.15    %","13.18%"
"YoY %","0.00%","-3.64%","44.47%","-57.32%","22.57%","-10.59%","46.63%","25.02%","-31.18%","41.38%","153.14%","-",""
"Horiz. %","0.00%","293.95%","305.06%","211.15%","494.76%","403.66%","451.47%","307.90%","246.28%","357.88%","253.14%","100.00%",""
"Net Worth","301,776","301,776","294,637","277,040","252,305","267,146","250,437","250,560","238,972","221,368","221,055","203,733","4.18%"
"YoY %","0.00%","2.42%","6.35%","9.80%","-5.56%","6.67%","-0.05%","4.85%","7.95%","0.14%","8.50%","-",""
"Horiz. %","148.12%","148.12%","144.62%","135.98%","123.84%","131.13%","122.92%","122.98%","117.30%","108.66%","108.50%","100.00%",""
"NOSH","247,358","247,358","247,594","247,358","247,358","247,358","252,966","248,079","246,363","245,965","245,616","234,176","0.62%"
"YoY %","0.00%","-0.10%","0.10%","0.00%","0.00%","-2.22%","1.97%","0.70%","0.16%","0.14%","4.89%","-",""
"Horiz. %","105.63%","105.63%","105.73%","105.63%","105.63%","105.63%","108.02%","105.94%","105.20%","105.03%","104.89%","100.00%",""
"NP Margin","5.58    %","6.26    %","6.54    %","9.13    %","4.59    %","7.12    %","3.05    %","4.39    %","4.00    %","1.99    %","5.93    %","9.21    %","-3.73%"
"YoY %","-10.86%","-4.28%","-28.37%","98.91%","-35.53%","133.44%","-30.52%","9.75%","101.01%","-66.44%","-35.61%","-",""
"Horiz. %","60.59%","67.97%","71.01%","99.13%","49.84%","77.31%","33.12%","47.67%","43.43%","21.61%","64.39%","100.00%",""
