Column1,AQR,T4Q,31/03/19,31/03/18,31/03/17,31/03/16,31/03/15,31/03/14,31/03/13,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","52,788","59,022","63,264","94,952","146,568","165,041","152,051","80,096","44,524","43,340","31,838","0","-"
"YoY %","-10.56%","-6.71%","-33.37%","-35.22%","-11.19%","8.54%","89.84%","79.89%","2.73%","36.13%","0.00%","-",""
"Horiz. %","165.80%","185.38%","198.71%","298.23%","460.36%","518.38%","477.58%","251.57%","139.85%","136.13%","100.00%","-",""
"PBT","7,892","-1,521","-777","-6,100","79,875","10,264","32,797","5,912","9,757","9,699","13,092","0","-"
"YoY %","618.87%","-95.75%","87.26%","-107.64%","678.21%","-68.70%","454.75%","-39.41%","0.60%","-25.92%","0.00%","-",""
"Horiz. %","60.28%","-11.62%","-5.93%","-46.59%","610.11%","78.40%","250.51%","45.16%","74.53%","74.08%","100.00%","-",""
"Tax","-316","60","-134","-1,461","-4,941","-8,748","-11,164","-1,755","-240","-198","-5","0","-"
"YoY %","-626.67%","144.78%","90.83%","70.43%","43.52%","21.64%","-536.13%","-631.25%","-21.21%","-3,860.00%","0.00%","-",""
"Horiz. %","6,320.00%","-1,200.00%","2,680.00%","29,220.00%","98,820.00%","174,960.00%","223,280.00%","35,100.00%","4,800.00%","3,960.00%","100.00%","-",""
"NP","7,576","-1,461","-911","-7,561","74,934","1,516","21,633","4,157","9,517","9,501","13,087","0","-"
"YoY %","618.55%","-60.37%","87.95%","-110.09%","4,842.88%","-92.99%","420.40%","-56.32%","0.17%","-27.40%","0.00%","-",""
"Horiz. %","57.89%","-11.16%","-6.96%","-57.77%","572.58%","11.58%","165.30%","31.76%","72.72%","72.60%","100.00%","-",""
"NP to SH","7,188","187","681","-8,365","13,663","-13,507","7,678","1,197","9,381","9,312","13,087","0","-"
"YoY %","3,743.85%","-72.54%","108.14%","-161.22%","201.15%","-275.92%","541.44%","-87.24%","0.74%","-28.85%","0.00%","-",""
"Horiz. %","54.92%","1.43%","5.20%","-63.92%","104.40%","-103.21%","58.67%","9.15%","71.68%","71.15%","100.00%","-",""
"Tax Rate","4.00    %","-     %","-     %","-     %","6.19    %","85.23    %","34.04    %","29.69    %","2.46    %","2.04    %","0.04    %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","-92.74%","150.38%","14.65%","1,106.91%","20.59%","5,000.00%","0.00%","-",""
"Horiz. %","10,000.00%","0.00%","0.00%","0.00%","15,475.00%","213,075.03%","85,100.01%","74,225.00%","6,150.00%","5,100.00%","100.00%","-",""
"Total Cost","45,212","60,483","64,175","102,513","71,634","163,525","130,418","75,939","35,007","33,839","18,751","0","-"
"YoY %","-25.25%","-5.75%","-37.40%","43.11%","-56.19%","25.39%","71.74%","116.93%","3.45%","80.47%","0.00%","-",""
"Horiz. %","241.12%","322.56%","342.25%","546.71%","382.03%","872.09%","695.53%","404.99%","186.69%","180.47%","100.00%","-",""
"Net Worth","132,365","132,365","130,859","128,550","145,092","129,283","107,683","89,085","63,364","56,524","293,416","-","-"
"YoY %","0.00%","1.15%","1.80%","-11.40%","12.23%","20.06%","20.88%","40.59%","12.10%","-80.74%","0.00%","-",""
"Horiz. %","45.11%","45.11%","44.60%","43.81%","49.45%","44.06%","36.70%","30.36%","21.60%","19.26%","100.00%","-",""
"Div","-","0","-","-","-","-","-","-","-","343","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","3.69    %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","-","-",""
"Net Worth","132,365","132,365","130,859","128,550","145,092","129,283","107,683","89,085","63,364","56,524","293,416","-","-"
"YoY %","0.00%","1.15%","1.80%","-11.40%","12.23%","20.06%","20.88%","40.59%","12.10%","-80.74%","0.00%","-",""
"Horiz. %","45.11%","45.11%","44.60%","43.81%","49.45%","44.06%","36.70%","30.36%","21.60%","19.26%","100.00%","-",""
"NOSH","501,956","501,956","501,956","501,956","501,703","488,413","438,628","362,727","338,664","343,616","1,487,159","-","-"
"YoY %","0.00%","0.00%","0.00%","0.05%","2.72%","11.35%","20.93%","7.11%","-1.44%","-76.89%","0.00%","-",""
"Horiz. %","33.75%","33.75%","33.75%","33.75%","33.74%","32.84%","29.49%","24.39%","22.77%","23.11%","100.00%","-",""
"NP Margin","14.35    %","-2.48    %","-1.44    %","-7.96    %","51.13    %","0.92    %","14.23    %","5.19    %","21.37    %","21.92    %","41.10    %","-     %","-"
"YoY %","678.63%","-72.22%","81.91%","-115.57%","5,457.61%","-93.53%","174.18%","-75.71%","-2.51%","-46.67%","0.00%","-",""
"Horiz. %","34.91%","-6.03%","-3.50%","-19.37%","124.40%","2.24%","34.62%","12.63%","52.00%","53.33%","100.00%","-",""
"ROE","5.43    %","0.14    %","0.52    %","-6.51    %","9.42    %","-10.45    %","7.13    %","1.34    %","14.80    %","16.47    %","4.46    %","-     %","-"
"YoY %","3,778.57%","-73.08%","107.99%","-169.11%","190.14%","-246.56%","432.09%","-90.95%","-10.14%","269.28%","0.00%","-",""
"Horiz. %","121.75%","3.14%","11.66%","-145.96%","211.21%","-234.30%","159.87%","30.04%","331.84%","369.28%","100.00%","-",""
"RPS","10.52","11.76","12.60","18.92","29.21","33.79","34.67","22.08","13.15","12.61","2.14","-","-"
"YoY %","-10.54%","-6.67%","-33.40%","-35.23%","-13.55%","-2.54%","57.02%","67.91%","4.28%","489.25%","0.00%","-",""
"Horiz. %","491.59%","549.53%","588.79%","884.11%","1,364.95%","1,578.97%","1,620.09%","1,031.78%","614.49%","589.25%","100.00%","-",""
"EPS","1.44","0.04","0.14","-1.67","2.64","-2.83","1.75","0.33","2.77","2.71","0.88","0.00","-"
"YoY %","3,500.00%","-71.43%","108.38%","-163.26%","193.29%","-261.71%","430.30%","-88.09%","2.21%","207.95%","0.00%","-",""
"Horiz. %","163.64%","4.55%","15.91%","-189.77%","300.00%","-321.59%","198.86%","37.50%","314.77%","307.95%","100.00%","-",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.10","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","-","-",""
"NAPS","0.2637","0.2637","0.2607","0.2561","0.2892","0.2647","0.2455","0.2456","0.1871","0.1645","0.1973","0.0000","-"
"YoY %","0.00%","1.15%","1.80%","-11.45%","9.26%","7.82%","-0.04%","31.27%","13.74%","-16.62%","0.00%","-",""
"Horiz. %","133.65%","133.65%","132.13%","129.80%","146.58%","134.16%","124.43%","124.48%","94.83%","83.38%","100.00%","-",""
