F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Jul-2018","27-Sep-2018","31-Jul-2018","4","299,935","17,625","13,038","10,286","6,825","151,521","66.36%","4.35%","6.79%","136,506","219.72","218.53","7.54","7.49","5.00","4.97","1.1100","1.10",""," -58.47%","31-Jul-2018","0.87","0.40","11.55","0.78","8.66%","5.75%","27-Sep-2018","0.88","0.40","11.68","0.79","8.56%","5.68%"
"31-Jul-2017","28-Sep-2017","31-Jul-2017","4","312,824","33,035","26,956","24,766","15,042","151,796","60.74%","8.62%","16.32%","136,753","228.75","227.92","18.11","18.04","11.00","10.96","1.1100","1.11",""," 18.03%","31-Jul-2017","1.45","0.63","8.01","1.31","12.49%","7.59%","28-Sep-2017","1.50","0.66","8.28","1.35","12.07%","7.33%"
"31-Jul-2016","29-Sep-2016","31-Jul-2016","4","289,457","26,116","21,113","20,982","13,676","144,971","65.18%","7.29%","14.47%","136,765","211.64","210.90","15.34","15.29","10.00","9.96","1.0600","1.06",""," 162.50%","29-Jul-2016","1.04","0.49","6.78","0.98","14.75%","9.62%","29-Sep-2016","1.32","0.62","8.60","1.25","11.62%","7.58%"
"31-Jul-2015","29-Sep-2015","31-Jul-2015","4","247,907","14,336","9,714","7,993","5,474","128,654","68.49%","3.92%","6.21%","136,866","181.13","180.62","5.84","5.82","4.00","3.99","0.9400","0.94",""," -7.33%","31-Jul-2015","1.05","0.58","17.98","1.12","5.56%","3.81%","29-Sep-2015","0.93","0.51","15.92","0.99","6.28%","4.30%"
"31-Jul-2014","26-Sep-2014","31-Jul-2014","4","236,327","13,594","10,537","8,625","4,784","125,752","55.47%","4.46%","6.86%","136,687","172.90","172.19","6.31","6.28","3.50","3.49","0.9200","0.92",""," 69.58%","31-Jul-2014","0.78","0.45","12.36","0.85","8.09%","4.49%","26-Sep-2014","0.77","0.45","12.20","0.84","8.19%","4.55%"
"31-Jul-2013","27-Sep-2013","31-Jul-2013","4","209,281","9,916","7,088","5,086","4,785","121,681","94.09%","3.39%","4.18%","136,720","153.07","152.48","3.72","3.71","3.50","3.49","0.8900","0.89",""," -50.43%","31-Jul-2013","0.505","0.33","13.58","0.57","7.37%","6.93%","27-Sep-2013","0.52","0.34","13.98","0.58","7.15%","6.73%"
"31-Jul-2012","28-Sep-2012","31-Jul-2012","4","236,612","15,381","11,948","10,261","4,788","121,763","46.67%","5.05%","8.43%","136,813","172.95","172.39","7.50","7.48","3.50","3.49","0.8900","0.89",""," 302.71%","31-Jul-2012","0.47","0.27","6.27","0.53","15.96%","7.45%","28-Sep-2012","0.49","0.28","6.53","0.55","15.31%","7.14%"
"31-Jul-2011","29-Sep-2011","31-Jul-2011","4","192,059","9,378","4,733","2,548","2,737","113,625","107.46%","2.46%","2.24%","136,898","140.29","139.93","1.86","1.86","2.00","1.99","0.8300","0.83",""," -81.70%","29-Jul-2011","0.56","0.40","30.09","0.67","3.32%","3.57%","29-Sep-2011","0.51","0.36","27.40","0.61","3.65%","3.92%"
"31-Jul-2010","29-Sep-2010","31-Jul-2010","4","227,414","18,229","14,611","13,924","10,031","116,367","72.05%","6.42%","11.97%","133,756","170.02","165.69","10.41","10.14","7.50","7.31","0.8700","0.85",""," 13.23%","30-Jul-2010","0.77","0.45","7.40","0.89","13.52%","9.74%","29-Sep-2010","0.75","0.44","7.20","0.86","13.88%","10.00%"
"31-Jul-2009","30-Sep-2009","31-Jul-2009","4","252,657","19,293","13,836","12,297","116","107,663","0.95%","5.48%","11.42%","129,715","194.78","184.09","9.48","8.96","0.09","0.09","0.8300","0.78",""," 194.19%","31-Jul-2009","0.50","0.26","5.27","0.60","18.96%","0.18%","30-Sep-2009","0.74","0.38","7.81","0.89","12.81%","0.12%"

