F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"T4Q","24-May-2019","31-Mar-2019","1","672,428","16,238","4,261","4,261","7,686","887,408","180.39%","0.63%","0.48%","698,747","96.23","93.04","0.61","0.59","1.10","1.06","1.2700","1.23",""," -64.24%","29-Mar-2019","0.54","0.56","88.55","0.43","1.13%","2.04%","24-May-2019","0.55","0.57","90.19","0.43","1.11%","2.00%"
"31-Dec-2018","28-Feb-2019","31-Dec-2018","4","669,368","28,851","11,911","11,911","21,371","861,965","179.42%","1.78%","1.38%","712,368","93.96","92.62","1.67","1.65","3.00","2.96","1.2100","1.19",""," -50.76%","31-Dec-2018","0.60","0.64","35.88","0.50","2.79%","5.00%","28-Feb-2019","0.575","0.61","34.39","0.48","2.91%","5.22%"
"31-Dec-2017","28-Feb-2018","31-Dec-2017","4","697,625","40,619","24,166","24,188","-","888,732","- %","3.46%","2.72%","722,547","96.55","96.52","3.35","3.35","0.00","0.00","1.2300","1.23",""," 22.66%","29-Dec-2017","0.545","0.56","16.28","0.44","6.14%","0.00%","28-Feb-2018","0.60","0.62","17.92","0.49","5.58%","0.00%"
"31-Dec-2016","28-Feb-2017","31-Dec-2016","4","585,317","32,537","20,207","19,720","-","908,188","- %","3.45%","2.17%","738,365","79.27","80.99","2.59","2.73","0.00","0.00","1.2300","1.26",""," 74.45%","30-Dec-2016","0.44","0.56","16.47","0.36","6.07%","0.00%","28-Feb-2017","0.53","0.67","19.84","0.43","5.04%","0.00%"
"31-Dec-2015","29-Feb-2016","31-Dec-2015","4","562,988","18,223","12,461","11,304","7,266","857,480","64.29%","2.21%","1.32%","726,678","77.47","77.90","1.56","1.56","1.00","1.01","1.1800","1.19",""," -61.69%","31-Dec-2015","0.535","0.69","34.39","0.45","2.91%","1.87%","29-Feb-2016","0.50","0.65","32.14","0.42","3.11%","2.00%"
"31-Dec-2014","26-Feb-2015","31-Dec-2014","4","595,161","41,767","30,323","29,506","-","856,625","- %","5.09%","3.44%","732,158","81.29","82.35","4.03","4.08","0.00","0.00","1.1700","1.19",""," 376.60%","31-Dec-2014","0.60","0.74","14.89","0.51","6.72%","0.00%","26-Feb-2015","0.64","0.79","15.88","0.55","6.30%","0.00%"
"31-Dec-2013","27-Feb-2014","31-Dec-2013","4","517,604","8,791","7,100","6,191","-","808,471","- %","1.37%","0.77%","731,759","71.07","71.62","0.85","0.86","0.00","0.00","1.1100","1.12",""," 2,714.09%","31-Dec-2013","0.60","0.84","70.59","0.54","1.42%","0.00%","27-Feb-2014","0.595","0.84","70.00","0.54","1.43%","0.00%"
"31-Dec-2012","05-Mar-2013","31-Dec-2012","4","302,599","6,266","896","220","-","621,500","- %","0.30%","0.04%","550,000","55.02","41.87","0.04","0.03","0.00","0.00","1.1300","0.86",""," -97.22%","31-Dec-2012","0.61","1.11","1,525.00","0.54","0.07%","0.00%","05-Mar-2013","0.55","1.00","1,375.00","0.49","0.07%","0.00%"
"31-Dec-2011","29-Feb-2012","31-Dec-2011","4","276,907","15,537","12,341","7,901","-","764,769","- %","4.46%","1.03%","616,749","44.90","38.31","1.29","1.09","0.00","0.00","1.2400","1.06",""," 114.82%","30-Dec-2011","0.64","1.43","49.96","0.52","2.00%","0.00%","29-Feb-2012","0.67","1.49","52.30","0.54","1.91%","0.00%"
"31-Dec-2010","28-Feb-2011","31-Dec-2010","4","296,341","-50,630","-45,283","-53,301","-","747,439","- %","-15.28%","-7.13%","612,655","48.37","41.00","-8.70","-7.37","0.00","0.00","1.2200","1.03",""," -429.65%","30-Dec-2010","0.71","1.47","-8.16","0.58","-12.25%","0.00%","28-Feb-2011","0.70","1.45","-8.05","0.57","-12.43%","0.00%"
"31-Dec-2009","24-Feb-2010","31-Dec-2009","4","247,689","30,635","17,155","16,169","6,218","827,106","38.46%","6.93%","1.95%","621,884","39.83","34.27","2.60","2.24","1.00","0.86","1.3300","1.14",""," 130.47%","31-Dec-2009","0.64","1.61","24.62","0.48","4.06%","1.56%","24-Feb-2010","0.90","2.26","34.62","0.68","2.89%","1.11%"

