Column1,AQR,T4Q,31/05/19,31/05/18,31/05/17,31/05/16,31/05/15,31/05/14,31/05/13,31/05/12,31/05/11,31/05/10,CAGR
"Revenue","32,486","32,486","32,486","25,186","33,266","29,952","24,951","24,673","17,172","19,947","20,760","25,104","2.90%"
"YoY %","0.00%","0.00%","28.98%","-24.29%","11.06%","20.04%","1.13%","43.68%","-13.91%","-3.92%","-17.30%","-",""
"Horiz. %","129.41%","129.41%","129.41%","100.33%","132.51%","119.31%","99.39%","98.28%","68.40%","79.46%","82.70%","100.00%",""
"PBT","785","785","785","235","6,031","7,185","5,698","2,785","1,299","1,259","-6,027","2,254","-11.05%"
"YoY %","0.00%","0.00%","234.04%","-96.10%","-16.06%","26.10%","104.60%","114.40%","3.18%","120.89%","-367.39%","-",""
"Horiz. %","34.83%","34.83%","34.83%","10.43%","267.57%","318.77%","252.80%","123.56%","57.63%","55.86%","-267.39%","100.00%",""
"Tax","1","1","1","-1","296","79","-106","-164","-104","-201","718","-300","-"
"YoY %","0.00%","0.00%","200.00%","-100.34%","274.68%","174.53%","35.37%","-57.69%","48.26%","-127.99%","339.33%","-",""
"Horiz. %","-0.33%","-0.33%","-0.33%","0.33%","-98.67%","-26.33%","35.33%","54.67%","34.67%","67.00%","-239.33%","100.00%",""
"NP","786","786","786","234","6,327","7,264","5,592","2,621","1,195","1,058","-5,309","1,954","-9.62%"
"YoY %","0.00%","0.00%","235.90%","-96.30%","-12.90%","29.90%","113.35%","119.33%","12.95%","119.93%","-371.70%","-",""
"Horiz. %","40.23%","40.23%","40.23%","11.98%","323.80%","371.75%","286.18%","134.14%","61.16%","54.15%","-271.70%","100.00%",""
"NP to SH","786","786","786","234","6,327","7,264","5,592","2,621","1,195","1,058","-5,309","1,954","-9.62%"
"YoY %","0.00%","0.00%","235.90%","-96.30%","-12.90%","29.90%","113.35%","119.33%","12.95%","119.93%","-371.70%","-",""
"Horiz. %","40.23%","40.23%","40.23%","11.98%","323.80%","371.75%","286.18%","134.14%","61.16%","54.15%","-271.70%","100.00%",""
"Tax Rate","-0.13    %","-0.13    %","-0.13    %","0.43    %","-4.91    %","-1.10    %","1.86    %","5.89    %","8.01    %","15.97    %","-     %","13.31    %","-"
"YoY %","0.00%","0.00%","-130.23%","108.76%","-346.36%","-159.14%","-68.42%","-26.47%","-49.84%","0.00%","0.00%","-",""
"Horiz. %","-0.98%","-0.98%","-0.98%","3.23%","-36.89%","-8.26%","13.97%","44.25%","60.18%","119.98%","0.00%","100.00%",""
"Total Cost","31,700","31,700","31,700","24,952","26,939","22,688","19,359","22,052","15,977","18,889","26,069","23,150","3.55%"
"YoY %","0.00%","0.00%","27.04%","-7.38%","18.74%","17.20%","-12.21%","38.02%","-15.42%","-27.54%","12.61%","-",""
"Horiz. %","136.93%","136.93%","136.93%","107.78%","116.37%","98.00%","83.62%","95.26%","69.02%","81.59%","112.61%","100.00%",""
"Net Worth","51,378","51,378","51,378","4,932,362","49,323","43,158","33,951","24,462","20,485","19,396","17,125","17,902","12.42%"
"YoY %","0.00%","0.00%","-98.96%","9,900.00%","14.29%","27.12%","38.79%","19.41%","5.61%","13.26%","-4.34%","-",""
"Horiz. %","286.99%","286.99%","286.99%","27,551.25%","275.51%","241.07%","189.65%","136.64%","114.43%","108.35%","95.66%","100.00%",""
"Div","-","1,233","-","-","1,233","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","100.00%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-",""
"Div Payout %","-     %","156.88    %","-     %","-     %","19.49    %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","804.93%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-",""
"Net Worth","51,378","51,378","51,378","4,932,362","49,323","43,158","33,951","24,462","20,485","19,396","17,125","17,902","12.42%"
"YoY %","0.00%","0.00%","-98.96%","9,900.00%","14.29%","27.12%","38.79%","19.41%","5.61%","13.26%","-4.34%","-",""
"Horiz. %","286.99%","286.99%","286.99%","27,551.25%","275.51%","241.07%","189.65%","136.64%","114.43%","108.35%","95.66%","100.00%",""
"NOSH","205,515","205,515","205,515","205,515","205,515","205,515","199,714","174,733","170,714","176,333","171,258","54,250","15.94%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","2.90%","14.30%","2.35%","-3.19%","2.96%","215.68%","-",""
"Horiz. %","378.83%","378.83%","378.83%","378.83%","378.83%","378.83%","368.14%","322.09%","314.68%","325.04%","315.68%","100.00%",""
"NP Margin","2.42    %","2.42    %","2.42    %","0.93    %","19.02    %","24.25    %","22.41    %","10.62    %","6.96    %","5.30    %","-25.57    %","7.78    %","-12.16%"
"YoY %","0.00%","0.00%","160.22%","-95.11%","-21.57%","8.21%","111.02%","52.59%","31.32%","120.73%","-428.66%","-",""
"Horiz. %","31.11%","31.11%","31.11%","11.95%","244.47%","311.70%","288.05%","136.50%","89.46%","68.12%","-328.66%","100.00%",""
"ROE","1.53    %","1.53    %","1.53    %","0.00    %","12.83    %","16.83    %","16.47    %","10.71    %","5.83    %","5.45    %","-31.00    %","10.91    %","-19.60%"
"YoY %","0.00%","0.00%","0.00%","0.00%","-23.77%","2.19%","53.78%","83.70%","6.97%","117.58%","-384.14%","-",""
"Horiz. %","14.02%","14.02%","14.02%","0.00%","117.60%","154.26%","150.96%","98.17%","53.44%","49.95%","-284.14%","100.00%",""
"RPS","15.81","15.81","15.81","12.26","16.19","14.57","12.49","14.12","10.06","11.31","12.12","46.27","-11.24%"
"YoY %","0.00%","0.00%","28.96%","-24.27%","11.12%","16.65%","-11.54%","40.36%","-11.05%","-6.68%","-73.81%","-",""
"Horiz. %","34.17%","34.17%","34.17%","26.50%","34.99%","31.49%","26.99%","30.52%","21.74%","24.44%","26.19%","100.00%",""
"EPS","0.40","0.38","0.40","0.11","3.10","3.50","2.80","1.50","0.70","0.60","-3.10","3.60","-21.65%"
"YoY %","5.26%","-5.00%","263.64%","-96.45%","-11.43%","25.00%","86.67%","114.29%","16.67%","119.35%","-186.11%","-",""
"Horiz. %","11.11%","10.56%","11.11%","3.06%","86.11%","97.22%","77.78%","41.67%","19.44%","16.67%","-86.11%","100.00%",""
"DPS","0.00","0.60","0.00","0.00","0.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","100.00%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-",""
"NAPS","0.2500","0.2500","0.2500","24.0000","0.2400","0.2100","0.1700","0.1400","0.1200","0.1100","0.1000","0.3300","-3.04%"
"YoY %","0.00%","0.00%","-98.96%","9,900.00%","14.29%","23.53%","21.43%","16.67%","9.09%","10.00%","-69.70%","-",""
"Horiz. %","75.76%","75.76%","75.76%","7,272.73%","72.73%","63.64%","51.52%","42.42%","36.36%","33.33%","30.30%","100.00%",""
"RPS","15.81","15.81","15.81","12.26","16.19","14.57","12.14","12.01","8.36","9.71","10.10","12.22","2.90%"
"YoY %","0.00%","0.00%","28.96%","-24.27%","11.12%","20.02%","1.08%","43.66%","-13.90%","-3.86%","-17.35%","-",""
"Horiz. %","129.38%","129.38%","129.38%","100.33%","132.49%","119.23%","99.35%","98.28%","68.41%","79.46%","82.65%","100.00%",""
"EPS","0.40","0.38","0.40","0.11","3.10","3.50","2.72","1.28","0.58","0.51","-2.58","0.95","-9.16%"
"YoY %","5.26%","-5.00%","263.64%","-96.45%","-11.43%","28.68%","112.50%","120.69%","13.73%","119.77%","-371.58%","-",""
"Horiz. %","42.11%","40.00%","42.11%","11.58%","326.32%","368.42%","286.32%","134.74%","61.05%","53.68%","-271.58%","100.00%",""
"DPS","0.00","0.60","0.00","0.00","0.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","100.00%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-",""
"NAPS","0.2500","0.2500","0.2500","24.0000","0.2400","0.2100","0.1652","0.1190","0.0997","0.0944","0.0833","0.0871","12.42%"
"YoY %","0.00%","0.00%","-98.96%","9,900.00%","14.29%","27.12%","38.82%","19.36%","5.61%","13.33%","-4.36%","-",""
"Horiz. %","287.03%","287.03%","287.03%","27,554.54%","275.55%","241.10%","189.67%","136.62%","114.47%","108.38%","95.64%","100.00%",""
