Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","925,644","958,584","967,277","1,189,654","1,049,227","958,159","1,086,486","930,344","1,055,898","1,254,961","1,018,862","913,156","0.64%"
"YoY %","-3.44%","-0.90%","-18.69%","13.38%","9.50%","-11.81%","16.78%","-11.89%","-15.86%","23.17%","11.58%","-",""
"Horiz. %","101.37%","104.97%","105.93%","130.28%","114.90%","104.93%","118.98%","101.88%","115.63%","137.43%","111.58%","100.00%",""
"PBT","68,852","111,054","73,397","30,841","154,955","157,199","166,446","181,017","98,794","95,751","356,405","123,467","-5.61%"
"YoY %","-38.00%","51.31%","137.99%","-80.10%","-1.43%","-5.56%","-8.05%","83.23%","3.18%","-73.13%","188.66%","-",""
"Horiz. %","55.77%","89.95%","59.45%","24.98%","125.50%","127.32%","134.81%","146.61%","80.02%","77.55%","288.66%","100.00%",""
"Tax","-24,500","-36,591","-30,180","-7,993","-26,854","-19,217","-38,091","-33,771","-16,794","-20,839","-22,749","-24,512","2.34%"
"YoY %","33.04%","-21.24%","-277.58%","70.24%","-39.74%","49.55%","-12.79%","-101.09%","19.41%","8.40%","7.19%","-",""
"Horiz. %","99.95%","149.28%","123.12%","32.61%","109.55%","78.40%","155.40%","137.77%","68.51%","85.02%","92.81%","100.00%",""
"NP","44,352","74,463","43,217","22,848","128,101","137,982","128,355","147,246","82,000","74,912","333,656","98,955","-8.79%"
"YoY %","-40.44%","72.30%","89.15%","-82.16%","-7.16%","7.50%","-12.83%","79.57%","9.46%","-77.55%","237.18%","-",""
"Horiz. %","44.82%","75.25%","43.67%","23.09%","129.45%","139.44%","129.71%","148.80%","82.87%","75.70%","337.18%","100.00%",""
"NP to SH","40,636","71,934","40,361","22,683","124,291","135,619","129,493","148,817","82,658","74,648","331,646","100,610","-9.65%"
"YoY %","-43.51%","78.23%","77.94%","-81.75%","-8.35%","4.73%","-12.99%","80.04%","10.73%","-77.49%","229.64%","-",""
"Horiz. %","40.39%","71.50%","40.12%","22.55%","123.54%","134.80%","128.71%","147.91%","82.16%","74.20%","329.64%","100.00%",""
"Tax Rate","35.58    %","32.95    %","41.12    %","25.92    %","17.33    %","12.22    %","22.88    %","18.66    %","17.00    %","21.76    %","6.38    %","19.85    %","8.42%"
"YoY %","7.98%","-19.87%","58.64%","49.57%","41.82%","-46.59%","22.62%","9.76%","-21.88%","241.07%","-67.86%","-",""
"Horiz. %","179.24%","165.99%","207.15%","130.58%","87.30%","61.56%","115.26%","94.01%","85.64%","109.62%","32.14%","100.00%",""
"Total Cost","881,292","884,121","924,060","1,166,806","921,126","820,177","958,131","783,098","973,898","1,180,049","685,206","814,201","1.42%"
"YoY %","-0.32%","-4.32%","-20.80%","26.67%","12.31%","-14.40%","22.35%","-19.59%","-17.47%","72.22%","-15.84%","-",""
"Horiz. %","108.24%","108.59%","113.49%","143.31%","113.13%","100.73%","117.68%","96.18%","119.61%","144.93%","84.16%","100.00%",""
"Net Worth","2,245,712","2,245,712","2,249,305","2,378,877","2,210,088","2,140,446","2,035,147","1,999,356","1,840,690","1,771,674","1,824,404","1,192,379","7.30%"
"YoY %","0.00%","-0.16%","-5.45%","7.64%","3.25%","5.17%","1.79%","8.62%","3.90%","-2.89%","53.01%","-",""
"Horiz. %","188.34%","188.34%","188.64%","199.51%","185.35%","179.51%","170.68%","167.68%","154.37%","148.58%","153.01%","100.00%",""
"Div","-","14,372","14,372","35,934","35,936","35,973","37,821","39,626","36,021","36,009","23,942","23,943","-5.51%"
"YoY %","0.00%","0.00%","-60.00%","-0.00%","-0.10%","-4.88%","-4.56%","10.01%","0.03%","50.40%","-0.00%","-",""
