F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"T4Q","21-Aug-2019","30-Jun-2019","2","1,169,137","41,588","31,234","31,175","14,165","847,930","45.44%","2.67%","3.68%","202,370","577.72","577.72","15.40","15.40","7.00","7.00","4.1900","4.19",""," 18.74%","28-Jun-2019","2.60","0.45","16.88","0.62","5.92%","2.69%","21-Aug-2019","2.52","0.44","16.36","0.60","6.11%","2.78%"
"31-Dec-2018","27-Feb-2019","31-Dec-2018","4","997,846","38,227","26,312","26,251","14,165","819,598","53.96%","2.64%","3.20%","202,370","493.08","493.08","12.97","12.97","7.00","7.00","4.0500","4.05",""," -6.31%","31-Dec-2018","2.50","0.51","19.27","0.62","5.19%","2.80%","27-Feb-2019","2.50","0.51","19.27","0.62","5.19%","2.80%"
"31-Dec-2017","26-Feb-2018","31-Dec-2017","4","1,352,636","41,559","28,053","28,018","16,189","813,527","57.78%","2.07%","3.44%","202,370","668.40","668.40","13.84","13.84","8.00","8.00","4.0200","4.02",""," -39.67%","29-Dec-2017","3.30","0.49","23.84","0.82","4.20%","2.42%","26-Feb-2018","3.30","0.49","23.84","0.82","4.20%","2.42%"
"31-Dec-2016","27-Feb-2017","31-Dec-2016","4","1,037,342","62,282","46,463","46,445","21,248","799,361","45.75%","4.48%","5.81%","202,370","512.60","512.60","22.95","22.95","10.50","10.50","3.9500","3.95",""," 30.68%","30-Dec-2016","3.02","0.59","13.16","0.76","7.60%","3.48%","27-Feb-2017","3.05","0.60","13.29","0.77","7.52%","3.44%"
"31-Dec-2015","24-Feb-2016","31-Dec-2015","4","958,833","47,893","35,566","35,542","18,213","777,100","51.24%","3.71%","4.57%","202,370","473.80","473.80","17.56","17.56","9.00","9.00","3.8400","3.84",""," -0.29%","31-Dec-2015","2.92","0.62","16.63","0.76","6.01%","3.08%","24-Feb-2016","2.88","0.61","16.40","0.75","6.10%","3.13%"
"31-Dec-2014","24-Feb-2015","31-Dec-2014","4","1,042,695","49,914","35,678","35,644","20,237","760,911","56.78%","3.42%","4.68%","202,370","515.24","515.24","17.61","17.61","10.00","10.00","3.7600","3.76",""," -38.80%","31-Dec-2014","3.14","0.61","17.83","0.84","5.61%","3.18%","24-Feb-2015","3.30","0.64","18.74","0.88","5.34%","3.03%"
"31-Dec-2013","27-Feb-2014","31-Dec-2013","4","1,017,898","73,232","58,287","58,242","-","752,816","- %","5.73%","7.74%","202,370","502.99","502.99","28.78","28.78","0.00","0.00","3.7200","3.72",""," 18.97%","31-Dec-2013","3.55","0.71","12.33","0.95","8.11%","0.00%","27-Feb-2014","3.66","0.73","12.72","0.98","7.86%","0.00%"
"31-Dec-2012","25-Feb-2013","31-Dec-2012","4","769,518","56,802","48,955","48,955","-","738,650","- %","6.36%","6.63%","202,370","380.25","380.25","24.19","24.19","0.00","0.00","3.6500","3.65",""," 19.68%","31-Dec-2012","3.35","0.88","13.85","0.92","7.22%","0.00%","25-Feb-2013","3.30","0.87","13.64","0.90","7.33%","0.00%"
"31-Dec-2011","21-Feb-2012","31-Dec-2011","4","687,326","49,733","40,906","40,906","27,319","704,226","66.79%","5.95%","5.81%","202,364","339.65","339.64","20.21","20.21","13.50","13.50","3.4800","3.48",""," -36.44%","30-Dec-2011","3.16","0.93","15.63","0.91","6.40%","4.27%","21-Feb-2012","3.16","0.93","15.63","0.91","6.40%","4.27%"
"31-Dec-2010","23-Feb-2011","31-Dec-2010","4","612,143","82,188","64,354","64,354","-","536,283","- %","10.51%","12.00%","202,371","302.49","302.49","31.80","31.80","0.00","0.00","2.6500","2.65",""," 8.80%","30-Dec-2010","3.10","1.02","9.75","1.17","10.26%","0.00%","23-Feb-2011","3.10","1.02","9.75","1.17","10.26%","0.00%"
"31-Dec-2009","02-Mar-2010","31-Dec-2009","4","590,970","93,151","59,148","59,148","45,529","487,672","76.98%","10.01%","12.13%","202,353","292.05","292.02","29.23","29.23","22.50","22.50","2.4100","2.41",""," 25.84%","31-Dec-2009","3.30","1.13","11.29","1.37","8.86%","6.82%","02-Mar-2010","2.71","0.93","9.27","1.12","10.79%","8.30%"

