F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"T4Q","22-Jul-2019","31-May-2019","3","70,693","-50","348","348","0","115,170","- %","0.49%","0.30%","205,331","34.43","34.43","0.17","0.17","0.00","0.00","0.5609","0.56",""," -110.24%","31-May-2019","0.18","0.52","106.21","0.32","0.94%","0.00%","22-Jul-2019","0.18","0.52","106.21","0.32","0.94%","0.00%"
"31-Aug-2018","24-Oct-2018","31-Aug-2018","4","54,282","-3,800","-3,402","-3,402","-","115,806","- %","-6.27%","-2.94%","205,331","26.44","26.44","-1.66","-1.66","0.00","0.00","0.5640","0.56",""," -30.80%","30-Aug-2018","0.21","0.79","-12.67","0.37","-7.89%","0.00%","24-Oct-2018","0.175","0.66","-10.56","0.31","-9.47%","0.00%"
"31-Aug-2017","24-Oct-2017","31-Aug-2017","4","42,190","-3,570","-2,601","-2,601","-","119,223","- %","-6.16%","-2.18%","164,265","25.68","20.55","-1.58","-1.27","0.00","0.00","0.7258","0.58",""," -246.87%","30-Aug-2017","0.305","1.19","-19.26","0.42","-5.19%","0.00%","24-Oct-2017","0.28","1.09","-17.68","0.39","-5.66%","0.00%"
"31-Aug-2016","24-Oct-2016","31-Aug-2016","4","62,374","-307","1,771","1,771","-","121,769","- %","2.84%","1.45%","164,265","37.97","30.38","1.08","0.86","0.00","0.00","0.7413","0.59",""," 131.81%","30-Aug-2016","0.325","0.86","30.14","0.44","3.32%","0.00%","24-Oct-2016","0.37","0.97","34.32","0.50","2.91%","0.00%"
"31-Aug-2015","12-Oct-2015","31-Aug-2015","4","44,714","3,436","764","764","-","120,012","- %","1.71%","0.64%","164,265","27.22","21.78","0.50","0.37","0.00","0.00","0.7306","0.58",""," -54.28%","28-Aug-2015","0.365","1.34","78.48","0.50","1.27%","0.00%","12-Oct-2015","0.38","1.40","81.70","0.52","1.22%","0.00%"
"31-Aug-2014","29-Oct-2014","31-Aug-2014","4","34,151","4,267","1,671","1,671","-","69,389","- %","4.89%","2.41%","96,589","35.36","16.63","1.73","0.81","0.00","0.00","0.7184","0.34",""," -76.23%","29-Aug-2014","0.59","1.67","34.10","0.82","2.93%","0.00%","29-Oct-2014","0.525","1.48","30.35","0.73","3.30%","0.00%"
"31-Aug-2013","24-Oct-2013","31-Aug-2013","4","52,220","7,466","7,029","7,029","-","50,207","- %","13.46%","14.00%","43,282","120.65","25.43","16.24","3.42","0.00","0.00","1.1600","0.24",""," 85.95%","30-Aug-2013","1.03","0.85","6.34","0.89","15.77%","0.00%","24-Oct-2013","1.46","1.21","8.99","1.26","11.12%","0.00%"
"31-Aug-2012","30-Oct-2012","31-Aug-2012","4","56,070","4,680","3,780","3,780","-","26,845","- %","6.74%","14.08%","43,298","129.50","27.31","8.73","1.84","0.00","0.00","0.6200","0.13",""," 40.00%","30-Aug-2012","1.60","1.24","18.33","2.58","5.46%","0.00%","30-Oct-2012","1.42","1.10","16.27","2.29","6.15%","0.00%"
"31-Aug-2011","31-Oct-2011","31-Aug-2011","4","49,477","3,191","2,700","2,700","-","22,940","- %","5.46%","11.77%","43,284","114.31","24.10","6.24","1.31","0.00","0.00","0.5300","0.11",""," 134.17%","29-Aug-2011","0.475","0.42","7.61","0.90","13.13%","0.00%","31-Oct-2011","0.46","0.40","7.37","0.87","13.56%","0.00%"
"31-Aug-2010","28-Oct-2010","31-Aug-2010","4","44,064","1,562","1,153","1,153","-","19,939","- %","2.62%","5.78%","43,345","101.66","21.46","2.66","0.56","0.00","0.00","0.4600","0.10",""," -36.99%","30-Aug-2010","0.29","0.29","10.90","0.63","9.17%","0.00%","28-Oct-2010","0.33","0.32","12.41","0.72","8.06%","0.00%"
"31-Aug-2009","30-Oct-2009","31-Aug-2009","4","48,490","2,294","1,830","1,830","-","18,170","- %","3.77%","10.07%","43,262","112.08","23.62","4.23","0.89","0.00","0.00","0.4200","0.09",""," 1.89%","28-Aug-2009","0.35","0.31","8.27","0.83","12.09%","0.00%","30-Oct-2009","0.24","0.21","5.67","0.57","17.63%","0.00%"

