Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","125,188","150,236","150,190","143,734","122,836","160,365","210,560","132,948","161,974","97,264","85,143","103,181","4.26%"
"YoY %","-16.67%","0.03%","4.49%","17.01%","-23.40%","-23.84%","58.38%","-17.92%","66.53%","14.24%","-17.48%","-",""
"Horiz. %","121.33%","145.60%","145.56%","139.30%","119.05%","155.42%","204.07%","128.85%","156.98%","94.27%","82.52%","100.00%",""
"PBT","-14,760","-16,995","-14,976","6,496","-17,248","-22,853","9,777","14,070","19,153","804","6,827","-8,364","6.68%"
"YoY %","13.15%","-13.48%","-330.54%","137.66%","24.53%","-333.74%","-30.51%","-26.54%","2,282.21%","-88.22%","181.62%","-",""
"Horiz. %","176.47%","203.19%","179.05%","-77.67%","206.22%","273.23%","-116.89%","-168.22%","-228.99%","-9.61%","-81.62%","100.00%",""
"Tax","0","-6,295","-6,756","-731","-6,792","-3,466","-3,606","-653","-9,095","-338","-2,351","-343","39.23%"
"YoY %","0.00%","6.82%","-824.21%","89.24%","-95.96%","3.88%","-452.22%","92.82%","-2,590.83%","85.62%","-585.42%","-",""
"Horiz. %","-0.00%","1,835.28%","1,969.68%","213.12%","1,980.18%","1,010.50%","1,051.31%","190.38%","2,651.60%","98.54%","685.42%","100.00%",""
"NP","-14,760","-23,290","-21,732","5,765","-24,040","-26,319","6,171","13,417","10,058","466","4,476","-8,707","10.69%"
"YoY %","36.63%","-7.17%","-476.96%","123.98%","8.66%","-526.49%","-54.01%","33.40%","2,058.37%","-89.59%","151.41%","-",""
"Horiz. %","169.52%","267.49%","249.59%","-66.21%","276.10%","302.27%","-70.87%","-154.09%","-115.52%","-5.35%","-51.41%","100.00%",""
"NP to SH","-11,508","-19,738","-18,785","6,498","-22,757","23,792","4,967","13,059","8,757","-519","1,044","-4,420","17.43%"
"YoY %","41.70%","-5.07%","-389.09%","128.55%","-195.65%","379.00%","-61.96%","49.13%","1,787.28%","-149.71%","123.62%","-",""
"Horiz. %","260.36%","446.56%","425.00%","-147.01%","514.86%","-538.28%","-112.38%","-295.45%","-198.12%","11.74%","-23.62%","100.00%",""
"Tax Rate","-     %","-     %","-     %","11.25    %","-     %","-     %","36.88    %","4.64    %","47.49    %","42.04    %","34.44    %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","694.83%","-90.23%","12.96%","22.07%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","32.67%","0.00%","0.00%","107.08%","13.47%","137.89%","122.07%","100.00%","-",""
"Total Cost","139,948","173,526","171,922","137,969","146,876","186,684","204,389","119,531","151,916","96,798","80,667","111,888","4.89%"
"YoY %","-19.35%","0.93%","24.61%","-6.06%","-21.32%","-8.66%","70.99%","-21.32%","56.94%","20.00%","-27.90%","-",""
"Horiz. %","125.08%","155.09%","153.66%","123.31%","131.27%","166.85%","182.67%","106.83%","135.78%","86.51%","72.10%","100.00%",""
"Net Worth","336,310","336,310","347,490","326,098","276,010","302,787","466,144","477,583","514,760","367,391","383,724","346,632","0.03%"
"YoY %","0.00%","-3.22%","6.56%","18.15%","-8.84%","-35.04%","-2.40%","-7.22%","40.11%","-4.26%","10.70%","-",""
"Horiz. %","97.02%","97.02%","100.25%","94.08%","79.63%","87.35%","134.48%","137.78%","148.50%","105.99%","110.70%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
