Column1,AQR,T4Q,31/07/18,31/07/17,31/07/16,31/03/16,31/07/15,31/03/15,30/09/13,30/09/12,30/09/11,30/09/10,CAGR
"Revenue","1,698","1,935","1,510","2,693","1,815","3,415","0","1,953","1,158","1,341","5,898","0","-"
"YoY %","-12.21%","28.15%","-43.93%","48.37%","-46.85%","0.00%","0.00%","68.65%","-13.65%","-77.26%","0.00%","-",""
"Horiz. %","28.80%","32.81%","25.60%","45.66%","30.77%","57.90%","0.00%","33.11%","19.63%","22.74%","100.00%","-",""
"PBT","217","-4,204","-5,065","-7,384","-905","-8,868","0","-9,951","-17,135","-2,698","-1,673","0","-"
"YoY %","105.17%","17.00%","31.41%","-715.91%","89.79%","0.00%","0.00%","41.93%","-535.10%","-61.27%","0.00%","-",""
"Horiz. %","-12.99%","251.29%","302.75%","441.36%","54.09%","530.07%","-0.00%","594.80%","1,024.21%","161.27%","100.00%","-",""
"Tax","0","0","0","0","0","0","0","1","0","0","0","0","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%","-","-","-","-",""
"NP","217","-4,204","-5,065","-7,384","-905","-8,868","0","-9,950","-17,135","-2,698","-1,673","0","-"
"YoY %","105.17%","17.00%","31.41%","-715.91%","89.79%","0.00%","0.00%","41.93%","-535.10%","-61.27%","0.00%","-",""
"Horiz. %","-12.99%","251.29%","302.75%","441.36%","54.09%","530.07%","-0.00%","594.74%","1,024.21%","161.27%","100.00%","-",""
"NP to SH","217","-4,204","-5,065","-7,384","-905","-8,868","0","-9,891","-17,110","-2,694","-1,668","0","-"
"YoY %","105.17%","17.00%","31.41%","-715.91%","89.79%","0.00%","0.00%","42.19%","-535.12%","-61.51%","0.00%","-",""
"Horiz. %","-13.03%","252.04%","303.66%","442.69%","54.26%","531.65%","-0.00%","592.99%","1,025.78%","161.51%","100.00%","-",""
"Tax Rate","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Total Cost","1,481","6,139","6,575","10,077","2,720","12,283","0","11,903","18,293","4,039","7,571","0","-"
"YoY %","-75.87%","-6.63%","-34.75%","270.48%","-77.86%","0.00%","0.00%","-34.93%","352.91%","-46.65%","0.00%","-",""
"Horiz. %","19.57%","81.09%","86.84%","133.10%","35.93%","162.24%","0.00%","157.22%","241.62%","53.35%","100.00%","-",""
"Net Worth","13,401","13,401","12,913","10,399","14,061","16,026","13,576","16,291","24,958","40,719","37,284","-","-"
"YoY %","0.00%","3.78%","24.17%","-26.04%","-12.26%","18.04%","-16.67%","-34.72%","-38.71%","9.21%","0.00%","-",""
"Horiz. %","35.94%","35.94%","34.63%","27.89%","37.71%","42.98%","36.41%","43.70%","66.94%","109.21%","100.00%","-",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Net Worth","13,401","13,401","12,913","10,399","14,061","16,026","13,576","16,291","24,958","40,719","37,284","-","-"
"YoY %","0.00%","3.78%","24.17%","-26.04%","-12.26%","18.04%","-16.67%","-34.72%","-38.71%","9.21%","0.00%","-",""
"Horiz. %","35.94%","35.94%","34.63%","27.89%","37.71%","42.98%","36.41%","43.70%","66.94%","109.21%","100.00%","-",""
"NOSH","148,900","148,900","143,480","346,666","281,237","267,108","271,532","271,532","226,896","226,218","196,235","-","-"
"YoY %","0.00%","3.78%","-58.61%","23.26%","5.29%","-1.63%","0.00%","19.67%","0.30%","15.28%","0.00%","-",""
"Horiz. %","75.88%","75.88%","73.12%","176.66%","143.32%","136.12%","138.37%","138.37%","115.62%","115.28%","100.00%","-",""
"NP Margin","12.79    %","-217.26    %","-335.43    %","-274.19    %","-49.86    %","-259.68    %","-     %","-509.47    %","-1,479.71    %","-201.19    %","-28.37    %","-     %","-"
"YoY %","105.89%","35.23%","-22.33%","-449.92%","80.80%","0.00%","0.00%","65.57%","-635.48%","-609.16%","0.00%","-",""
"Horiz. %","-45.08%","765.81%","1,182.34%","966.48%","175.75%","915.33%","0.00%","1,795.81%","5,215.76%","709.16%","100.00%","-",""
"ROE","1.62    %","-31.37    %","-39.22    %","-71.00    %","-6.44    %","-55.33    %","-     %","-60.71    %","-68.55    %","-6.62    %","-4.47    %","-     %","-"
"YoY %","105.16%","20.02%","44.76%","-1,002.48%","88.36%","0.00%","0.00%","11.44%","-935.50%","-48.10%","0.00%","-",""
"Horiz. %","-36.24%","701.79%","877.40%","1,588.37%","144.07%","1,237.81%","0.00%","1,358.17%","1,533.56%","148.10%","100.00%","-",""
"RPS","1.14","1.30","1.05","0.78","0.65","1.28","-","0.72","0.51","0.59","3.01","-","-"
"YoY %","-12.31%","23.81%","34.62%","20.00%","-49.22%","0.00%","0.00%","41.18%","-13.56%","-80.40%","0.00%","-",""
"Horiz. %","37.87%","43.19%","34.88%","25.91%","21.59%","42.52%","0.00%","23.92%","16.94%","19.60%","100.00%","-",""
"EPS","0.15","-2.82","-3.53","-2.13","-0.26","-3.32","-2.89","-3.65","-7.54","-1.19","-0.85","0.00","-"
"YoY %","105.32%","20.11%","-65.73%","-719.23%","92.17%","-14.88%","20.82%","51.59%","-533.61%","-40.00%","0.00%","-",""
"Horiz. %","-17.65%","331.76%","415.29%","250.59%","30.59%","390.59%","340.00%","429.41%","887.06%","140.00%","100.00%","-",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.0900","0.0900","0.0900","0.0300","0.0500","0.0600","0.0500","0.0600","0.1100","0.1800","0.1900","0.0000","-"
"YoY %","0.00%","0.00%","200.00%","-40.00%","-16.67%","20.00%","-16.67%","-45.45%","-38.89%","-5.26%","0.00%","-",""
"Horiz. %","47.37%","47.37%","47.37%","15.79%","26.32%","31.58%","26.32%","31.58%","57.89%","94.74%","100.00%","-",""
"RPS","1.14","1.30","1.01","1.81","1.22","2.29","-","1.31","0.78","0.90","3.96","-","-"
"YoY %","-12.31%","28.71%","-44.20%","48.36%","-46.72%","0.00%","0.00%","67.95%","-13.33%","-77.27%","0.00%","-",""
"Horiz. %","28.79%","32.83%","25.51%","45.71%","30.81%","57.83%","0.00%","33.08%","19.70%","22.73%","100.00%","-",""
"EPS","0.15","-2.82","-3.40","-4.96","-0.61","-5.96","-2.89","-6.64","-11.49","-1.81","-1.12","0.00","-"
"YoY %","105.32%","17.06%","31.45%","-713.11%","89.77%","-106.23%","56.48%","42.21%","-534.81%","-61.61%","0.00%","-",""
"Horiz. %","-13.39%","251.79%","303.57%","442.86%","54.46%","532.14%","258.04%","592.86%","1,025.89%","161.61%","100.00%","-",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.0900","0.0900","0.0867","0.0698","0.0944","0.1076","0.0912","0.1094","0.1676","0.2735","0.2504","0.0000","-"
"YoY %","0.00%","3.81%","24.21%","-26.06%","-12.27%","17.98%","-16.64%","-34.73%","-38.72%","9.23%","0.00%","-",""
"Horiz. %","35.94%","35.94%","34.62%","27.88%","37.70%","42.97%","36.42%","43.69%","66.93%","109.23%","100.00%","-",""
"Date","AQR","T4Q","31/07/18","31/07/17","29/07/16","31/03/16","31/07/15","31/03/15","30/09/13","28/09/12","30/09/11","-","-"
"Price","0.1350","0.1350","0.1150","0.0450","0.0800","0.0800","0.1300","0.0750","0.0900","0.2300","0.2650","0.0000","-"
"P/RPS","11.83","10.39","10.93","5.79","12.40","6.26","0.00","10.43","17.63","38.80","8.82","0.00","-"
"YoY %","13.86%","-4.94%","88.77%","-53.31%","98.08%","0.00%","0.00%","-40.84%","-54.56%","339.91%","0.00%","-",""
"Horiz. %","134.13%","117.80%","123.92%","65.65%","140.59%","70.98%","0.00%","118.25%","199.89%","439.91%","100.00%","-",""
"P/EPS","92.49","-4.78","-3.26","-2.11","-24.86","-2.41","-4.50","-2.06","-1.19","-19.31","-31.18","0.00","-"
"YoY %","2,034.94%","-46.63%","-54.50%","91.51%","-931.54%","46.44%","-118.45%","-73.11%","93.84%","38.07%","0.00%","-",""
"Horiz. %","-296.63%","15.33%","10.46%","6.77%","79.73%","7.73%","14.43%","6.61%","3.82%","61.93%","100.00%","-",""
"EY","1.08","-20.91","-30.70","-47.33","-4.02","-41.50","-22.23","-48.57","-83.79","-5.18","-3.21","0.00","-"
"YoY %","105.16%","31.89%","35.14%","-1,077.36%","90.31%","-86.68%","54.23%","42.03%","-1,517.57%","-61.37%","0.00%","-",""
"Horiz. %","-33.64%","651.40%","956.39%","1,474.45%","125.23%","1,292.83%","692.52%","1,513.08%","2,610.28%","161.37%","100.00%","-",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"P/NAPS","1.50","1.50","1.28","1.50","1.60","1.33","2.60","1.25","0.82","1.28","1.39","0.00","-"
"YoY %","0.00%","17.19%","-14.67%","-6.25%","20.30%","-48.85%","108.00%","52.44%","-35.94%","-7.91%","0.00%","-",""
"Horiz. %","107.91%","107.91%","92.09%","107.91%","115.11%","95.68%","187.05%","89.93%","58.99%","92.09%","100.00%","-",""
"Date","AQR","T4Q","28/09/18","04/10/17","30/09/16","31/05/16","-","28/11/14","22/11/13","26/11/12","04/11/11","-","-"
"Price","0.2050","0.2050","0.1050","0.1300","0.0600","0.0850","0.0000","0.1000","0.1000","0.2100","0.2800","0.0000","-"
"P/RPS","17.97","15.78","9.98","16.73","9.30","6.65","0.00","13.90","19.59","35.43","9.32","0.00","-"
"YoY %","13.88%","58.12%","-40.35%","79.89%","39.85%","0.00%","0.00%","-29.05%","-44.71%","280.15%","0.00%","-",""
"Horiz. %","192.81%","169.31%","107.08%","179.51%","99.79%","71.35%","0.00%","149.14%","210.19%","380.15%","100.00%","-",""
"P/EPS","140.45","-7.26","-2.97","-6.10","-18.65","-2.56","0.00","-2.75","-1.33","-17.63","-32.94","0.00","-"
"YoY %","2,034.57%","-144.44%","51.31%","67.29%","-628.52%","0.00%","0.00%","-106.77%","92.46%","46.48%","0.00%","-",""
"Horiz. %","-426.38%","22.04%","9.02%","18.52%","56.62%","7.77%","-0.00%","8.35%","4.04%","53.52%","100.00%","-",""
"EY","0.71","-13.77","-33.62","-16.38","-5.36","-39.06","0.00","-36.43","-75.41","-5.67","-3.04","0.00","-"
"YoY %","105.16%","59.04%","-105.25%","-205.60%","86.28%","0.00%","0.00%","51.69%","-1,229.98%","-86.51%","0.00%","-",""
"Horiz. %","-23.36%","452.96%","1,105.92%","538.82%","176.32%","1,284.87%","-0.00%","1,198.36%","2,480.59%","186.51%","100.00%","-",""
"DY","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"P/NAPS","2.28","2.28","1.17","4.33","1.20","1.42","0.00","1.67","0.91","1.17","1.47","0.00","-"
