Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","64,282","64,282","64,282","104,562","92,816","70,873","91,082","55,828","54,112","87,188","54,198","31,196","8.36%"
"YoY %","0.00%","0.00%","-38.52%","12.66%","30.96%","-22.19%","63.15%","3.17%","-37.94%","60.87%","73.73%","-",""
"Horiz. %","206.06%","206.06%","206.06%","335.18%","297.53%","227.19%","291.97%","178.96%","173.46%","279.48%","173.73%","100.00%",""
"PBT","35,917","35,917","35,917","62,866","36,945","30,905","43,970","28,257","22,785","31,350","24,073","11,914","13.04%"
"YoY %","0.00%","0.00%","-42.87%","70.16%","19.54%","-29.71%","55.61%","24.02%","-27.32%","30.23%","102.06%","-",""
"Horiz. %","301.47%","301.47%","301.47%","527.66%","310.10%","259.40%","369.06%","237.17%","191.25%","263.14%","202.06%","100.00%",""
"Tax","-11,856","-11,856","-11,856","-14,914","-9,219","-8,697","-12,018","-7,362","-6,336","-8,116","-5,053","-2,048","21.53%"
"YoY %","0.00%","0.00%","20.50%","-61.77%","-6.00%","27.63%","-63.24%","-16.19%","21.93%","-60.62%","-146.73%","-",""
"Horiz. %","578.91%","578.91%","578.91%","728.22%","450.15%","424.66%","586.82%","359.47%","309.38%","396.29%","246.73%","100.00%",""
"NP","24,061","24,061","24,061","47,952","27,726","22,208","31,952","20,895","16,449","23,234","19,020","9,866","10.41%"
"YoY %","0.00%","0.00%","-49.82%","72.95%","24.85%","-30.50%","52.92%","27.03%","-29.20%","22.16%","92.78%","-",""
"Horiz. %","243.88%","243.88%","243.88%","486.03%","281.03%","225.10%","323.86%","211.79%","166.72%","235.50%","192.78%","100.00%",""
"NP to SH","24,063","24,060","24,063","47,952","27,726","22,208","31,952","20,895","16,449","23,234","19,020","9,866","10.41%"
"YoY %","0.01%","-0.01%","-49.82%","72.95%","24.85%","-30.50%","52.92%","27.03%","-29.20%","22.16%","92.78%","-",""
"Horiz. %","243.90%","243.87%","243.90%","486.03%","281.03%","225.10%","323.86%","211.79%","166.72%","235.50%","192.78%","100.00%",""
"Tax Rate","33.01    %","33.01    %","33.01    %","23.72    %","24.95    %","28.14    %","27.33    %","26.05    %","27.81    %","25.89    %","20.99    %","17.19    %","7.51%"
"YoY %","0.00%","0.00%","39.17%","-4.93%","-11.34%","2.96%","4.91%","-6.33%","7.42%","23.34%","22.11%","-",""
"Horiz. %","192.03%","192.03%","192.03%","137.99%","145.14%","163.70%","158.99%","151.54%","161.78%","150.61%","122.11%","100.00%",""
"Total Cost","40,221","40,221","40,221","56,610","65,090","48,665","59,130","34,933","37,663","63,954","35,178","21,330","7.30%"
"YoY %","0.00%","0.00%","-28.95%","-13.03%","33.75%","-17.70%","69.27%","-7.25%","-41.11%","81.80%","64.92%","-",""
"Horiz. %","188.57%","188.57%","188.57%","265.40%","305.16%","228.15%","277.22%","163.77%","176.57%","299.83%","164.92%","100.00%",""
"Net Worth","319,219","319,219","319,219","297,701","254,644","215,263","199,021","172,355","156,229","146,520","132,199","116,522","11.84%"
"YoY %","0.00%","0.00%","7.23%","16.91%","18.29%","8.16%","15.47%","10.32%","6.63%","10.83%","13.45%","-",""
"Horiz. %","273.96%","273.96%","273.96%","255.49%","218.54%","184.74%","170.80%","147.92%","134.08%","125.74%","113.45%","100.00%",""
"Div","2,690","2,690","2,690","4,483","4,483","5,381","5,378","4,039","5,387","5,460","4,701","3,758","-3.65%"
"YoY %","0.00%","0.00%","-40.00%","0.01%","-16.69%","0.05%","33.16%","-25.02%","-1.34%","16.14%","25.08%","-",""
"Horiz. %","71.57%","71.57%","71.57%","119.28%","119.27%","143.17%","143.10%","107.47%","143.32%","145.27%","125.08%","100.00%",""
"Div Payout %","11.18    %","11.18    %","11.18    %","9.35    %","16.17    %","24.23    %","16.83    %","19.33    %","32.75    %","23.50    %","24.72    %","38.10    %","-12.73%"
"YoY %","0.00%","0.00%","19.57%","-42.18%","-33.26%","43.97%","-12.93%","-40.98%","39.36%","-4.94%","-35.12%","-",""
"Horiz. %","29.34%","29.34%","29.34%","24.54%","42.44%","63.60%","44.17%","50.73%","85.96%","61.68%","64.88%","100.00%",""
"Net Worth","319,219","319,219","319,219","297,701","254,644","215,263","199,021","172,355","156,229","146,520","132,199","116,522","11.84%"
"YoY %","0.00%","0.00%","7.23%","16.91%","18.29%","8.16%","15.47%","10.32%","6.63%","10.83%","13.45%","-",""
"Horiz. %","273.96%","273.96%","273.96%","255.49%","218.54%","184.74%","170.80%","147.92%","134.08%","125.74%","113.45%","100.00%",""
"NOSH","179,337","179,337","179,337","179,338","179,327","179,386","179,298","89,768","89,787","91,006","93,098","93,969","7.44%"
"YoY %","0.00%","0.00%","-0.00%","0.01%","-0.03%","0.05%","99.73%","-0.02%","-1.34%","-2.25%","-0.93%","-",""
"Horiz. %","190.85%","190.85%","190.85%","190.85%","190.84%","190.90%","190.80%","95.53%","95.55%","96.85%","99.07%","100.00%",""
"NP Margin","37.43    %","37.43    %","37.43    %","45.86    %","29.87    %","31.33    %","35.08    %","37.43    %","30.40    %","26.65    %","35.09    %","31.63    %","1.89%"
