Column1,AQR,T4Q,31/01/19,31/01/18,31/01/17,31/01/16,31/01/15,31/01/14,31/01/13,31/01/12,31/01/11,31/01/10,CAGR
"Revenue","242,152","301,686","295,600","277,218","254,359","194,570","268,898","310,355","282,578","290,424","215,225","160,321","7.03%"
"YoY %","-19.73%","2.06%","6.63%","8.99%","30.73%","-27.64%","-13.36%","9.83%","-2.70%","34.94%","34.25%","-",""
"Horiz. %","151.04%","188.18%","184.38%","172.91%","158.66%","121.36%","167.72%","193.58%","176.26%","181.15%","134.25%","100.00%",""
"PBT","57,212","63,103","53,241","50,961","81,131","36,370","155,696","159,013","79,983","87,809","50,766","26,114","8.23%"
"YoY %","-9.34%","18.52%","4.47%","-37.19%","123.07%","-76.64%","-2.09%","98.81%","-8.91%","72.97%","94.40%","-",""
"Horiz. %","219.09%","241.64%","203.88%","195.15%","310.68%","139.27%","596.22%","608.92%","306.28%","336.25%","194.40%","100.00%",""
"Tax","-17,088","-18,674","-12,823","-13,490","-6,887","-12,408","-31,155","-32,361","-20,371","-21,754","-11,331","-6,755","7.38%"
"YoY %","8.49%","-45.63%","4.94%","-95.88%","44.50%","60.17%","3.73%","-58.86%","6.36%","-91.99%","-67.74%","-",""
"Horiz. %","252.97%","276.45%","189.83%","199.70%","101.95%","183.69%","461.21%","479.07%","301.57%","322.04%","167.74%","100.00%",""
"NP","40,124","44,429","40,418","37,471","74,244","23,962","124,541","126,652","59,612","66,055","39,435","19,359","8.52%"
"YoY %","-9.69%","9.92%","7.86%","-49.53%","209.84%","-80.76%","-1.67%","112.46%","-9.75%","67.50%","103.70%","-",""
"Horiz. %","207.26%","229.50%","208.78%","193.56%","383.51%","123.78%","643.32%","654.23%","307.93%","341.21%","203.70%","100.00%",""
"NP to SH","36,680","43,317","37,387","34,947","70,289","17,690","119,696","121,053","55,616","63,517","36,411","18,012","8.45%"
"YoY %","-15.32%","15.86%","6.98%","-50.28%","297.34%","-85.22%","-1.12%","117.66%","-12.44%","74.44%","102.15%","-",""
"Horiz. %","203.64%","240.49%","207.57%","194.02%","390.23%","98.21%","664.53%","672.07%","308.77%","352.64%","202.15%","100.00%",""
"Tax Rate","29.87    %","29.59    %","24.08    %","26.47    %","8.49    %","34.12    %","20.01    %","20.35    %","25.47    %","24.77    %","22.32    %","25.87    %","-0.79%"
"YoY %","0.95%","22.88%","-9.03%","211.78%","-75.12%","70.51%","-1.67%","-20.10%","2.83%","10.98%","-13.72%","-",""
"Horiz. %","115.46%","114.38%","93.08%","102.32%","32.82%","131.89%","77.35%","78.66%","98.45%","95.75%","86.28%","100.00%",""
"Total Cost","202,028","257,257","255,182","239,747","180,115","170,608","144,357","183,703","222,966","224,369","175,790","140,962","6.81%"
"YoY %","-21.47%","0.81%","6.44%","33.11%","5.57%","18.18%","-21.42%","-17.61%","-0.63%","27.63%","24.71%","-",""
"Horiz. %","143.32%","182.50%","181.03%","170.08%","127.78%","121.03%","102.41%","130.32%","158.17%","159.17%","124.71%","100.00%",""
"Net Worth","902,523","902,523","896,935","922,082","910,928","691,609","842,203","671,561","587,739","525,364","455,854","448,845","7.99%"
"YoY %","0.00%","0.62%","-2.73%","1.22%","31.71%","-17.88%","25.41%","14.26%","11.87%","15.25%","1.56%","-",""
"Horiz. %","201.08%","201.08%","199.83%","205.43%","202.95%","154.09%","187.64%","149.62%","130.94%","117.05%","101.56%","100.00%",""
"Div","-","16,765","16,765","16,765","13,971","11,375","27,314","33,895","22,973","26,180","17,471","10,796","5.01%"
"YoY %","0.00%","0.00%","0.00%","20.00%","22.82%","-58.36%","-19.42%","47.54%","-12.25%","49.85%","61.82%","-",""
"Horiz. %","0.00%","155.28%","155.28%","155.28%","129.40%","105.36%","252.98%","313.94%","212.78%","242.48%","161.82%","100.00%",""
"Div Payout %","-     %","38.70    %","44.84    %","47.97    %","19.88    %","64.30    %","22.82    %","28.00    %","41.31    %","41.22    %","47.98    %","59.94    %","-3.17%"
"YoY %","0.00%","-13.69%","-6.52%","141.30%","-69.08%","181.77%","-18.50%","-32.22%","0.22%","-14.09%","-19.95%","-",""
"Horiz. %","0.00%","64.56%","74.81%","80.03%","33.17%","107.27%","38.07%","46.71%","68.92%","68.77%","80.05%","100.00%",""
"Net Worth","902,523","902,523","896,935","922,082","910,928","691,609","842,203","671,561","587,739","525,364","455,854","448,845","7.99%"
"YoY %","0.00%","0.62%","-2.73%","1.22%","31.71%","-17.88%","25.41%","14.26%","11.87%","15.25%","1.56%","-",""
"Horiz. %","201.08%","201.08%","199.83%","205.43%","202.95%","154.09%","187.64%","149.62%","130.94%","117.05%","101.56%","100.00%",""
"NOSH","279,419","279,419","279,419","279,419","279,426","227,503","227,622","211,848","191,446","174,539","158,834","154,242","6.82%"
"YoY %","0.00%","0.00%","0.00%","-0.00%","22.82%","-0.05%","7.45%","10.66%","9.69%","9.89%","2.98%","-",""
"Horiz. %","181.16%","181.16%","181.16%","181.16%","181.16%","147.50%","147.57%","137.35%","124.12%","113.16%","102.98%","100.00%",""
"NP Margin","16.57    %","14.73    %","13.67    %","13.52    %","29.19    %","12.32    %","46.32    %","40.81    %","21.10    %","22.74    %","18.32    %","12.08    %","1.38%"
"YoY %","12.49%","7.75%","1.11%","-53.68%","136.93%","-73.40%","13.50%","93.41%","-7.21%","24.13%","51.66%","-",""
"Horiz. %","137.17%","121.94%","113.16%","111.92%","241.64%","101.99%","383.44%","337.83%","174.67%","188.25%","151.66%","100.00%",""
"ROE","4.06    %","4.80    %","4.17    %","3.79    %","7.72    %","2.56    %","14.21    %","18.03    %","9.46    %","12.09    %","7.99    %","4.01    %","0.44%"
"YoY %","-15.42%","15.11%","10.03%","-50.91%","201.56%","-81.98%","-21.19%","90.59%","-21.75%","51.31%","99.25%","-",""
"Horiz. %","101.25%","119.70%","103.99%","94.51%","192.52%","63.84%","354.36%","449.63%","235.91%","301.50%","199.25%","100.00%",""
"RPS","86.66","107.97","105.79","99.21","91.03","85.52","118.13","146.50","147.60","166.39","135.50","103.94","0.20%"
"YoY %","-19.74%","2.06%","6.63%","8.99%","6.44%","-27.61%","-19.37%","-0.75%","-11.29%","22.80%","30.36%","-",""
"Horiz. %","83.38%","103.88%","101.78%","95.45%","87.58%","82.28%","113.65%","140.95%","142.01%","160.08%","130.36%","100.00%",""
"EPS","13.12","15.50","13.38","12.51","25.15","7.78","52.59","57.14","29.05","36.39","22.92","11.68","1.52%"
"YoY %","-15.35%","15.84%","6.95%","-50.26%","223.26%","-85.21%","-7.96%","96.70%","-20.17%","58.77%","96.23%","-",""
"Horiz. %","112.33%","132.71%","114.55%","107.11%","215.33%","66.61%","450.26%","489.21%","248.72%","311.56%","196.23%","100.00%",""
"DPS","0.00","6.00","6.00","6.00","5.00","5.00","12.00","16.00","12.00","15.00","11.00","7.00","-1.70%"
"YoY %","0.00%","0.00%","0.00%","20.00%","0.00%","-58.33%","-25.00%","33.33%","-20.00%","36.36%","57.14%","-",""
"Horiz. %","0.00%","85.71%","85.71%","85.71%","71.43%","71.43%","171.43%","228.57%","171.43%","214.29%","157.14%","100.00%",""
"NAPS","3.2300","3.2300","3.2100","3.3000","3.2600","3.0400","3.7000","3.1700","3.0700","3.0100","2.8700","2.9100","1.10%"
"YoY %","0.00%","0.62%","-2.73%","1.23%","7.24%","-17.84%","16.72%","3.26%","1.99%","4.88%","-1.37%","-",""
"Horiz. %","111.00%","111.00%","110.31%","113.40%","112.03%","104.47%","127.15%","108.93%","105.50%","103.44%","98.63%","100.00%",""
"RPS","86.34","107.57","105.40","98.84","90.69","69.37","95.88","110.66","100.75","103.55","76.74","57.16","7.03%"
"YoY %","-19.74%","2.06%","6.64%","8.99%","30.73%","-27.65%","-13.36%","9.84%","-2.70%","34.94%","34.25%","-",""
"Horiz. %","151.05%","188.19%","184.39%","172.92%","158.66%","121.36%","167.74%","193.60%","176.26%","181.16%","134.25%","100.00%",""
"EPS","13.08","15.44","13.33","12.46","25.06","6.31","42.68","43.16","19.83","22.65","12.98","6.42","8.45%"
"YoY %","-15.28%","15.83%","6.98%","-50.28%","297.15%","-85.22%","-1.11%","117.65%","-12.45%","74.50%","102.18%","-",""
"Horiz. %","203.74%","240.50%","207.63%","194.08%","390.34%","98.29%","664.80%","672.27%","308.88%","352.80%","202.18%","100.00%",""
"DPS","0.00","5.98","5.98","5.98","4.98","4.06","9.74","12.09","8.19","9.33","6.23","3.85","5.01%"
"YoY %","0.00%","0.00%","0.00%","20.08%","22.66%","-58.32%","-19.44%","47.62%","-12.22%","49.76%","61.82%","-",""
"Horiz. %","0.00%","155.32%","155.32%","155.32%","129.35%","105.45%","252.99%","314.03%","212.73%","242.34%","161.82%","100.00%",""
"NAPS","3.2180","3.2180","3.1981","3.2877","3.2480","2.4660","3.0029","2.3945","2.0956","1.8732","1.6254","1.6004","7.99%"
"YoY %","0.00%","0.62%","-2.73%","1.22%","31.71%","-17.88%","25.41%","14.26%","11.87%","15.25%","1.56%","-",""
"Horiz. %","201.07%","201.07%","199.83%","205.43%","202.95%","154.09%","187.63%","149.62%","130.94%","117.05%","101.56%","100.00%",""
"Date","AQR","T4Q","31/01/19","30/01/18","31/01/17","29/01/16","30/01/15","30/01/14","31/01/13","31/01/12","31/01/11","29/01/10","-"
"Price","1.2700","1.2700","1.2500","1.4500","1.5100","1.6700","2.4200","2.8200","1.7300","1.6600","1.4500","1.1300","-"
"P/RPS","1.47","1.18","1.18","1.46","1.66","1.95","2.05","1.92","1.17","1.00","1.07","1.09","0.88%"
"YoY %","24.58%","0.00%","-19.18%","-12.05%","-14.87%","-4.88%","6.77%","64.10%","17.00%","-6.54%","-1.83%","-",""
"Horiz. %","134.86%","108.26%","108.26%","133.94%","152.29%","178.90%","188.07%","176.15%","107.34%","91.74%","98.17%","100.00%",""
"P/EPS","9.67","8.19","9.34","11.59","6.00","21.48","4.60","4.94","5.96","4.56","6.33","9.68","-0.40%"
"YoY %","18.07%","-12.31%","-19.41%","93.17%","-72.07%","366.96%","-6.88%","-17.11%","30.70%","-27.96%","-34.61%","-",""
