Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","348,698","348,698","348,698","331,080","356,292","337,768","319,051","325,035","288,591","241,850","196,025","183,601","7.38%"
"YoY %","0.00%","0.00%","5.32%","-7.08%","5.48%","5.87%","-1.84%","12.63%","19.33%","23.38%","6.77%","-",""
"Horiz. %","189.92%","189.92%","189.92%","180.33%","194.06%","183.97%","173.77%","177.03%","157.18%","131.73%","106.77%","100.00%",""
"PBT","4,155","4,155","4,155","2,916","12,088","9,162","14,714","20,096","13,398","10,748","12,748","11,294","-10.51%"
"YoY %","0.00%","0.00%","42.49%","-75.88%","31.94%","-37.73%","-26.78%","49.99%","24.66%","-15.69%","12.87%","-",""
"Horiz. %","36.79%","36.79%","36.79%","25.82%","107.03%","81.12%","130.28%","177.94%","118.63%","95.17%","112.87%","100.00%",""
"Tax","-2,544","-2,544","-2,544","-1,541","-2,302","-2,982","-2,553","-3,860","-2,792","-2,881","-4,430","-3,157","-2.37%"
"YoY %","0.00%","0.00%","-65.09%","33.06%","22.80%","-16.80%","33.86%","-38.25%","3.09%","34.97%","-40.32%","-",""
"Horiz. %","80.58%","80.58%","80.58%","48.81%","72.92%","94.46%","80.87%","122.27%","88.44%","91.26%","140.32%","100.00%",""
"NP","1,611","1,611","1,611","1,375","9,786","6,180","12,161","16,236","10,606","7,867","8,318","8,137","-16.46%"
"YoY %","0.00%","0.00%","17.16%","-85.95%","58.35%","-49.18%","-25.10%","53.08%","34.82%","-5.42%","2.22%","-",""
"Horiz. %","19.80%","19.80%","19.80%","16.90%","120.27%","75.95%","149.45%","199.53%","130.34%","96.68%","102.22%","100.00%",""
"NP to SH","1,578","1,578","1,578","1,593","9,786","6,180","12,161","16,236","10,606","7,867","8,318","8,137","-16.65%"
"YoY %","0.00%","0.00%","-0.94%","-83.72%","58.35%","-49.18%","-25.10%","53.08%","34.82%","-5.42%","2.22%","-",""
"Horiz. %","19.39%","19.39%","19.39%","19.58%","120.27%","75.95%","149.45%","199.53%","130.34%","96.68%","102.22%","100.00%",""
"Tax Rate","61.23    %","61.23    %","61.23    %","52.85    %","19.04    %","32.55    %","17.35    %","19.21    %","20.84    %","26.80    %","34.75    %","27.95    %","9.10%"
"YoY %","0.00%","0.00%","15.86%","177.57%","-41.51%","87.61%","-9.68%","-7.82%","-22.24%","-22.88%","24.33%","-",""
"Horiz. %","219.07%","219.07%","219.07%","189.09%","68.12%","116.46%","62.08%","68.73%","74.56%","95.89%","124.33%","100.00%",""
"Total Cost","347,087","347,087","347,087","329,705","346,506","331,588","306,890","308,799","277,985","233,983","187,707","175,464","7.87%"
"YoY %","0.00%","0.00%","5.27%","-4.85%","4.50%","8.05%","-0.62%","11.08%","18.81%","24.65%","6.98%","-",""
"Horiz. %","197.81%","197.81%","197.81%","187.90%","197.48%","188.98%","174.90%","175.99%","158.43%","133.35%","106.98%","100.00%",""
"Net Worth","130,191","130,191","130,191","128,589","128,989","122,179","113,366","104,153","90,933","82,100","76,498","71,667","6.85%"
"YoY %","0.00%","0.00%","1.25%","-0.31%","5.57%","7.77%","8.85%","14.54%","10.76%","7.32%","6.74%","-",""
"Horiz. %","181.66%","181.66%","181.66%","179.42%","179.98%","170.48%","158.18%","145.33%","126.88%","114.56%","106.74%","100.00%",""
"Div","-","0","-","400","4,005","2,804","4,005","4,005","2,403","2,803","3,604","4,006","-"
"YoY %","0.00%","0.00%","0.00%","-90.00%","42.86%","-30.00%","0.00%","66.67%","-14.26%","-22.23%","-10.03%","-",""
"Horiz. %","0.00%","0.00%","0.00%","10.00%","99.99%","69.99%","99.99%","99.99%","59.99%","69.97%","89.97%","100.00%",""
"Div Payout %","-     %","-     %","-     %","25.15    %","40.94    %","45.37    %","32.94    %","24.67    %","22.66    %","35.64    %","43.34    %","49.24    %","-"
"YoY %","0.00%","0.00%","0.00%","-38.57%","-9.76%","37.74%","33.52%","8.87%","-36.42%","-17.77%","-11.98%","-",""
"Horiz. %","0.00%","0.00%","0.00%","51.08%","83.14%","92.14%","66.90%","50.10%","46.02%","72.38%","88.02%","100.00%",""
"Net Worth","130,191","130,191","130,191","128,589","128,989","122,179","113,366","104,153","90,933","82,100","76,498","71,667","6.85%"
"YoY %","0.00%","0.00%","1.25%","-0.31%","5.57%","7.77%","8.85%","14.54%","10.76%","7.32%","6.74%","-",""
"Horiz. %","181.66%","181.66%","181.66%","179.42%","179.98%","170.48%","158.18%","145.33%","126.88%","114.56%","106.74%","100.00%",""
"NOSH","40,059","40,059","40,059","40,059","40,059","40,059","40,059","40,059","40,059","40,048","40,051","40,064","-0.00%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.03%","-0.01%","-0.03%","-",""
"Horiz. %","99.99%","99.99%","99.99%","99.99%","99.99%","99.99%","99.99%","99.99%","99.99%","99.96%","99.97%","100.00%",""
"NP Margin","0.46    %","0.46    %","0.46    %","0.42    %","2.75    %","1.83    %","3.81    %","5.00    %","3.68    %","3.25    %","4.24    %","4.43    %","-22.24%"
"YoY %","0.00%","0.00%","9.52%","-84.73%","50.27%","-51.97%","-23.80%","35.87%","13.23%","-23.35%","-4.29%","-",""
"Horiz. %","10.38%","10.38%","10.38%","9.48%","62.08%","41.31%","86.00%","112.87%","83.07%","73.36%","95.71%","100.00%",""
"ROE","1.21    %","1.21    %","1.21    %","1.24    %","7.59    %","5.06    %","10.73    %","15.59    %","11.66    %","9.58    %","10.87    %","11.35    %","-22.01%"
"YoY %","0.00%","0.00%","-2.42%","-83.66%","50.00%","-52.84%","-31.17%","33.70%","21.71%","-11.87%","-4.23%","-",""
"Horiz. %","10.66%","10.66%","10.66%","10.93%","66.87%","44.58%","94.54%","137.36%","102.73%","84.41%","95.77%","100.00%",""
"RPS","870.46","870.46","870.46","826.48","889.42","843.18","796.45","811.39","720.41","603.89","489.43","458.26","7.38%"
"YoY %","0.00%","0.00%","5.32%","-7.08%","5.48%","5.87%","-1.84%","12.63%","19.29%","23.39%","6.80%","-",""
"Horiz. %","189.95%","189.95%","189.95%","180.35%","194.09%","184.00%","173.80%","177.06%","157.21%","131.78%","106.80%","100.00%",""
"EPS","3.94","3.94","3.94","3.98","24.43","15.43","30.36","40.53","26.48","19.64","20.76","20.31","-16.65%"
"YoY %","0.00%","0.00%","-1.01%","-83.71%","58.33%","-49.18%","-25.09%","53.06%","34.83%","-5.39%","2.22%","-",""
"Horiz. %","19.40%","19.40%","19.40%","19.60%","120.29%","75.97%","149.48%","199.56%","130.38%","96.70%","102.22%","100.00%",""
"DPS","0.00","0.00","0.00","1.00","10.00","7.00","10.00","10.00","6.00","7.00","9.00","10.00","-"
"YoY %","0.00%","0.00%","0.00%","-90.00%","42.86%","-30.00%","0.00%","66.67%","-14.29%","-22.22%","-10.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","10.00%","100.00%","70.00%","100.00%","100.00%","60.00%","70.00%","90.00%","100.00%",""
"NAPS","3.2500","3.2500","3.2500","3.2100","3.2200","3.0500","2.8300","2.6000","2.2700","2.0500","1.9100","1.7888","6.86%"
"YoY %","0.00%","0.00%","1.25%","-0.31%","5.57%","7.77%","8.85%","14.54%","10.73%","7.33%","6.78%","-",""
"Horiz. %","181.69%","181.69%","181.69%","179.45%","180.01%","170.51%","158.21%","145.35%","126.90%","114.60%","106.78%","100.00%",""
"RPS","870.46","870.46","870.46","826.48","889.42","843.18","796.45","811.39","720.41","603.73","489.34","458.33","7.38%"
"YoY %","0.00%","0.00%","5.32%","-7.08%","5.48%","5.87%","-1.84%","12.63%","19.33%","23.38%","6.77%","-",""
"Horiz. %","189.92%","189.92%","189.92%","180.32%","194.06%","183.97%","173.77%","177.03%","157.18%","131.72%","106.77%","100.00%",""
"EPS","3.94","3.94","3.94","3.98","24.43","15.43","30.36","40.53","26.48","19.64","20.76","20.31","-16.65%"
"YoY %","0.00%","0.00%","-1.01%","-83.71%","58.33%","-49.18%","-25.09%","53.06%","34.83%","-5.39%","2.22%","-",""
"Horiz. %","19.40%","19.40%","19.40%","19.60%","120.29%","75.97%","149.48%","199.56%","130.38%","96.70%","102.22%","100.00%",""
"DPS","0.00","0.00","0.00","1.00","10.00","7.00","10.00","10.00","6.00","7.00","9.00","10.00","-"
"YoY %","0.00%","0.00%","0.00%","-90.00%","42.86%","-30.00%","0.00%","66.67%","-14.29%","-22.22%","-10.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","10.00%","100.00%","70.00%","100.00%","100.00%","60.00%","70.00%","90.00%","100.00%",""
"NAPS","3.2500","3.2500","3.2500","3.2100","3.2200","3.0500","2.8300","2.6000","2.2700","2.0495","1.9097","1.7891","6.85%"
"YoY %","0.00%","0.00%","1.25%","-0.31%","5.57%","7.77%","8.85%","14.54%","10.76%","7.32%","6.74%","-",""
"Horiz. %","181.66%","181.66%","181.66%","179.42%","179.98%","170.48%","158.18%","145.32%","126.88%","114.55%","106.74%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","1.6900","1.6900","1.6900","2.0200","2.2000","2.2100","2.1000","2.4800","1.3900","1.4500","1.5000","0.9300","-"
"P/RPS","0.19","0.19","0.19","0.24","0.25","0.26","0.26","0.31","0.19","0.24","0.31","0.20","-0.57%"
"YoY %","0.00%","0.00%","-20.83%","-4.00%","-3.85%","0.00%","-16.13%","63.16%","-20.83%","-22.58%","55.00%","-",""
"Horiz. %","95.00%","95.00%","95.00%","120.00%","125.00%","130.00%","130.00%","155.00%","95.00%","120.00%","155.00%","100.00%",""
"P/EPS","42.90","42.90","42.90","50.80","9.01","14.33","6.92","6.12","5.25","7.38","7.22","4.58","28.20%"
"YoY %","0.00%","0.00%","-15.55%","463.82%","-37.12%","107.08%","13.07%","16.57%","-28.86%","2.22%","57.64%","-",""
"Horiz. %","936.68%","936.68%","936.68%","1,109.17%","196.72%","312.88%","151.09%","133.62%","114.63%","161.14%","157.64%","100.00%",""
"EY","2.33","2.33","2.33","1.97","11.10","6.98","14.46","16.34","19.05","13.55","13.85","21.84","-22.00%"
"YoY %","0.00%","0.00%","18.27%","-82.25%","59.03%","-51.73%","-11.51%","-14.23%","40.59%","-2.17%","-36.58%","-",""
"Horiz. %","10.67%","10.67%","10.67%","9.02%","50.82%","31.96%","66.21%","74.82%","87.23%","62.04%","63.42%","100.00%",""
"DY","0.00","0.00","0.00","0.50","4.55","3.17","4.76","4.03","4.32","4.83","6.00","10.75","-"
