Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","351,672","351,672","351,672","353,760","326,444","285,360","279,745","259,142","214,424","264,381","262,506","272,490","2.87%"
"YoY %","0.00%","0.00%","-0.59%","8.37%","14.40%","2.01%","7.95%","20.85%","-18.90%","0.71%","-3.66%","-",""
"Horiz. %","129.06%","129.06%","129.06%","129.82%","119.80%","104.72%","102.66%","95.10%","78.69%","97.02%","96.34%","100.00%",""
"PBT","22,116","22,116","22,116","25,542","19,834","9,424","16,413","9,192","349","5,962","6,833","686","47.06%"
"YoY %","0.00%","0.00%","-13.41%","28.78%","110.46%","-42.58%","78.56%","2,533.81%","-94.15%","-12.75%","896.06%","-",""
"Horiz. %","3,223.91%","3,223.91%","3,223.91%","3,723.32%","2,891.25%","1,373.76%","2,392.57%","1,339.94%","50.87%","869.10%","996.06%","100.00%",""
"Tax","-9,143","-8,573","-9,143","-8,950","-6,922","-3,363","-4,753","-3,864","-154","-1,293","-6,724","-599","35.34%"
"YoY %","-6.65%","6.23%","-2.16%","-29.30%","-105.83%","29.24%","-23.01%","-2,409.09%","88.09%","80.77%","-1,022.54%","-",""
"Horiz. %","1,526.38%","1,431.22%","1,526.38%","1,494.16%","1,155.59%","561.44%","793.49%","645.08%","25.71%","215.86%","1,122.54%","100.00%",""
"NP","12,973","13,543","12,973","16,592","12,912","6,061","11,660","5,328","195","4,669","109","87","74.32%"
"YoY %","-4.21%","4.39%","-21.81%","28.50%","113.03%","-48.02%","118.84%","2,632.31%","-95.82%","4,183.49%","25.29%","-",""
"Horiz. %","14,911.49%","15,566.67%","14,911.49%","19,071.27%","14,841.38%","6,966.67%","13,402.30%","6,124.14%","224.14%","5,366.67%","125.29%","100.00%",""
"NP to SH","14,362","13,792","14,362","16,592","12,912","6,061","11,660","5,328","195","4,669","163","111","71.60%"
"YoY %","4.13%","-3.97%","-13.44%","28.50%","113.03%","-48.02%","118.84%","2,632.31%","-95.82%","2,764.42%","46.85%","-",""
"Horiz. %","12,938.74%","12,425.22%","12,938.74%","14,947.75%","11,632.43%","5,460.36%","10,504.50%","4,800.00%","175.68%","4,206.31%","146.85%","100.00%",""
"Tax Rate","41.34    %","38.76    %","41.34    %","35.04    %","34.90    %","35.69    %","28.96    %","42.04    %","44.13    %","21.69    %","98.40    %","87.32    %","-7.97%"
"YoY %","6.66%","-6.24%","17.98%","0.40%","-2.21%","23.24%","-31.11%","-4.74%","103.46%","-77.96%","12.69%","-",""
"Horiz. %","47.34%","44.39%","47.34%","40.13%","39.97%","40.87%","33.17%","48.14%","50.54%","24.84%","112.69%","100.00%",""
"Total Cost","338,699","338,129","338,699","337,168","313,532","279,299","268,085","253,814","214,229","259,712","262,397","272,403","2.45%"
"YoY %","0.17%","-0.17%","0.45%","7.54%","12.26%","4.18%","5.62%","18.48%","-17.51%","-1.02%","-3.67%","-",""
"Horiz. %","124.34%","124.13%","124.34%","123.78%","115.10%","102.53%","98.41%","93.18%","78.64%","95.34%","96.33%","100.00%",""
"Net Worth","303,357","303,357","303,357","296,568","219,029","204,878","222,115","208,409","203,765","130,286","130,038","129,499","9.91%"
"YoY %","0.00%","0.00%","2.29%","35.40%","6.91%","-7.76%","6.58%","2.28%","56.40%","0.19%","0.42%","-",""
"Horiz. %","234.25%","234.25%","234.25%","229.01%","169.13%","158.21%","171.52%","160.93%","157.35%","100.61%","100.42%","100.00%",""
