Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"30/08/2019","2.30","3.00","+0.70 (30.43%)","BUY","AffinHwang"
"24/07/2019","2.48","3.00","+0.52 (20.97%)","BUY","AffinHwang"
"21/06/2019","2.59","3.00","+0.41 (15.83%)","BUY","AffinHwang"
"29/05/2019","2.41","3.35","+0.94 (39.00%)","BUY","AffinHwang"
"28/05/2019","2.42","3.35","+0.93 (38.43%)","BUY","AffinHwang"

