Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","561,450","562,291","550,004","556,832","506,783","518,504","503,756","474,994","424,587","420,142","361,049","402,417","3.53%"
"YoY %","-0.15%","2.23%","-1.23%","9.88%","-2.26%","2.93%","6.06%","11.87%","1.06%","16.37%","-10.28%","-",""
"Horiz. %","139.52%","139.73%","136.68%","138.37%","125.93%","128.85%","125.18%","118.04%","105.51%","104.40%","89.72%","100.00%",""
"PBT","315,352","311,140","308,175","305,883","270,590","278,776","271,759","245,580","215,339","206,113","163,754","219,181","3.86%"
"YoY %","1.35%","0.96%","0.75%","13.04%","-2.94%","2.58%","10.66%","14.04%","4.48%","25.87%","-25.29%","-",""
"Horiz. %","143.88%","141.96%","140.60%","139.56%","123.46%","127.19%","123.99%","112.04%","98.25%","94.04%","74.71%","100.00%",""
"Tax","-79,384","-76,889","-77,561","-75,674","-67,929","-72,321","-67,737","-66,195","-58,453","-54,779","-48,113","-41,443","7.21%"
"YoY %","-3.24%","0.87%","-2.49%","-11.40%","6.07%","-6.77%","-2.33%","-13.24%","-6.71%","-13.85%","-16.09%","-",""
"Horiz. %","191.55%","185.53%","187.15%","182.60%","163.91%","174.51%","163.45%","159.73%","141.04%","132.18%","116.09%","100.00%",""
"NP","235,968","234,251","230,614","230,209","202,661","206,455","204,022","179,385","156,886","151,334","115,641","177,738","2.93%"
"YoY %","0.73%","1.58%","0.18%","13.59%","-1.84%","1.19%","13.73%","14.34%","3.67%","30.87%","-34.94%","-",""
"Horiz. %","132.76%","131.80%","129.75%","129.52%","114.02%","116.16%","114.79%","100.93%","88.27%","85.14%","65.06%","100.00%",""
"NP to SH","229,582","227,457","224,042","223,040","193,621","198,613","198,226","173,075","150,598","146,160","113,041","177,588","2.61%"
"YoY %","0.93%","1.52%","0.45%","15.19%","-2.51%","0.20%","14.53%","14.93%","3.04%","29.30%","-36.35%","-",""
"Horiz. %","129.28%","128.08%","126.16%","125.59%","109.03%","111.84%","111.62%","97.46%","84.80%","82.30%","63.65%","100.00%",""
"Tax Rate","25.17    %","24.71    %","25.17    %","24.74    %","25.10    %","25.94    %","24.93    %","26.95    %","27.14    %","26.58    %","29.38    %","18.91    %","3.23%"
"YoY %","1.86%","-1.83%","1.74%","-1.43%","-3.24%","4.05%","-7.50%","-0.70%","2.11%","-9.53%","55.37%","-",""
"Horiz. %","133.10%","130.67%","133.10%","130.83%","132.73%","137.18%","131.84%","142.52%","143.52%","140.56%","155.37%","100.00%",""
"Total Cost","325,482","328,040","319,390","326,623","304,122","312,049","299,734","295,609","267,701","268,808","245,408","224,679","3.98%"
"YoY %","-0.78%","2.71%","-2.21%","7.40%","-2.54%","4.11%","1.40%","10.43%","-0.41%","9.54%","9.23%","-",""
"Horiz. %","144.87%","146.00%","142.15%","145.37%","135.36%","138.89%","133.41%","131.57%","119.15%","119.64%","109.23%","100.00%",""
"Net Worth","791,181","791,181","872,072","849,251","868,761","800,858","746,011","809,458","855,604","861,015","849,134","837,878","0.45%"
"YoY %","0.00%","-9.28%","2.69%","-2.25%","8.48%","7.35%","-7.84%","-5.39%","-0.63%","1.40%","1.34%","-",""
"Horiz. %","94.43%","94.43%","104.08%","101.36%","103.69%","95.58%","89.04%","96.61%","102.12%","102.76%","101.34%","100.00%",""
"Div","-","276,812","271,311","287,563","182,332","184,197","287,747","276,919","143,486","138,187","106,141","100,650","11.64%"
