Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","1,653,407","1,653,407","1,653,407","1,550,747","1,499,998","1,497,701","1,445,308","1,400,051","1,365,890","1,266,201","1,184,470","1,056,648","5.10%"
"YoY %","0.00%","0.00%","6.62%","3.38%","0.15%","3.63%","3.23%","2.50%","7.87%","6.90%","12.10%","-",""
"Horiz. %","156.48%","156.48%","156.48%","146.76%","141.96%","141.74%","136.78%","132.50%","129.27%","119.83%","112.10%","100.00%",""
"PBT","32,044","32,044","32,044","28,111","26,981","23,559","-1,395","35,168","40,005","47,018","49,893","39,532","-2.30%"
"YoY %","0.00%","0.00%","13.99%","4.19%","14.53%","1,788.82%","-103.97%","-12.09%","-14.92%","-5.76%","26.21%","-",""
"Horiz. %","81.06%","81.06%","81.06%","71.11%","68.25%","59.59%","-3.53%","88.96%","101.20%","118.94%","126.21%","100.00%",""
"Tax","-9,280","-9,280","-9,280","-6,856","-6,457","-7,890","-7,931","-8,895","-11,643","-11,215","-12,802","-9,184","0.12%"
"YoY %","0.00%","0.00%","-35.36%","-6.18%","18.16%","0.52%","10.84%","23.60%","-3.82%","12.40%","-39.39%","-",""
"Horiz. %","101.05%","101.05%","101.05%","74.65%","70.31%","85.91%","86.36%","96.85%","126.77%","122.11%","139.39%","100.00%",""
"NP","22,764","22,764","22,764","21,255","20,524","15,669","-9,326","26,273","28,362","35,803","37,091","30,348","-3.14%"
"YoY %","0.00%","0.00%","7.10%","3.56%","30.98%","268.01%","-135.50%","-7.37%","-20.78%","-3.47%","22.22%","-",""
"Horiz. %","75.01%","75.01%","75.01%","70.04%","67.63%","51.63%","-30.73%","86.57%","93.46%","117.97%","122.22%","100.00%",""
"NP to SH","22,470","22,470","22,470","21,255","20,550","15,669","-9,326","26,273","28,362","35,803","37,091","30,348","-3.28%"
"YoY %","0.00%","0.00%","5.72%","3.43%","31.15%","268.01%","-135.50%","-7.37%","-20.78%","-3.47%","22.22%","-",""
"Horiz. %","74.04%","74.04%","74.04%","70.04%","67.71%","51.63%","-30.73%","86.57%","93.46%","117.97%","122.22%","100.00%",""
"Tax Rate","28.96    %","28.96    %","28.96    %","24.39    %","23.93    %","33.49    %","-     %","25.29    %","29.10    %","23.85    %","25.66    %","23.23    %","2.48%"
"YoY %","0.00%","0.00%","18.74%","1.92%","-28.55%","0.00%","0.00%","-13.09%","22.01%","-7.05%","10.46%","-",""
"Horiz. %","124.67%","124.67%","124.67%","104.99%","103.01%","144.17%","0.00%","108.87%","125.27%","102.67%","110.46%","100.00%",""
"Total Cost","1,630,643","1,630,643","1,630,643","1,529,492","1,479,474","1,482,032","1,454,634","1,373,778","1,337,528","1,230,398","1,147,379","1,026,300","5.28%"
"YoY %","0.00%","0.00%","6.61%","3.38%","-0.17%","1.88%","5.89%","2.71%","8.71%","7.24%","11.80%","-",""
"Horiz. %","158.89%","158.89%","158.89%","149.03%","144.16%","144.41%","141.74%","133.86%","130.33%","119.89%","111.80%","100.00%",""
"Net Worth","308,142","308,142","308,142","304,718","301,011","293,108","286,194","305,362","288,285","271,825","271,868","241,318","2.75%"
"YoY %","0.00%","0.00%","1.12%","1.23%","2.70%","2.42%","-6.28%","5.92%","6.06%","-0.02%","12.66%","-",""
"Horiz. %","127.69%","127.69%","127.69%","126.27%","124.74%","121.46%","118.60%","126.54%","119.46%","112.64%","112.66%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","10,254","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","33.79    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","100.00%",""
"Net Worth","308,142","308,142","308,142","304,718","301,011","293,108","286,194","305,362","288,285","271,825","271,868","241,318","2.75%"
"YoY %","0.00%","0.00%","1.12%","1.23%","2.70%","2.42%","-6.28%","5.92%","6.06%","-0.02%","12.66%","-",""
"Horiz. %","127.69%","127.69%","127.69%","126.27%","124.74%","121.46%","118.60%","126.54%","119.46%","112.64%","112.66%","100.00%",""
"NOSH","68,476","68,476","68,476","68,476","68,567","68,483","68,467","68,466","68,476","68,469","68,480","68,362","0.02%"
"YoY %","0.00%","0.00%","0.00%","-0.13%","0.12%","0.02%","0.00%","-0.01%","0.01%","-0.02%","0.17%","-",""
"Horiz. %","100.17%","100.17%","100.17%","100.17%","100.30%","100.18%","100.15%","100.15%","100.17%","100.16%","100.17%","100.00%",""
"NP Margin","1.38    %","1.38    %","1.38    %","1.37    %","1.37    %","1.05    %","-0.65    %","1.88    %","2.08    %","2.83    %","3.13    %","2.87    %","-7.81%"
"YoY %","0.00%","0.00%","0.73%","0.00%","30.48%","261.54%","-134.57%","-9.62%","-26.50%","-9.58%","9.06%","-",""
"Horiz. %","48.08%","48.08%","48.08%","47.74%","47.74%","36.59%","-22.65%","65.51%","72.47%","98.61%","109.06%","100.00%",""
"ROE","7.29    %","7.29    %","7.29    %","6.98    %","6.83    %","5.35    %","-3.26    %","8.60    %","9.84    %","13.17    %","13.64    %","12.58    %","-5.88%"
