F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2019","30-May-2019","31-Mar-2019","1","10,989,772","306,712","230,084","230,084","-","1,725,110","- %","2.09%","13.34%","270,000","4,070.29","4,070.29","85.20","85.20","0.00","0.00","6.3893","6.39"," 2.47%"," -20.25%","29-Mar-2019","6.61","0.16","7.76","1.03","12.89%","0.00%","30-May-2019","6.67","0.16","7.83","1.04","12.78%","0.00%"
"31-Dec-2018","21-Feb-2019","31-Dec-2018","4","12,047,037","296,345","224,540","224,540","54,000","1,668,815","24.05%","1.86%","13.46%","270,000","4,461.87","4,461.87","83.20","83.20","20.00","20.00","6.1808","6.18"," -32.66%"," -44.58%","31-Dec-2018","6.27","0.14","7.54","1.01","13.26%","3.19%","21-Feb-2019","7.49","0.17","9.01","1.21","11.10%","2.67%"
"31-Dec-2018","15-Nov-2018","30-Sep-2018","3","12,204,732","439,092","333,446","333,446","-","1,693,953","- %","2.73%","19.68%","270,000","4,520.27","4,520.27","123.47","123.47","0.00","0.00","6.2739","6.27"," 1.32%"," -18.17%","28-Sep-2018","8.25","0.18","6.68","1.31","14.97%","0.00%","15-Nov-2018","7.13","0.16","5.77","1.14","17.32%","0.00%"
"31-Dec-2018","29-Aug-2018","30-Jun-2018","2","11,706,796","444,070","329,094","329,094","-","1,608,416","- %","2.81%","20.46%","270,000","4,335.85","4,335.85","121.80","121.80","0.00","0.00","5.9571","5.96"," 14.07%"," -17.54%","29-Jun-2018","7.25","0.17","5.95","1.22","16.81%","0.00%","29-Aug-2018","8.02","0.18","6.58","1.35","15.20%","0.00%"
"31-Dec-2018","24-May-2018","31-Mar-2018","1","10,907,500","384,620","288,496","288,496","-","1,583,306","- %","2.64%","18.22%","270,000","4,039.81","4,039.81","106.80","106.80","0.00","0.00","5.8641","5.86"," -28.80%"," -33.55%","30-Mar-2018","8.59","0.21","8.04","1.46","12.44%","0.00%","24-May-2018","8.21","0.20","7.68","1.40","13.01%","0.00%"
"31-Dec-2017","22-Feb-2018","31-Dec-2017","4","10,363,058","523,098","405,173","405,173","67,500","1,511,972","16.66%","3.91%","26.80%","270,000","3,838.17","3,838.17","150.10","150.10","25.00","25.00","5.5999","5.60"," -0.57%"," 70.56%","29-Dec-2017","13.54","0.35","9.02","2.42","11.08%","1.85%","22-Feb-2018","12.00","0.31","8.00","2.14","12.51%","2.08%"
"31-Dec-2017","23-Nov-2017","30-Sep-2017","3","10,042,908","538,633","407,476","407,476","-","1,410,101","- %","4.06%","28.90%","270,000","3,719.60","3,719.60","150.93","150.93","0.00","0.00","5.2226","5.22"," 2.11%"," 144.62%","29-Sep-2017","10.30","0.28","6.82","1.97","14.65%","0.00%","23-Nov-2017","12.36","0.33","8.19","2.37","12.21%","0.00%"
"31-Dec-2017","24-Aug-2017","30-Jun-2017","2","9,944,228","532,096","399,072","399,072","-","1,304,046","- %","4.01%","30.60%","270,000","3,683.05","3,683.05","147.80","147.80","0.00","0.00","4.8298","4.83"," -8.08%"," 155.34%","30-Jun-2017","7.28","0.20","4.93","1.51","20.30%","0.00%","24-Aug-2017","9.29","0.25","6.29","1.92","15.91%","0.00%"
"31-Dec-2017","25-May-2017","31-Mar-2017","1","10,226,416","593,912","434,148","434,148","-","1,272,428","- %","4.25%","34.12%","270,000","3,787.56","3,787.56","160.80","160.80","0.00","0.00","4.7127","4.71"," 82.76%"," 553.33%","31-Mar-2017","6.40","0.17","3.98","1.36","25.12%","0.00%","25-May-2017","8.69","0.23","5.40","1.84","18.50%","0.00%"
"31-Dec-2016","22-Feb-2017","31-Dec-2016","4","7,602,477","322,984","237,551","237,551","59,400","1,163,888","25.01%","3.12%","20.41%","270,000","2,815.73","2,815.73","87.98","87.98","22.00","22.00","4.3107","4.31"," 42.61%"," 7.25%","30-Dec-2016","4.15","0.15","4.72","0.96","21.20%","5.30%","22-Feb-2017","4.63","0.16","5.26","1.07","19.00%","4.75%"
"31-Dec-2016","25-Nov-2016","30-Sep-2016","3","7,083,910","226,954","166,577","166,577","-","1,052,433","- %","2.35%","15.83%","270,000","2,623.67","2,623.67","61.69","61.69","0.00","0.00","3.8979","3.90"," 6.58%"," -38.87%","30-Sep-2016","4.00","0.15","6.48","1.03","15.42%","0.00%","25-Nov-2016","4.36","0.17","7.07","1.12","14.15%","0.00%"
"31-Dec-2016","18-Aug-2016","30-Jun-2016","2","6,978,170","218,894","156,290","156,290","-","1,005,642","- %","2.24%","15.54%","270,000","2,584.51","2,584.51","57.88","57.88","0.00","0.00","3.7246","3.72"," 135.19%"," -39.98%","30-Jun-2016","3.73","0.14","6.44","1.00","15.52%","0.00%","18-Aug-2016","4.24","0.16","7.32","1.14","13.65%","0.00%"
"31-Dec-2016","24-May-2016","31-Mar-2016","1","6,632,728","90,908","66,452","66,452","-","998,109","- %","1.00%","6.66%","270,000","2,456.57","2,456.57","24.60","24.60","0.00","0.00","3.6967","3.70"," -70.00%"," -70.76%","31-Mar-2016","5.74","0.23","23.32","1.55","4.29%","0.00%","24-May-2016","5.23","0.21","21.25","1.41","4.71%","0.00%"
"31-Dec-2015","25-Feb-2016","31-Dec-2015","4","8,150,293","306,216","220,599","221,483","54,000","981,504","24.38%","2.71%","22.57%","270,000","3,018.63","3,018.63","81.70","81.70","20.00","20.00","3.6352","3.64"," -18.71%"," 443.50%","31-Dec-2015","5.00","0.17","6.10","1.38","16.41%","4.00%","25-Feb-2016","6.98","0.23","8.51","1.92","11.75%","2.87%"
"31-Dec-2015","27-Nov-2015","30-Sep-2015","3","8,355,868","394,888","272,474","272,474","-","964,385","- %","3.26%","28.25%","270,000","3,094.77","3,094.77","100.92","100.92","0.00","0.00","3.5718","3.57"," 4.64%"," 1,309.57%","30-Sep-2015","2.99","0.10","2.96","0.84","33.75%","0.00%","27-Nov-2015","3.36","0.11","3.33","0.94","30.03%","0.00%"
"31-Dec-2015","25-Aug-2015","30-Jun-2015","2","8,211,206","377,378","260,394","260,394","-","890,217","- %","3.17%","29.25%","270,000","3,041.19","3,041.19","96.44","96.44","0.00","0.00","3.2971","3.30"," 14.57%"," 1,681.79%","30-Jun-2015","2.85","0.09","2.96","0.86","33.84%","0.00%","25-Aug-2015","2.86","0.09","2.97","0.87","33.72%","0.00%"
"31-Dec-2015","21-May-2015","31-Mar-2015","1","7,358,472","329,404","227,288","227,288","-","816,857","- %","3.09%","27.82%","270,000","2,725.36","2,725.36","84.20","84.20","0.00","0.00","3.0254","3.03"," 452.50%"," 946.20%","31-Mar-2015","2.70","0.10","3.21","0.89","31.18%","0.00%","21-May-2015","2.60","0.10","3.09","0.86","32.38%","0.00%"
"31-Dec-2014","24-Feb-2015","31-Dec-2014","4","10,901,029","-85,772","-64,478","-64,478","-","758,088","- %","-0.59%","-8.51%","270,000","4,040.67","4,040.67","-23.90","-23.90","0.00","0.00","2.8100","2.81"," -186.23%"," -0.36%","31-Dec-2014","2.59","0.06","-10.92","0.92","-9.15%","0.00%","24-Feb-2015","2.75","0.07","-11.60","0.98","-8.62%","0.00%"
"31-Dec-2014","20-Nov-2014","30-Sep-2014","3","11,481,370","-27,810","-22,526","-22,526","-","801,841","- %","-0.20%","-2.81%","270,000","4,281.30","4,281.30","-8.40","-8.40","0.00","0.00","2.9900","2.99"," -36.84%"," 5.21%","30-Sep-2014","2.82","0.07","-33.57","0.94","-2.98%","0.00%","20-Nov-2014","2.71","0.06","-32.26","0.91","-3.10%","0.00%"
"31-Dec-2014","22-Aug-2014","30-Jun-2014","2","11,980,000","-22,862","-16,462","-16,462","-","828,587","- %","-0.14%","-1.99%","270,000","4,366.42","4,366.42","-6.00","-6.00","0.00","0.00","3.0200","3.02"," 38.71%"," 36.37%","30-Jun-2014","2.89","0.07","-48.17","0.96","-2.08%","0.00%","22-Aug-2014","2.89","0.07","-48.17","0.96","-2.08%","0.00%"
"31-Dec-2014","22-May-2014","31-Mar-2014","1","11,771,580","-37,304","-26,860","-26,860","-","855,900","- %","-0.23%","-3.14%","270,000","4,359.84","4,359.84","-10.00","-10.00","0.00","0.00","3.1700","3.17"," 58.19%"," -121.83%","31-Mar-2014","2.90","0.07","-29.15","0.91","-3.43%","0.00%","22-May-2014","3.15","0.07","-31.66","0.99","-3.16%","0.00%"
"31-Dec-2013","20-Feb-2014","31-Dec-2013","4","11,128,100","-75,418","-64,246","-64,246","37,800","861,300","- %","-0.58%","-7.46%","270,000","4,121.52","4,121.52","-23.80","-23.80","14.00","14.00","3.1900","3.19"," -170.35%"," -165.44%","31-Dec-2013","3.00","0.07","-12.61","0.94","-7.93%","4.67%","20-Feb-2014","3.04","0.07","-12.78","0.95","-7.83%","4.61%"
"31-Dec-2013","20-Nov-2013","30-Sep-2013","3","11,091,436","-32,996","-23,764","-23,764","-","896,399","- %","-0.21%","-2.65%","270,000","4,107.94","4,107.94","-8.80","-8.80","0.00","0.00","3.3200","3.32"," 8.14%"," -119.19%","30-Sep-2013","3.24","0.08","-36.81","0.98","-2.72%","0.00%","20-Nov-2013","3.15","0.08","-35.79","0.95","-2.79%","0.00%"
"31-Dec-2013","30-Aug-2013","30-Jun-2013","2","11,007,646","-35,930","-25,870","-25,870","-","901,799","- %","-0.24%","-2.87%","270,000","4,076.91","4,076.91","-9.60","-9.60","0.00","0.00","3.3400","3.34"," -121.03%"," -276.06%","28-Jun-2013","3.25","0.08","-33.92","0.97","-2.95%","0.00%","30-Aug-2013","3.23","0.08","-33.71","0.97","-2.97%","0.00%"
"31-Dec-2013","31-May-2013","31-Mar-2013","1","11,565,816","170,892","123,040","123,040","-","971,999","- %","1.06%","12.66%","270,000","4,283.64","4,283.64","45.60","45.60","0.00","0.00","3.6000","3.60"," 25.33%"," -62.71%","29-Mar-2013","2.82","0.07","6.19","0.78","16.16%","0.00%","31-May-2013","3.53","0.08","7.75","0.98","12.91%","0.00%"
"31-Dec-2012","14-Feb-2013","31-Dec-2012","4","11,503,558","135,986","98,171","98,171","37,758","954,739","38.46%","0.85%","10.28%","270,000","4,265.31","4,265.31","36.40","36.40","14.00","14.00","3.5400","3.54"," -20.74%"," -35.99%","31-Dec-2012","2.88","0.07","7.90","0.83","12.66%","4.86%","14-Feb-2013","2.80","0.07","7.68","0.80","13.03%","5.00%"
"31-Dec-2012","30-Nov-2012","30-Sep-2012","3","11,338,138","164,966","123,852","123,852","-","944,127","- %","1.09%","13.12%","269,750","4,203.19","4,199.31","45.87","45.87","0.00","0.00","3.5000","3.50"," 742.87%"," -21.84%","28-Sep-2012","2.74","0.07","5.97","0.78","16.76%","0.00%","30-Nov-2012","2.80","0.07","6.10","0.80","16.40%","0.00%"
"31-Dec-2012","29-Aug-2012","30-Jun-2012","2","11,199,362","20,472","14,694","14,694","-","850,248","- %","0.13%","1.73%","266,535","4,201.82","4,147.91","5.40","5.44","0.00","0.00","3.1900","3.15"," -95.55%"," -95.31%","29-Jun-2012","3.31","0.08","60.04","1.04","1.67%","0.00%","29-Aug-2012","2.90","0.07","52.60","0.91","1.90%","0.00%"
"31-Dec-2012","31-May-2012","31-Mar-2012","1","11,006,928","458,328","329,984","329,984","-","963,141","- %","3.00%","34.26%","269,787","4,079.85","4,076.64","122.40","122.22","0.00","0.00","3.5700","3.57"," 115.15%"," -46.73%","30-Mar-2012","3.56","0.09","2.91","1.00","34.36%","0.00%","31-May-2012","3.37","0.08","2.76","0.94","36.29%","0.00%"
