Column1,AQR,T4Q,30/06/19,31/12/18,30/06/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,CAGR
"Revenue","980,197","653,210","980,197","709,860","1,422,316","1,081,207","1,050,297","1,273,472","1,053,478","1,053,707","1,280,062","1,178,063","-2.42%"
"YoY %","50.06%","-33.36%","38.08%","-50.09%","31.55%","2.94%","-17.52%","20.88%","-0.02%","-17.68%","8.66%","-",""
"Horiz. %","83.20%","55.45%","83.20%","60.26%","120.73%","91.78%","89.15%","108.10%","89.42%","89.44%","108.66%","100.00%",""
"PBT","54,544","42,354","54,544","33,119","29,980","22,731","26,763","31,833","58,276","13,649","16,404","25,849","10.47%"
"YoY %","28.78%","-22.35%","64.69%","10.47%","31.89%","-15.07%","-15.93%","-45.38%","326.96%","-16.79%","-36.54%","-",""
"Horiz. %","211.01%","163.85%","211.01%","128.12%","115.98%","87.94%","103.54%","123.15%","225.45%","52.80%","63.46%","100.00%",""
"Tax","-21,595","-19,299","-21,595","-13,737","-9,499","-10,713","-13,408","-12,231","-10,798","-7,830","-10,559","-19,091","1.66%"
"YoY %","-11.90%","10.63%","-57.20%","-44.62%","11.33%","20.10%","-9.62%","-13.27%","-37.91%","25.85%","44.69%","-",""
"Horiz. %","113.12%","101.09%","113.12%","71.96%","49.76%","56.12%","70.23%","64.07%","56.56%","41.01%","55.31%","100.00%",""
"NP","32,949","23,055","32,949","19,382","20,481","12,018","13,355","19,602","47,478","5,819","5,845","6,758","23.52%"
"YoY %","42.91%","-30.03%","70.00%","-5.37%","70.42%","-10.01%","-31.87%","-58.71%","715.91%","-0.44%","-13.51%","-",""
"Horiz. %","487.56%","341.15%","487.56%","286.80%","303.06%","177.83%","197.62%","290.06%","702.55%","86.11%","86.49%","100.00%",""
"NP to SH","500","-507","500","520","2,461","3,145","1,070","3,296","6,473","5,232","5,110","5,997","-28.19%"
"YoY %","198.62%","-201.40%","-3.85%","-78.87%","-21.75%","193.93%","-67.54%","-49.08%","23.72%","2.39%","-14.79%","-",""
"Horiz. %","8.34%","-8.45%","8.34%","8.67%","41.04%","52.44%","17.84%","54.96%","107.94%","87.24%","85.21%","100.00%",""
"Tax Rate","39.59    %","45.57    %","39.59    %","41.48    %","31.68    %","47.13    %","50.10    %","38.42    %","18.53    %","57.37    %","64.37    %","73.86    %","-7.98%"
"YoY %","-13.12%","15.10%","-4.56%","30.93%","-32.78%","-5.93%","30.40%","107.34%","-67.70%","-10.87%","-12.85%","-",""
"Horiz. %","53.60%","61.70%","53.60%","56.16%","42.89%","63.81%","67.83%","52.02%","25.09%","77.67%","87.15%","100.00%",""
"Total Cost","947,248","630,155","947,248","690,478","1,401,835","1,069,189","1,036,942","1,253,870","1,006,000","1,047,888","1,274,217","1,171,305","-2.79%"
"YoY %","50.32%","-33.48%","37.19%","-50.74%","31.11%","3.11%","-17.30%","24.64%","-4.00%","-17.76%","8.79%","-",""
