Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","627,363","627,363","627,363","552,752","500,712","451,744","352,808","300,137","264,333","248,698","195,512","158,185","16.53%"
"YoY %","0.00%","0.00%","13.50%","10.39%","10.84%","28.04%","17.55%","13.55%","6.29%","27.20%","23.60%","-",""
"Horiz. %","396.60%","396.60%","396.60%","349.43%","316.54%","285.58%","223.04%","189.74%","167.10%","157.22%","123.60%","100.00%",""
"PBT","-13,412","-13,412","-13,412","-15,492","530","11,697","10,552","14,091","22,343","17,568","11,661","15,001","-"
"YoY %","0.00%","0.00%","13.43%","-3,023.02%","-95.47%","10.85%","-25.12%","-36.93%","27.18%","50.66%","-22.27%","-",""
"Horiz. %","-89.41%","-89.41%","-89.41%","-103.27%","3.53%","77.97%","70.34%","93.93%","148.94%","117.11%","77.73%","100.00%",""
"Tax","-1,470","-1,470","-1,470","138","-1,383","-1,942","-2,700","-2,159","-3,365","-2,057","-1,316","-2,583","-6.07%"
"YoY %","0.00%","0.00%","-1,165.22%","109.98%","28.78%","28.07%","-25.06%","35.84%","-63.59%","-56.31%","49.05%","-",""
"Horiz. %","56.91%","56.91%","56.91%","-5.34%","53.54%","75.18%","104.53%","83.58%","130.27%","79.64%","50.95%","100.00%",""
"NP","-14,882","-14,882","-14,882","-15,354","-853","9,755","7,852","11,932","18,978","15,511","10,345","12,418","-"
"YoY %","0.00%","0.00%","3.07%","-1,700.00%","-108.74%","24.24%","-34.19%","-37.13%","22.35%","49.94%","-16.69%","-",""
"Horiz. %","-119.84%","-119.84%","-119.84%","-123.64%","-6.87%","78.56%","63.23%","96.09%","152.83%","124.91%","83.31%","100.00%",""
"NP to SH","-14,882","-14,882","-14,882","-15,354","-853","9,755","7,852","11,932","18,978","15,511","10,345","12,418","-"
"YoY %","0.00%","0.00%","3.07%","-1,700.00%","-108.74%","24.24%","-34.19%","-37.13%","22.35%","49.94%","-16.69%","-",""
"Horiz. %","-119.84%","-119.84%","-119.84%","-123.64%","-6.87%","78.56%","63.23%","96.09%","152.83%","124.91%","83.31%","100.00%",""
"Tax Rate","-     %","-     %","-     %","-     %","260.94    %","16.60    %","25.59    %","15.32    %","15.06    %","11.71    %","11.29    %","17.22    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","1,471.93%","-35.13%","67.04%","1.73%","28.61%","3.72%","-34.44%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","1,515.33%","96.40%","148.61%","88.97%","87.46%","68.00%","65.56%","100.00%",""
"Total Cost","642,245","642,245","642,245","568,106","501,565","441,989","344,956","288,205","245,355","233,187","185,167","145,767","17.90%"
"YoY %","0.00%","0.00%","13.05%","13.27%","13.48%","28.13%","19.69%","17.46%","5.22%","25.93%","27.03%","-",""
"Horiz. %","440.60%","440.60%","440.60%","389.74%","344.09%","303.22%","236.65%","197.72%","168.32%","159.97%","127.03%","100.00%",""
"Net Worth","249,697","249,697","249,697","264,101","181,586","177,090","150,076","141,647","130,268","116,452","106,872","105,634","10.02%"
"YoY %","0.00%","0.00%","-5.45%","45.44%","2.54%","18.00%","5.95%","8.73%","11.86%","8.96%","1.17%","-",""
"Horiz. %","236.38%","236.38%","236.38%","250.02%","171.90%","167.65%","142.07%","134.09%","123.32%","110.24%","101.17%","100.00%",""
"Div","-","0","-","-","-","-","-","4,501","6,003","4,201","4,202","4,201","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-25.01%","42.87%","-0.02%","0.04%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","107.14%","142.89%","100.01%","100.04%","100.00%",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","37.73    %","31.63    %","27.09    %","40.63    %","33.83    %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","19.29%","16.76%","-33.33%","20.10%","-",""
"Horiz. %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","111.53%","93.50%","80.08%","120.10%","100.00%",""
"Net Worth","249,697","249,697","249,697","264,101","181,586","177,090","150,076","141,647","130,268","116,452","106,872","105,634","10.02%"
"YoY %","0.00%","0.00%","-5.45%","45.44%","2.54%","18.00%","5.95%","8.73%","11.86%","8.96%","1.17%","-",""
"Horiz. %","236.38%","236.38%","236.38%","250.02%","171.90%","167.65%","142.07%","134.09%","123.32%","110.24%","101.17%","100.00%",""
"NOSH","120,047","120,047","120,047","120,046","59,929","60,030","60,030","60,020","60,031","60,027","60,040","60,019","8.00%"
"YoY %","0.00%","0.00%","0.00%","100.31%","-0.17%","0.00%","0.02%","-0.02%","0.01%","-0.02%","0.04%","-",""
"Horiz. %","200.01%","200.01%","200.01%","200.01%","99.85%","100.02%","100.02%","100.00%","100.02%","100.01%","100.04%","100.00%",""
"NP Margin","-2.37    %","-2.37    %","-2.37    %","-2.78    %","-0.17    %","2.16    %","2.23    %","3.98    %","7.18    %","6.24    %","5.29    %","7.85    %","-"
"YoY %","0.00%","0.00%","14.75%","-1,535.29%","-107.87%","-3.14%","-43.97%","-44.57%","15.06%","17.96%","-32.61%","-",""
"Horiz. %","-30.19%","-30.19%","-30.19%","-35.41%","-2.17%","27.52%","28.41%","50.70%","91.46%","79.49%","67.39%","100.00%",""
"ROE","-5.96    %","-5.96    %","-5.96    %","-5.81    %","-0.47    %","5.51    %","5.23    %","8.42    %","14.57    %","13.32    %","9.68    %","11.76    %","-"
"YoY %","0.00%","0.00%","-2.58%","-1,136.17%","-108.53%","5.35%","-37.89%","-42.21%","9.38%","37.60%","-17.69%","-",""
"Horiz. %","-50.68%","-50.68%","-50.68%","-49.40%","-4.00%","46.85%","44.47%","71.60%","123.89%","113.27%","82.31%","100.00%",""
"RPS","522.60","522.60","522.60","460.45","835.50","752.52","587.71","500.06","440.32","414.31","325.63","263.56","7.90%"
