Date,Open Price,Target Price,Upside/Downside,Price Call,Source
"30/08/2019","0.27","0.28","+0.01 (3.70%)","HOLD","AffinHwang"
"17/07/2019","0.32","0.28","-0.04 (12.50%)","SELL","AffinHwang"
"29/05/2019","0.26","0.25","-0.01 (3.85%)","SELL","AffinHwang"

