Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","456,182","492,522","490,775","463,337","430,100","433,109","425,711","340,922","192,225","170,671","182,894","208,059","10.00%"
"YoY %","-7.38%","0.36%","5.92%","7.73%","-0.69%","1.74%","24.87%","77.36%","12.63%","-6.68%","-12.10%","-",""
"Horiz. %","219.26%","236.72%","235.88%","222.69%","206.72%","208.17%","204.61%","163.86%","92.39%","82.03%","87.90%","100.00%",""
"PBT","32,806","46,859","52,123","45,719","29,576","19,115","5,298","4,447","-3,552","-2,259","-92,597","18,805","11.99%"
"YoY %","-29.99%","-10.10%","14.01%","54.58%","54.73%","260.80%","19.14%","225.20%","-57.24%","97.56%","-592.41%","-",""
"Horiz. %","174.45%","249.18%","277.18%","243.12%","157.28%","101.65%","28.17%","23.65%","-18.89%","-12.01%","-492.41%","100.00%",""
"Tax","-5,816","-7,938","-9,921","-9,464","-8,513","-1,555","-1,582","-1,176","-232","-1,262","4,150","-344","45.25%"
"YoY %","26.73%","19.99%","-4.83%","-11.17%","-447.46%","1.71%","-34.52%","-406.90%","81.62%","-130.41%","1,306.40%","-",""
"Horiz. %","1,690.70%","2,307.56%","2,884.01%","2,751.16%","2,474.71%","452.03%","459.88%","341.86%","67.44%","366.86%","-1,206.40%","100.00%",""
"NP","26,990","38,921","42,202","36,255","21,063","17,560","3,716","3,271","-3,784","-3,521","-88,447","18,461","9.62%"
"YoY %","-30.65%","-7.77%","16.40%","72.13%","19.95%","372.55%","13.60%","186.44%","-7.47%","96.02%","-579.10%","-",""
"Horiz. %","146.20%","210.83%","228.60%","196.39%","114.09%","95.12%","20.13%","17.72%","-20.50%","-19.07%","-479.10%","100.00%",""
"NP to SH","24,010","34,705","35,961","22,369","11,273","10,225","733","440","-5,819","-3,245","-56,779","13,817","11.21%"
"YoY %","-30.82%","-3.49%","60.76%","98.43%","10.25%","1,294.95%","66.59%","107.56%","-79.32%","94.28%","-510.94%","-",""
"Horiz. %","173.77%","251.18%","260.27%","161.89%","81.59%","74.00%","5.31%","3.18%","-42.11%","-23.49%","-410.94%","100.00%",""
"Tax Rate","17.73    %","16.94    %","19.03    %","20.70    %","28.78    %","8.13    %","29.86    %","26.44    %","-     %","-     %","-     %","1.83    %","29.70%"
"YoY %","4.66%","-10.98%","-8.07%","-28.08%","254.00%","-72.77%","12.93%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","968.85%","925.68%","1,039.89%","1,131.15%","1,572.68%","444.26%","1,631.69%","1,444.81%","0.00%","0.00%","0.00%","100.00%",""
"Total Cost","429,192","453,601","448,573","427,082","409,037","415,549","421,995","337,651","196,009","174,192","271,341","189,598","10.03%"
"YoY %","-5.38%","1.12%","5.03%","4.41%","-1.57%","-1.53%","24.98%","72.26%","12.52%","-35.80%","43.11%","-",""
"Horiz. %","226.37%","239.24%","236.59%","225.26%","215.74%","219.17%","222.57%","178.09%","103.38%","91.87%","143.11%","100.00%",""
"Net Worth","334,618","334,618","327,725","218,116","197,722","184,541","136,904","111,495","131,217","132,360","134,435","189,102","6.30%"
"YoY %","0.00%","2.10%","50.25%","10.31%","7.14%","34.80%","22.79%","-15.03%","-0.86%","-1.54%","-28.91%","-",""
"Horiz. %","176.95%","176.95%","173.31%","115.34%","104.56%","97.59%","72.40%","58.96%","69.39%","69.99%","71.09%","100.00%",""
"Div","11,080","5,200","5,226","10,023","-","-","-","-","-","-","-","-","-"
"YoY %","113.05%","-0.50%","-47.85%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","110.54%","51.88%","52.15%","100.00%","-","-","-","-","-","-","-","-",""
"Div Payout %","46.15    %","14.99    %","14.53    %","44.81    %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","207.87%","3.17%","-67.57%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","102.99%","33.45%","32.43%","100.00%","-","-","-","-","-","-","-","-",""
"Net Worth","334,618","334,618","327,725","218,116","197,722","184,541","136,904","111,495","131,217","132,360","134,435","189,102","6.30%"
"YoY %","0.00%","2.10%","50.25%","10.31%","7.14%","34.80%","22.79%","-15.03%","-0.86%","-1.54%","-28.91%","-",""
"Horiz. %","176.95%","176.95%","173.31%","115.34%","104.56%","97.59%","72.40%","58.96%","69.39%","69.99%","71.09%","100.00%",""
"NOSH","1,108,009","1,108,009","1,045,377","1,002,375","992,086","983,173","998,571","879,999","977,049","969,677","975,584","729,842","4.07%"
"YoY %","0.00%","5.99%","4.29%","1.04%","0.91%","-1.54%","13.47%","-9.93%","0.76%","-0.61%","33.67%","-",""
"Horiz. %","151.81%","151.81%","143.23%","137.34%","135.93%","134.71%","136.82%","120.57%","133.87%","132.86%","133.67%","100.00%",""
"NP Margin","5.92    %","7.90    %","8.60    %","7.82    %","4.90    %","4.05    %","0.87    %","0.96    %","-1.97    %","-2.06    %","-48.36    %","8.87    %","-0.34%"
"YoY %","-25.06%","-8.14%","9.97%","59.59%","20.99%","365.52%","-9.37%","148.73%","4.37%","95.74%","-645.21%","-",""
"Horiz. %","66.74%","89.06%","96.96%","88.16%","55.24%","45.66%","9.81%","10.82%","-22.21%","-23.22%","-545.21%","100.00%",""
"ROE","7.18    %","10.37    %","10.97    %","10.26    %","5.70    %","5.54    %","0.54    %","0.39    %","-4.43    %","-2.45    %","-42.24    %","7.31    %","4.61%"
"YoY %","-30.76%","-5.47%","6.92%","80.00%","2.89%","925.93%","38.46%","108.80%","-80.82%","94.20%","-677.84%","-",""
"Horiz. %","98.22%","141.86%","150.07%","140.36%","77.98%","75.79%","7.39%","5.34%","-60.60%","-33.52%","-577.84%","100.00%",""
"RPS","41.17","44.45","46.95","46.22","43.35","44.05","42.63","38.74","19.67","17.60","18.75","28.51","5.70%"
"YoY %","-7.38%","-5.32%","1.58%","6.62%","-1.59%","3.33%","10.04%","96.95%","11.76%","-6.13%","-34.23%","-",""
"Horiz. %","144.41%","155.91%","164.68%","162.12%","152.05%","154.51%","149.53%","135.88%","68.99%","61.73%","65.77%","100.00%",""
"EPS","1.82","3.13","3.44","2.24","1.14","1.04","0.08","0.05","-0.60","-0.33","-5.82","1.42","10.32%"
"YoY %","-41.85%","-9.01%","53.57%","96.49%","9.62%","1,200.00%","60.00%","108.33%","-81.82%","94.33%","-509.86%","-",""
"Horiz. %","128.17%","220.42%","242.25%","157.75%","80.28%","73.24%","5.63%","3.52%","-42.25%","-23.24%","-409.86%","100.00%",""
"DPS","1.00","0.47","0.50","1.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","112.77%","-6.00%","-50.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","100.00%","47.00%","50.00%","100.00%","-","-","-","-","-","-","-","-",""
"NAPS","0.3020","0.3020","0.3135","0.2176","0.1993","0.1877","0.1371","0.1267","0.1343","0.1365","0.1378","0.2591","2.14%"
"YoY %","0.00%","-3.67%","44.07%","9.18%","6.18%","36.91%","8.21%","-5.66%","-1.61%","-0.94%","-46.82%","-",""
"Horiz. %","116.56%","116.56%","121.00%","83.98%","76.92%","72.44%","52.91%","48.90%","51.83%","52.68%","53.18%","100.00%",""
"RPS","41.04","44.31","44.15","41.68","38.69","38.96","38.30","30.67","17.29","15.35","16.45","18.72","10.00%"
"YoY %","-7.38%","0.36%","5.93%","7.73%","-0.69%","1.72%","24.88%","77.39%","12.64%","-6.69%","-12.13%","-",""
"Horiz. %","219.23%","236.70%","235.84%","222.65%","206.68%","208.12%","204.59%","163.84%","92.36%","82.00%","87.87%","100.00%",""
"EPS","2.16","3.12","3.24","2.01","1.01","0.92","0.07","0.04","-0.52","-0.29","-5.11","1.24","11.25%"
"YoY %","-30.77%","-3.70%","61.19%","99.01%","9.78%","1,214.29%","75.00%","107.69%","-79.31%","94.32%","-512.10%","-",""
"Horiz. %","174.19%","251.61%","261.29%","162.10%","81.45%","74.19%","5.65%","3.23%","-41.94%","-23.39%","-412.10%","100.00%",""
"DPS","1.00","0.47","0.47","0.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","112.77%","0.00%","-47.78%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","111.11%","52.22%","52.22%","100.00%","-","-","-","-","-","-","-","-",""
"NAPS","0.3010","0.3010","0.2948","0.1962","0.1779","0.1660","0.1232","0.1003","0.1180","0.1191","0.1209","0.1701","6.30%"
"YoY %","0.00%","2.10%","50.25%","10.29%","7.17%","34.74%","22.83%","-15.00%","-0.92%","-1.49%","-28.92%","-",""
"Horiz. %","176.95%","176.95%","173.31%","115.34%","104.59%","97.59%","72.43%","58.97%","69.37%","70.02%","71.08%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","0.5200","0.5200","0.7150","0.7450","0.3000","0.3650","0.3200","0.3450","0.1400","0.1700","0.2400","0.5200","-"
"P/RPS","1.26","1.17","1.52","1.61","0.69","0.83","0.75","0.89","0.71","0.97","1.28","1.82","-1.98%"
"YoY %","7.69%","-23.03%","-5.59%","133.33%","-16.87%","10.67%","-15.73%","25.35%","-26.80%","-24.22%","-29.67%","-",""
"Horiz. %","69.23%","64.29%","83.52%","88.46%","37.91%","45.60%","41.21%","48.90%","39.01%","53.30%","70.33%","100.00%",""
"P/EPS","24.00","16.60","20.78","33.38","26.40","35.10","435.94","690.00","-23.51","-50.80","-4.12","27.47","-3.05%"
"YoY %","44.58%","-20.12%","-37.75%","26.44%","-24.79%","-91.95%","-36.82%","3,034.92%","53.72%","-1,133.01%","-115.00%","-",""
"Horiz. %","87.37%","60.43%","75.65%","121.51%","96.10%","127.78%","1,586.97%","2,511.83%","-85.58%","-184.93%","-15.00%","100.00%",""
"EY","4.17","6.02","4.81","3.00","3.79","2.85","0.23","0.14","-4.25","-1.97","-24.25","3.64","3.14%"
"YoY %","-30.73%","25.16%","60.33%","-20.84%","32.98%","1,139.13%","64.29%","103.29%","-115.74%","91.88%","-766.21%","-",""
"Horiz. %","114.56%","165.38%","132.14%","82.42%","104.12%","78.30%","6.32%","3.85%","-116.76%","-54.12%","-666.21%","100.00%",""
"DY","1.92","0.90","0.70","1.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","113.33%","28.57%","-47.76%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","143.28%","67.16%","52.24%","100.00%","-","-","-","-","-","-","-","-",""
"P/NAPS","1.72","1.72","2.28","3.42","1.51","1.94","2.33","2.72","1.04","1.25","1.74","2.01","1.41%"
"YoY %","0.00%","-24.56%","-33.33%","126.49%","-22.16%","-16.74%","-14.34%","161.54%","-16.80%","-28.16%","-13.43%","-",""
"Horiz. %","85.57%","85.57%","113.43%","170.15%","75.12%","96.52%","115.92%","135.32%","51.74%","62.19%","86.57%","100.00%",""
"Date","AQR","T4Q","20/02/19","22/02/18","22/02/17","24/02/16","25/02/15","26/02/14","21/02/13","23/02/12","25/02/11","25/02/10","-"
"Price","0.5500","0.5500","0.7850","0.6650","0.4000","0.3650","0.2500","0.2800","0.1200","0.1800","0.1900","0.7000","-"
"P/RPS","1.34","1.24","1.67","1.44","0.92","0.83","0.59","0.72","0.61","1.02","1.01","2.46","-4.21%"
"YoY %","8.06%","-25.75%","15.97%","56.52%","10.84%","40.68%","-18.06%","18.03%","-40.20%","0.99%","-58.94%","-",""
"Horiz. %","54.47%","50.41%","67.89%","58.54%","37.40%","33.74%","23.98%","29.27%","24.80%","41.46%","41.06%","100.00%",""
"P/EPS","25.38","17.56","22.82","29.80","35.20","35.10","340.58","560.00","-20.15","-53.79","-3.26","36.98","-5.22%"
"YoY %","44.53%","-23.05%","-23.42%","-15.34%","0.28%","-89.69%","-39.18%","2,879.16%","62.54%","-1,550.00%","-108.82%","-",""
"Horiz. %","68.63%","47.49%","61.71%","80.58%","95.19%","94.92%","920.98%","1,514.33%","-54.49%","-145.46%","-8.82%","100.00%",""
"EY","3.94","5.69","4.38","3.36","2.84","2.85","0.29","0.18","-4.96","-1.86","-30.63","2.70","5.52%"
"YoY %","-30.76%","29.91%","30.36%","18.31%","-0.35%","882.76%","61.11%","103.63%","-166.67%","93.93%","-1,234.44%","-",""
"Horiz. %","145.93%","210.74%","162.22%","124.44%","105.19%","105.56%","10.74%","6.67%","-183.70%","-68.89%","-1,134.44%","100.00%",""
"DY","1.82","0.85","0.64","1.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","114.12%","32.81%","-57.33%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","121.33%","56.67%","42.67%","100.00%","-","-","-","-","-","-","-","-",""
"P/NAPS","1.82","1.82","2.50","3.06","2.01","1.94","1.82","2.21","0.89","1.32","1.38","2.70","-0.85%"
"YoY %","0.00%","-27.20%","-18.30%","52.24%","3.61%","6.59%","-17.65%","148.31%","-32.58%","-4.35%","-48.89%","-",""
"Horiz. %","67.41%","67.41%","92.59%","113.33%","74.44%","71.85%","67.41%","81.85%","32.96%","48.89%","51.11%","100.00%",""

