F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"T4Q","28-Aug-2018","30-Jun-2018","1","1,167,979","63,465","48,646","48,646","0","448,001","- %","4.16%","10.86%","1,148,721","101.68","101.68","4.23","4.23","0.00","0.00","0.3900","0.39",""," -47.45%","29-Jun-2018","1.43","1.41","33.77","3.67","2.96%","0.00%","28-Aug-2018","1.51","1.49","35.66","3.87","2.80%","0.00%"
"31-Mar-2018","31-May-2018","31-Mar-2018","4","2,308,458","125,785","92,512","92,512","-","439,278","- %","4.01%","21.06%","1,102,331","209.42","200.96","8.82","8.05","0.00","0.00","0.3985","0.38",""," 16.91%","30-Mar-2018","1.60","0.76","19.06","4.02","5.25%","0.00%","31-May-2018","1.50","0.72","17.87","3.76","5.59%","0.00%"
"31-Mar-2017","25-May-2017","31-Mar-2017","4","1,814,769","96,510","79,128","79,128","-","21,090","- %","4.36%","375.19%","104,458","1,737.31","157.98","7.67","6.89","0.00","0.00","0.2019","0.02",""," 2,549.97%","31-Mar-2017","0.945","0.05","1.25","4.68","80.16%","0.00%","25-May-2017","1.26","0.07","1.66","6.24","60.12%","0.00%"
"31-Mar-2016","31-May-2016","31-Mar-2016","4","92,753","1,992","2,986","2,986","-","56,358","- %","3.22%","5.30%","104,542","88.72","8.07","2.86","0.26","0.00","0.00","0.5391","0.05",""," 4.96%","31-Mar-2016","0.37","0.42","12.95","0.69","7.72%","0.00%","31-May-2016","0.37","0.42","12.95","0.69","7.72%","0.00%"
"31-Mar-2015","29-May-2015","31-Mar-2015","4","80,077","2,346","2,845","2,845","-","53,294","- %","3.55%","5.34%","104,560","76.58","6.97","2.72","0.25","0.00","0.00","0.5097","0.05",""," 191.69%","31-Mar-2015","0.265","0.35","9.74","0.52","10.27%","0.00%","29-May-2015","0.24","0.31","8.82","0.47","11.34%","0.00%"
"31-Mar-2014","30-May-2014","31-Mar-2014","4","74,445","-4,533","-3,103","-3,103","-","30,600","- %","-4.17%","-10.14%","88,057","84.54","6.48","-2.97","-0.27","0.00","0.00","0.3475","0.03",""," -170.94%","31-Mar-2014","0.28","0.33","-7.95","0.81","-12.59%","0.00%","30-May-2014","0.27","0.32","-7.66","0.78","-13.05%","0.00%"
"31-Mar-2013","31-May-2013","31-Mar-2013","4","93,184","5,450","4,374","4,374","-","39,313","- %","4.69%","11.13%","104,391","89.26","8.11","4.19","0.38","0.00","0.00","0.3766","0.03",""," 147.61%","29-Mar-2013","0.265","0.30","6.32","0.70","15.81%","0.00%","31-May-2013","0.30","0.34","7.16","0.80","13.97%","0.00%"
"31-Mar-2012","31-May-2012","31-Mar-2012","4","78,293","-9,406","-9,188","-9,188","-","34,985","- %","-11.74%","-26.26%","104,527","74.90","6.82","-8.80","-0.80","0.00","0.00","0.3347","0.03",""," -2,006.22%","30-Mar-2012","0.28","0.37","-3.19","0.84","-31.39%","0.00%","31-May-2012","0.26","0.35","-2.96","0.78","-33.81%","0.00%"
"31-Mar-2011","31-May-2011","31-Mar-2011","4","113,515","1,251","482","482","-","44,281","- %","0.42%","1.09%","104,782","108.33","9.88","0.46","0.04","0.00","0.00","0.4226","0.04",""," 183.25%","31-Mar-2011","0.25","0.23","54.35","0.59","1.84%","0.00%","31-May-2011","0.28","0.26","60.87","0.66","1.64%","0.00%"
"31-Mar-2010","31-May-2010","31-Mar-2010","4","117,117","-864","-579","-579","-","39,887","- %","-0.49%","-1.45%","105,272","111.25","10.20","-0.55","-0.05","0.00","0.00","0.3789","0.03",""," 86.43%","31-Mar-2010","0.10","0.09","-18.18","0.26","-5.50%","0.00%","31-May-2010","0.09","0.08","-16.36","0.24","-6.11%","0.00%"
"31-Mar-2009","28-May-2009","31-Mar-2009","4","149,305","-6,712","-4,266","-4,266","-","40,192","- %","-2.86%","-10.61%","104,558","142.80","13.00","-4.08","-0.37","0.00","0.00","0.3844","0.04",""," -144.27%","31-Mar-2009","0.09","0.06","-2.21","0.23","-45.33%","0.00%","28-May-2009","0.10","0.07","-2.45","0.26","-40.80%","0.00%"

