Column1,AQR,T4Q,30/06/19,30/06/18,30/06/17,30/06/16,30/06/15,30/06/14,30/06/13,30/06/12,30/06/11,30/06/10,CAGR
"Revenue","17,995,043","17,995,043","17,995,043","15,859,067","14,727,738","15,377,505","16,754,726","19,269,237","19,972,948","20,195,789","18,354,770","16,505,033","0.96%"
"YoY %","0.00%","0.00%","13.47%","7.68%","-4.23%","-8.22%","-13.05%","-3.52%","-1.10%","10.03%","11.21%","-",""
"Horiz. %","109.03%","109.03%","109.03%","96.09%","89.23%","93.17%","101.51%","116.75%","121.01%","122.36%","111.21%","100.00%",""
"PBT","1,028,995","1,028,995","1,028,995","1,421,440","1,676,873","2,262,531","2,323,337","2,811,599","2,313,389","2,450,154","2,351,949","2,306,580","-8.57%"
"YoY %","0.00%","0.00%","-27.61%","-15.23%","-25.89%","-2.62%","-17.37%","21.54%","-5.58%","4.18%","1.97%","-",""
"Horiz. %","44.61%","44.61%","44.61%","61.63%","72.70%","98.09%","100.73%","121.89%","100.30%","106.22%","101.97%","100.00%",""
"Tax","-306,232","-306,232","-306,232","-420,383","-274,108","-375,573","-602,305","-206,669","-467,607","-476,064","-516,029","-659,312","-8.16%"
"YoY %","0.00%","0.00%","27.15%","-53.36%","27.02%","37.64%","-191.43%","55.80%","1.78%","7.74%","21.73%","-",""
"Horiz. %","46.45%","46.45%","46.45%","63.76%","41.57%","56.96%","91.35%","31.35%","70.92%","72.21%","78.27%","100.00%",""
"NP","722,763","722,763","722,763","1,001,057","1,402,765","1,886,958","1,721,032","2,604,930","1,845,782","1,974,090","1,835,920","1,647,268","-8.74%"
"YoY %","0.00%","0.00%","-27.80%","-28.64%","-25.66%","9.64%","-33.93%","41.13%","-6.50%","7.53%","11.45%","-",""
"Horiz. %","43.88%","43.88%","43.88%","60.77%","85.16%","114.55%","104.48%","158.14%","112.05%","119.84%","111.45%","100.00%",""
"NP to SH","258,846","258,846","258,846","361,881","796,287","916,431","1,017,645","1,554,980","1,274,494","1,181,123","1,034,569","856,764","-12.45%"
"YoY %","0.00%","0.00%","-28.47%","-54.55%","-13.11%","-9.95%","-34.56%","22.01%","7.91%","14.17%","20.75%","-",""
"Horiz. %","30.21%","30.21%","30.21%","42.24%","92.94%","106.96%","118.78%","181.49%","148.76%","137.86%","120.75%","100.00%",""
"Tax Rate","29.76    %","29.76    %","29.76    %","29.57    %","16.35    %","16.60    %","25.92    %","7.35    %","20.21    %","19.43    %","21.94    %","28.58    %","0.45%"
"YoY %","0.00%","0.00%","0.64%","80.86%","-1.51%","-35.96%","252.65%","-63.63%","4.01%","-11.44%","-23.23%","-",""
"Horiz. %","104.13%","104.13%","104.13%","103.46%","57.21%","58.08%","90.69%","25.72%","70.71%","67.98%","76.77%","100.00%",""
"Total Cost","17,272,280","17,272,280","17,272,280","14,858,010","13,324,973","13,490,547","15,033,694","16,664,307","18,127,166","18,221,699","16,518,850","14,857,765","1.69%"
"YoY %","0.00%","0.00%","16.25%","11.50%","-1.23%","-10.26%","-9.79%","-8.07%","-0.52%","10.31%","11.18%","-",""
"Horiz. %","116.25%","116.25%","116.25%","100.00%","89.68%","90.80%","101.18%","112.16%","122.00%","122.64%","111.18%","100.00%",""
"Net Worth","13,560,713","13,560,713","13,560,713","13,771,354","14,690,287","14,580,347","14,582,559","14,403,103","13,372,648","12,178,452","10,313,590","1,938,663","24.11%"
"YoY %","0.00%","0.00%","-1.53%","-6.26%","0.75%","-0.02%","1.25%","7.71%","9.81%","18.08%","431.99%","-",""
"Horiz. %","699.49%","699.49%","699.49%","710.35%","757.75%","752.08%","752.20%","742.94%","689.79%","628.19%","531.99%","100.00%",""
"Div","4,271","4,271","4,271","4,204","520,932","989,380","989,530","1,243,433","259,159","193,308","1,793","359","31.65%"
"YoY %","0.00%","0.00%","1.57%","-99.19%","-47.35%","-0.02%","-20.42%","379.79%","34.07%","10,677.29%","399.61%","-",""
"Horiz. %","1,189.68%","1,189.68%","1,189.68%","1,171.27%","145,102.02%","275,585.09%","275,626.91%","346,349.66%","72,187.16%","53,844.80%","499.61%","100.00%",""
"Div Payout %","1.65    %","1.65    %","1.65    %","1.16    %","65.42    %","107.96    %","97.24    %","79.96    %","20.33    %","16.37    %","0.17    %","0.04    %","51.14%"
"YoY %","0.00%","0.00%","42.24%","-98.23%","-39.40%","11.02%","21.61%","293.31%","24.19%","9,529.41%","325.00%","-",""
"Horiz. %","4,125.00%","4,125.00%","4,125.00%","2,900.00%","163,550.00%","269,900.00%","243,100.00%","199,900.00%","50,825.00%","40,925.00%","425.00%","100.00%",""
"Net Worth","13,560,713","13,560,713","13,560,713","13,771,354","14,690,287","14,580,347","14,582,559","14,403,103","13,372,648","12,178,452","10,313,590","1,938,663","24.11%"
"YoY %","0.00%","0.00%","-1.53%","-6.26%","0.75%","-0.02%","1.25%","7.71%","9.81%","18.08%","431.99%","-",""
"Horiz. %","699.49%","699.49%","699.49%","710.35%","757.75%","752.08%","752.20%","742.94%","689.79%","628.19%","531.99%","100.00%",""
"NOSH","10,677,727","10,677,727","10,677,727","10,512,485","10,418,644","10,414,534","10,416,114","10,361,945","10,366,394","9,665,438","8,968,340","1,795,058","21.90%"
"YoY %","0.00%","0.00%","1.57%","0.90%","0.04%","-0.02%","0.52%","-0.04%","7.25%","7.77%","399.61%","-",""
"Horiz. %","594.84%","594.84%","594.84%","585.63%","580.41%","580.18%","580.27%","577.25%","577.50%","538.45%","499.61%","100.00%",""
"NP Margin","4.02    %","4.02    %","4.02    %","6.31    %","9.52    %","12.27    %","10.27    %","13.52    %","9.24    %","9.77    %","10.00    %","9.98    %","-9.60%"
"YoY %","0.00%","0.00%","-36.29%","-33.72%","-22.41%","19.47%","-24.04%","46.32%","-5.42%","-2.30%","0.20%","-",""
"Horiz. %","40.28%","40.28%","40.28%","63.23%","95.39%","122.95%","102.91%","135.47%","92.59%","97.90%","100.20%","100.00%",""
"ROE","1.91    %","1.91    %","1.91    %","2.63    %","5.42    %","6.29    %","6.98    %","10.80    %","9.53    %","9.70    %","10.03    %","44.19    %","-29.45%"
"YoY %","0.00%","0.00%","-27.38%","-51.48%","-13.83%","-9.89%","-35.37%","13.33%","-1.75%","-3.29%","-77.30%","-",""
"Horiz. %","4.32%","4.32%","4.32%","5.95%","12.27%","14.23%","15.80%","24.44%","21.57%","21.95%","22.70%","100.00%",""
"RPS","168.53","168.53","168.53","150.86","141.36","147.65","160.85","185.96","192.67","208.95","204.66","919.47","-17.17%"
"YoY %","0.00%","0.00%","11.71%","6.72%","-4.26%","-8.21%","-13.50%","-3.48%","-7.79%","2.10%","-77.74%","-",""
"Horiz. %","18.33%","18.33%","18.33%","16.41%","15.37%","16.06%","17.49%","20.22%","20.95%","22.73%","22.26%","100.00%",""
"EPS","2.45","2.42","2.45","3.44","7.57","8.80","9.80","15.00","12.30","12.25","11.53","9.55","-14.02%"
