Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","1,801,332","2,058,511","2,192,933","2,915,791","2,957,617","3,108,506","2,904,723","2,005,596","1,775,260","1,570,696","1,110,108","701,562","13.49%"
"YoY %","-12.49%","-6.13%","-24.79%","-1.41%","-4.85%","7.02%","44.83%","12.97%","13.02%","41.49%","58.23%","-",""
"Horiz. %","256.76%","293.42%","312.58%","415.61%","421.58%","443.08%","414.04%","285.88%","253.04%","223.89%","158.23%","100.00%",""
"PBT","295,796","335,418","347,610","472,283","482,939","503,693","471,631","371,504","315,523","238,628","177,865","144,243","10.26%"
"YoY %","-11.81%","-3.51%","-26.40%","-2.21%","-4.12%","6.80%","26.95%","17.74%","32.22%","34.16%","23.31%","-",""
"Horiz. %","205.07%","232.54%","240.99%","327.42%","334.81%","349.20%","326.97%","257.55%","218.74%","165.43%","123.31%","100.00%",""
"Tax","-77,096","-74,788","-76,991","-113,122","-122,627","-119,059","-116,721","-92,243","-83,755","-69,991","-49,462","-48,402","5.29%"
"YoY %","-3.09%","2.86%","31.94%","7.75%","-3.00%","-2.00%","-26.54%","-10.13%","-19.67%","-41.50%","-2.19%","-",""
"Horiz. %","159.28%","154.51%","159.07%","233.71%","253.35%","245.98%","241.15%","190.58%","173.04%","144.60%","102.19%","100.00%",""
"NP","218,700","260,630","270,619","359,161","360,312","384,634","354,910","279,261","231,768","168,637","128,403","95,841","12.22%"
"YoY %","-16.09%","-3.69%","-24.65%","-0.32%","-6.32%","8.38%","27.09%","20.49%","37.44%","31.33%","33.98%","-",""
"Horiz. %","228.19%","271.94%","282.36%","374.75%","375.95%","401.33%","370.31%","291.38%","241.83%","175.95%","133.98%","100.00%",""
"NP to SH","220,052","262,395","271,582","361,895","361,357","386,677","356,496","280,616","230,617","168,556","118,071","94,282","12.47%"
"YoY %","-16.14%","-3.38%","-24.96%","0.15%","-6.55%","8.47%","27.04%","21.68%","36.82%","42.76%","25.23%","-",""
"Horiz. %","233.40%","278.31%","288.05%","383.84%","383.27%","410.13%","378.12%","297.63%","244.60%","178.78%","125.23%","100.00%",""
"Tax Rate","26.06    %","22.30    %","22.15    %","23.95    %","25.39    %","23.64    %","24.75    %","24.83    %","26.54    %","29.33    %","27.81    %","33.56    %","-4.51%"
"YoY %","16.86%","0.68%","-7.52%","-5.67%","7.40%","-4.48%","-0.32%","-6.44%","-9.51%","5.47%","-17.13%","-",""
"Horiz. %","77.65%","66.45%","66.00%","71.36%","75.66%","70.44%","73.75%","73.99%","79.08%","87.40%","82.87%","100.00%",""
"Total Cost","1,582,632","1,797,881","1,922,314","2,556,630","2,597,305","2,723,872","2,549,813","1,726,335","1,543,492","1,402,059","981,705","605,721","13.68%"
"YoY %","-11.97%","-6.47%","-24.81%","-1.57%","-4.65%","6.83%","47.70%","11.85%","10.09%","42.82%","62.07%","-",""
"Horiz. %","261.28%","296.82%","317.36%","422.08%","428.80%","449.69%","420.96%","285.00%","254.82%","231.47%","162.07%","100.00%",""
"Net Worth","3,520,146","3,520,146","3,495,869","3,440,208","3,648,444","3,195,677","2,242,370","1,799,489","1,236,193","1,072,704","914,634","772,491","18.25%"
"YoY %","0.00%","0.69%","1.62%","-5.71%","14.17%","42.51%","24.61%","45.57%","15.24%","17.28%","18.40%","-",""
"Horiz. %","455.69%","455.69%","452.54%","445.34%","472.30%","413.68%","290.28%","232.95%","160.03%","138.86%","118.40%","100.00%",""
"Div","-","109,245","109,245","157,474","174,374","159,783","94,034","104,318","63,480","91,470","63,192","41,157","11.45%"
"YoY %","0.00%","0.00%","-30.63%","-9.69%","9.13%","69.92%","-9.86%","64.33%","-30.60%","44.75%","53.54%","-",""
"Horiz. %","0.00%","265.43%","265.43%","382.62%","423.68%","388.23%","228.48%","253.46%","154.24%","222.25%","153.54%","100.00%",""
"Div Payout %","-     %","41.63    %","40.23    %","43.51    %","48.26    %","41.32    %","26.38    %","37.17    %","27.53    %","54.27    %","53.52    %","43.65    %","-0.90%"
"YoY %","0.00%","3.48%","-7.54%","-9.84%","16.80%","56.63%","-29.03%","35.02%","-49.27%","1.40%","22.61%","-",""
"Horiz. %","0.00%","95.37%","92.16%","99.68%","110.56%","94.66%","60.44%","85.15%","63.07%","124.33%","122.61%","100.00%",""
"Net Worth","3,520,146","3,520,146","3,495,869","3,440,208","3,648,444","3,195,677","2,242,370","1,799,489","1,236,193","1,072,704","914,634","772,491","18.25%"
"YoY %","0.00%","0.69%","1.62%","-5.71%","14.17%","42.51%","24.61%","45.57%","15.24%","17.28%","18.40%","-",""
"Horiz. %","455.69%","455.69%","452.54%","445.34%","472.30%","413.68%","290.28%","232.95%","160.03%","138.86%","118.40%","100.00%",""
"NOSH","2,427,687","2,427,687","2,427,687","2,422,682","2,682,679","2,458,213","1,446,690","1,303,977","835,266","831,554","831,485","633,190","16.09%"
"YoY %","0.00%","0.00%","0.21%","-9.69%","9.13%","69.92%","10.94%","56.12%","0.45%","0.01%","31.32%","-",""
"Horiz. %","383.41%","383.41%","383.41%","382.62%","423.68%","388.23%","228.48%","205.94%","131.91%","131.33%","131.32%","100.00%",""
"NP Margin","12.14    %","12.66    %","12.34    %","12.32    %","12.18    %","12.37    %","12.22    %","13.92    %","13.06    %","10.74    %","11.57    %","13.66    %","-1.12%"
"YoY %","-4.11%","2.59%","0.16%","1.15%","-1.54%","1.23%","-12.21%","6.58%","21.60%","-7.17%","-15.30%","-",""
"Horiz. %","88.87%","92.68%","90.34%","90.19%","89.17%","90.56%","89.46%","101.90%","95.61%","78.62%","84.70%","100.00%",""
"ROE","6.25    %","7.45    %","7.77    %","10.52    %","9.90    %","12.10    %","15.90    %","15.59    %","18.66    %","15.71    %","12.91    %","12.20    %","-4.89%"
"YoY %","-16.11%","-4.12%","-26.14%","6.26%","-18.18%","-23.90%","1.99%","-16.45%","18.78%","21.69%","5.82%","-",""
"Horiz. %","51.23%","61.07%","63.69%","86.23%","81.15%","99.18%","130.33%","127.79%","152.95%","128.77%","105.82%","100.00%",""
"RPS","74.20","84.79","90.33","120.35","110.25","126.45","200.78","153.81","212.54","188.89","133.51","110.80","-2.24%"
"YoY %","-12.49%","-6.13%","-24.94%","9.16%","-12.81%","-37.02%","30.54%","-27.63%","12.52%","41.48%","20.50%","-",""
"Horiz. %","66.97%","76.53%","81.53%","108.62%","99.50%","114.12%","181.21%","138.82%","191.82%","170.48%","120.50%","100.00%",""
"EPS","6.04","10.81","7.83","12.54","13.47","15.73","18.35","21.52","27.61","20.27","14.20","14.89","-6.89%"
"YoY %","-44.13%","38.06%","-37.56%","-6.90%","-14.37%","-14.28%","-14.73%","-22.06%","36.21%","42.75%","-4.63%","-",""
"Horiz. %","40.56%","72.60%","52.59%","84.22%","90.46%","105.64%","123.24%","144.53%","185.43%","136.13%","95.37%","100.00%",""
"DPS","0.00","4.50","4.50","6.50","6.50","6.50","6.50","8.00","7.60","11.00","7.60","6.50","-4.00%"
"YoY %","0.00%","0.00%","-30.77%","0.00%","0.00%","0.00%","-18.75%","5.26%","-30.91%","44.74%","16.92%","-",""
"Horiz. %","0.00%","69.23%","69.23%","100.00%","100.00%","100.00%","100.00%","123.08%","116.92%","169.23%","116.92%","100.00%",""
"NAPS","1.4500","1.4500","1.4400","1.4200","1.3600","1.3000","1.5500","1.3800","1.4800","1.2900","1.1000","1.2200","1.86%"
"YoY %","0.00%","0.69%","1.41%","4.41%","4.62%","-16.13%","12.32%","-6.76%","14.73%","17.27%","-9.84%","-",""
"Horiz. %","118.85%","118.85%","118.03%","116.39%","111.48%","106.56%","127.05%","113.11%","121.31%","105.74%","90.16%","100.00%",""
"RPS","74.20","84.79","90.33","120.11","121.83","128.04","119.65","82.61","73.13","64.70","45.73","28.90","13.49%"
"YoY %","-12.49%","-6.13%","-24.79%","-1.41%","-4.85%","7.01%","44.84%","12.96%","13.03%","41.48%","58.24%","-",""
"Horiz. %","256.75%","293.39%","312.56%","415.61%","421.56%","443.04%","414.01%","285.85%","253.04%","223.88%","158.24%","100.00%",""
"EPS","6.04","10.81","7.83","14.91","14.88","15.93","14.68","11.56","9.50","6.94","4.86","3.88","8.11%"
"YoY %","-44.13%","38.06%","-47.48%","0.20%","-6.59%","8.51%","26.99%","21.68%","36.89%","42.80%","25.26%","-",""
"Horiz. %","155.67%","278.61%","201.80%","384.28%","383.51%","410.57%","378.35%","297.94%","244.85%","178.87%","125.26%","100.00%",""
"DPS","0.00","4.50","4.50","6.49","7.18","6.58","3.87","4.30","2.61","3.77","2.60","1.70","11.42%"
"YoY %","0.00%","0.00%","-30.66%","-9.61%","9.12%","70.03%","-10.00%","64.75%","-30.77%","45.00%","52.94%","-",""
"Horiz. %","0.00%","264.71%","264.71%","381.76%","422.35%","387.06%","227.65%","252.94%","153.53%","221.76%","152.94%","100.00%",""
"NAPS","1.4500","1.4500","1.4400","1.4171","1.5028","1.3163","0.9237","0.7412","0.5092","0.4419","0.3768","0.3182","18.25%"
"YoY %","0.00%","0.69%","1.62%","-5.70%","14.17%","42.50%","24.62%","45.56%","15.23%","17.28%","18.42%","-",""
"Horiz. %","455.69%","455.69%","452.55%","445.35%","472.28%","413.67%","290.29%","232.94%","160.03%","138.87%","118.42%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","0.9300","0.9300","0.9150","1.4500","1.4300","1.4500","2.2600","2.2600","2.0700","2.1000","1.8400","1.8400","-"
