F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Oct-2019","27-Mar-2019","31-Jan-2019","1","36,910","9,469","7,303","7,207","1,690","40,567","23.45%","19.79%","17.77%","169,031","21.84","21.82","4.26","4.26","1.00","1.00","0.2400","0.24"," -10.73%"," 21.47%","31-Jan-2019","0.445","2.04","10.44","1.85","9.58%","2.25%","27-Mar-2019","0.50","2.29","11.73","2.08","8.53%","2.00%"
"31-Oct-2018","21-Dec-2018","31-Oct-2018","4","41,394","10,335","8,169","8,073","0","40,529","- %","19.73%","19.92%","168,875","24.51","24.47","4.78","4.77","0.00","0.00","0.2400","0.24"," 7.93%"," 21.65%","31-Oct-2018","0.52","2.12","10.88","2.17","9.19%","0.00%","21-Dec-2018","0.435","1.77","9.10","1.81","10.99%","0.00%"
"31-Oct-2018","21-Sep-2018","31-Jul-2018","3","37,494","9,085","7,576","7,480","0","37,081","- %","20.21%","20.17%","168,552","22.24","22.16","4.44","4.42","0.00","0.00","0.2200","0.22"," 21.07%"," 17.76%","31-Jul-2018","0.635","2.85","14.31","2.89","6.99%","0.00%","21-Sep-2018","0.60","2.70","13.52","2.73","7.40%","0.00%"
"31-Oct-2018","25-Jun-2018","30-Apr-2018","2","33,954","7,409","6,178","6,178","0","33,710","- %","18.20%","18.33%","168,552","20.14","20.07","3.67","3.65","0.00","0.00","0.2000","0.20"," 4.13%"," -11.59%","30-Apr-2018","0.365","1.81","9.96","1.83","10.04%","0.00%","25-Jun-2018","0.49","2.43","13.37","2.45","7.48%","0.00%"
"31-Oct-2018","23-Mar-2018","31-Jan-2018","1","33,056","6,995","5,933","5,933","0","46,223","- %","17.95%","12.84%","159,392","20.74","19.54","3.72","3.51","0.00","0.00","0.2900","0.27"," -10.59%"," 14.69%","30-Jan-2018","0.545","2.63","14.64","1.88","6.83%","0.00%","23-Mar-2018","0.435","2.10","11.69","1.50","8.56%","0.00%"
"31-Oct-2017","18-Dec-2017","31-Oct-2017","4","31,976","7,701","6,636","6,636","553","30,999","8.34%","20.75%","21.41%","110,713","28.88","18.90","5.99","3.92","0.50","0.33","0.2800","0.18"," 4.47%"," 54.61%","31-Oct-2017","1.15","3.98","19.19","4.11","5.21%","0.43%","18-Dec-2017","0.61","2.11","10.18","2.18","9.83%","0.82%"
"31-Oct-2017","21-Sep-2017","31-Jul-2017","3","34,046","8,031","6,352","6,352","553","27,644","8.71%","18.66%","22.98%","110,578","30.79","20.13","5.74","3.75","0.50","0.33","0.2500","0.16"," -9.10%"," 445.24%","31-Jul-2017","1.19","3.87","20.72","4.76","4.83%","0.42%","21-Sep-2017","1.32","4.29","22.98","5.28","4.35%","0.38%"
"31-Oct-2017","21-Jun-2017","30-Apr-2017","2","34,623","8,349","6,988","6,988","553","26,566","7.92%","20.18%","26.30%","110,695","31.28","20.47","6.31","4.13","0.50","0.33","0.2400","0.16"," 35.09%"," 1,020.69%","28-Apr-2017","0.795","2.54","12.59","3.31","7.94%","0.63%","21-Jun-2017","0.905","2.89","14.34","3.77","6.98%","0.55%"
"31-Oct-2017","23-Mar-2017","31-Jan-2017","1","29,301","6,304","5,173","5,173","553","24,352","10.70%","17.65%","21.24%","110,695","26.47","17.32","4.67","3.06","0.50","0.33","0.2200","0.14"," 20.53%"," 567.72%","31-Jan-2017","0.47","1.78","10.06","2.14","9.94%","1.06%","23-Mar-2017","0.77","2.91","16.48","3.50","6.07%","0.65%"
"31-Oct-2016","19-Dec-2016","31-Oct-2016","4","27,467","5,420","4,292","4,292","0","23,240","- %","15.63%","18.47%","110,670","24.82","16.24","3.88","2.54","0.00","0.00","0.2100","0.14"," 268.41%"," 745.41%","31-Oct-2016","0.235","0.95","6.06","1.12","16.50%","0.00%","19-Dec-2016","0.275","1.11","7.09","1.31","14.10%","0.00%"
"31-Oct-2016","22-Sep-2016","31-Jul-2016","3","16,591","1,165","1,165","1,165","0","21,070","- %","7.02%","5.53%","110,898","14.96","9.81","1.05","0.69","0.00","0.00","0.1900","0.12"," 253.49%"," -9.62%","29-Jul-2016","0.205","1.37","19.51","1.08","5.12%","0.00%","22-Sep-2016","0.20","1.34","19.04","1.05","5.25%","0.00%"
"31-Oct-2016","23-Jun-2016","30-Apr-2016","2","11,025","-759","-759","-759","0","19,800","- %","-6.88%","-3.83%","110,000","10.02","6.52","-0.69","-0.45","0.00","0.00","0.1800","0.12"," 31.37%"," -159.53%","29-Apr-2016","0.185","1.85","-26.81","1.03","-3.73%","0.00%","23-Jun-2016","0.205","2.05","-29.71","1.14","-3.37%","0.00%"
"31-Oct-2016","24-Mar-2016","31-Jan-2016","1","10,374","-1,106","-1,106","-1,106","0","19,718","- %","-10.66%","-5.61%","109,545","9.47","6.13","-1.01","-0.65","0.00","0.00","0.1800","0.12"," -66.32%"," -182.48%","29-Jan-2016","0.185","1.95","-18.32","1.03","-5.46%","0.00%","24-Mar-2016","0.185","1.95","-18.32","1.03","-5.46%","0.00%"
"31-Oct-2015","23-Dec-2015","31-Oct-2015","4","9,433","-665","-665","-665","0","19,901","- %","-7.05%","-3.34%","110,561","8.53","5.58","-0.60","-0.39","0.00","0.00","0.1800","0.12"," -151.59%"," -153.63%","30-Oct-2015","0.195","2.29","-32.42","1.08","-3.08%","0.00%","23-Dec-2015","0.18","2.11","-29.93","1.00","-3.34%","0.00%"
"31-Oct-2015","25-Sep-2015","31-Jul-2015","3","13,841","1,289","1,289","1,289","0","18,000","- %","9.31%","7.16%","99,999","13.84","8.18","1.29","0.76","0.00","0.00","0.1800","0.11"," 1.10%"," 356.26%","31-Jul-2015","0.225","1.63","17.46","1.25","5.73%","0.00%","25-Sep-2015","0.17","1.23","13.19","0.94","7.58%","0.00%"
"31-Oct-2015","25-Jun-2015","30-Apr-2015","2","15,295","1,275","1,275","1,275","0","18,131","- %","8.34%","7.03%","100,731","15.18","9.04","1.27","0.75","0.00","0.00","0.1800","0.11"," -4.92%"," 306.31%","30-Apr-2015","0.33","2.17","26.07","1.83","3.84%","0.00%","25-Jun-2015","0.24","1.58","18.96","1.33","5.27%","0.00%"
"31-Oct-2015","12-Mar-2015","31-Jan-2015","1","15,621","1,341","1,341","1,341","0","18,052","- %","8.58%","7.43%","100,294","15.58","9.23","1.34","0.79","0.00","0.00","0.1800","0.11"," 8.15%"," 238.96%","30-Jan-2015","0.25","1.61","18.70","1.39","5.35%","0.00%","12-Mar-2015","0.255","1.64","19.07","1.42","5.24%","0.00%"
"31-Oct-2014","29-Dec-2014","31-Oct-2014","4","16,116","1,240","1,240","1,240","0","17,177","- %","7.69%","7.22%","101,041","15.95","9.53","1.23","0.73","0.00","0.00","0.1700","0.10"," 346.52%"," 151.75%","31-Oct-2014","0.245","1.54","19.96","1.44","5.01%","0.00%","29-Dec-2014","0.225","1.41","18.33","1.32","5.45%","0.00%"
"31-Oct-2014","19-Sep-2014","31-Jul-2014","3","11,257","-503","-503","-503","0","14,399","- %","-4.47%","-3.49%","90,000","12.51","6.65","-0.56","-0.30","0.00","0.00","0.1600","0.09"," 18.61%"," 66.24%","31-Jul-2014","0.315","2.52","-56.36","1.97","-1.77%","0.00%","19-Sep-2014","0.215","1.72","-38.47","1.34","-2.60%","0.00%"
"31-Oct-2014","24-Jun-2014","30-Apr-2014","2","9,288","-618","-618","-618","0","16,329","- %","-6.65%","-3.78%","102,058","9.10","5.49","-0.61","-0.37","0.00","0.00","0.1600","0.10"," 35.96%"," 40.12%","30-Apr-2014","0.255","2.80","-42.11","1.59","-2.37%","0.00%","24-Jun-2014","0.27","2.97","-44.59","1.69","-2.24%","0.00%"
"31-Oct-2014","28-Mar-2014","31-Jan-2014","1","7,242","-965","-965","-965","0","17,029","- %","-13.33%","-5.67%","100,172","7.23","4.28","-0.96","-0.57","0.00","0.00","0.1700","0.10"," 59.72%"," 6.58%","30-Jan-2014","0.645","8.92","-66.95","3.79","-1.49%","0.00%","28-Mar-2014","0.745","10.30","-77.34","4.38","-1.29%","0.00%"
"31-Oct-2013","13-Dec-2013","31-Oct-2013","4","3,623","-2,396","-2,396","-2,396","0","16,062","- %","-66.13%","-14.92%","100,389","3.61","2.14","-2.39","-1.42","0.00","0.00","0.1600","0.09"," -60.81%"," -408.70%","31-Oct-2013","0.575","15.93","-24.09","3.59","-4.15%","0.00%","13-Dec-2013","0.60","16.63","-25.14","3.75","-3.98%","0.00%"
"31-Oct-2013","27-Sep-2013","31-Jul-2013","3","6,955","-1,490","-1,490","-1,490","0","16,787","- %","-21.42%","-8.88%","98,750","7.04","4.11","-1.51","-0.88","0.00","0.00","0.1700","0.10"," -44.38%"," -155.57%","31-Jul-2013","0.415","5.89","-27.50","2.44","-3.64%","0.00%","27-Sep-2013","0.585","8.31","-38.77","3.44","-2.58%","0.00%"
"31-Oct-2013","17-Jun-2013","30-Apr-2013","2","8,865","-1,032","-1,032","-1,032","0","17,098","- %","-11.64%","-6.04%","100,579","8.81","5.24","-1.03","-0.61","0.00","0.00","0.1700","0.10"," 0.10%"," -131.91%","30-Apr-2013","0.285","3.23","-27.78","1.68","-3.60%","0.00%","17-Jun-2013","0.27","3.06","-26.31","1.59","-3.80%","0.00%"
"31-Oct-2013","12-Mar-2013","31-Jan-2013","1","8,571","-1,033","-1,033","-1,033","0","18,214","- %","-12.05%","-5.67%","101,190","8.47","5.07","-1.02","-0.61","0.00","0.00","0.1800","0.11"," -119.32%"," -256.52%","31-Jan-2013","0.13","1.53","-12.73","0.72","-7.85%","0.00%","12-Mar-2013","0.20","2.36","-19.59","1.11","-5.10%","0.00%"
"31-Oct-2012","27-Dec-2012","31-Oct-2012","4","9,786","-471","-471","-471","0","19,712","- %","-4.81%","-2.39%","103,750","9.43","5.78","-0.45","-0.28","0.00","0.00","0.1900","0.12"," 19.21%"," -123.21%","31-Oct-2012","0.14","1.48","-30.84","0.74","-3.24%","0.00%","27-Dec-2012","0.12","1.27","-26.43","0.63","-3.78%","0.00%"
"31-Oct-2012","28-Sep-2012","31-Jul-2012","3","9,084","-583","-583","-583","0","17,952","- %","-6.42%","-3.25%","99,736","9.11","5.37","-0.58","-0.34","0.00","0.00","0.1800","0.11"," -31.01%"," -118.42%","31-Jul-2012","0.14","1.54","-23.95","0.78","-4.18%","0.00%","28-Sep-2012","0.13","1.43","-22.24","0.72","-4.50%","0.00%"
"31-Oct-2012","19-Jun-2012","30-Apr-2012","2","8,908","-445","-445","-445","0","18,130","- %","-5.00%","-2.45%","100,724","8.84","5.27","-0.44","-0.26","0.00","0.00","0.1800","0.11"," -167.42%"," -111.93%","30-Apr-2012","0.16","1.81","-36.22","0.89","-2.76%","0.00%","19-Jun-2012","0.14","1.58","-31.69","0.78","-3.16%","0.00%"
