F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2019","26-Aug-2019","30-Jun-2019","2","42,088","6,038","5,264","5,264","2,160","104,760","41.03%","12.51%","5.02%","108,000","38.97","38.97","4.87","4.87","2.00","2.00","0.9700","0.97"," -24.34%"," 89.49%","28-Jun-2019","0.63","1.62","12.93","0.65","7.74%","3.17%","26-Aug-2019","0.68","1.74","13.95","0.70","7.17%","2.94%"
"31-Dec-2019","27-May-2019","31-Mar-2019","1","43,900","7,755","6,956","6,957","2,160","104,760","31.05%","15.85%","6.64%","108,000","40.65","40.65","6.44","6.44","2.00","2.00","0.9700","0.97"," 6.28%"," 240.53%","29-Mar-2019","0.765","1.88","11.88","0.79","8.42%","2.61%","27-May-2019","0.79","1.94","12.26","0.81","8.15%","2.53%"
"31-Dec-2018","25-Feb-2019","31-Dec-2018","4","40,935","7,315","6,546","6,546","2,160","105,840","33.00%","15.99%","6.18%","108,000","37.90","37.90","6.06","6.06","2.00","2.00","0.9800","0.98"," 50.97%"," 139.43%","31-Dec-2018","0.74","1.95","12.21","0.76","8.19%","2.70%","25-Feb-2019","0.74","1.95","12.21","0.76","8.19%","2.70%"
"31-Dec-2018","19-Nov-2018","30-Sep-2018","3","41,051","5,607","4,464","4,336","0","102,599","- %","10.87%","4.23%","108,000","38.01","38.01","4.01","4.01","0.00","0.00","0.9500","0.95"," 56.08%"," 3.36%","28-Sep-2018","0.73","1.92","18.18","0.77","5.50%","0.00%","19-Nov-2018","0.72","1.89","17.93","0.76","5.58%","0.00%"
"31-Dec-2018","20-Aug-2018","30-Jun-2018","2","38,949","3,817","2,933","2,778","0","98,280","- %","7.53%","2.83%","108,000","36.06","36.06","2.57","2.57","0.00","0.00","0.9100","0.91"," 35.98%"," -8.68%","29-Jun-2018","0.755","2.09","29.35","0.83","3.41%","0.00%","20-Aug-2018","0.67","1.86","26.05","0.74","3.84%","0.00%"
"31-Dec-2018","21-May-2018","31-Mar-2018","1","40,720","3,020","2,133","2,043","0","97,199","- %","5.24%","2.10%","108,000","37.70","37.70","1.89","1.89","0.00","0.00","0.9000","0.90"," -25.27%"," -47.84%","30-Mar-2018","0.78","2.07","41.23","0.87","2.43%","0.00%","21-May-2018","0.78","2.07","41.23","0.87","2.43%","0.00%"
"31-Dec-2017","27-Feb-2018","31-Dec-2017","4","45,161","3,835","2,954","2,734","0","100,440","- %","6.54%","2.72%","108,000","41.82","41.82","2.53","2.53","0.00","0.00","0.9300","0.93"," -34.83%"," -34.62%","29-Dec-2017","0.78","1.87","30.81","0.84","3.25%","0.00%","27-Feb-2018","0.76","1.82","30.02","0.82","3.33%","0.00%"
"31-Dec-2017","20-Nov-2017","30-Sep-2017","3","46,165","4,886","4,445","4,195","0","101,519","- %","9.63%","4.13%","108,000","42.75","42.75","3.88","3.88","0.00","0.00","0.9400","0.94"," 37.90%"," 36.73%","29-Sep-2017","0.80","1.87","20.60","0.85","4.86%","0.00%","20-Nov-2017","0.82","1.92","21.11","0.87","4.74%","0.00%"
"31-Dec-2017","14-Aug-2017","30-Jun-2017","2","45,335","3,583","3,271","3,042","0","100,440","- %","7.22%","3.03%","108,000","41.98","41.98","2.82","2.82","0.00","0.00","0.9300","0.93"," -22.34%"," -41.61%","30-Jun-2017","0.85","2.02","30.18","0.91","3.31%","0.00%","14-Aug-2017","0.75","1.79","26.63","0.81","3.76%","0.00%"
"31-Dec-2017","22-May-2017","31-Mar-2017","1","42,766","4,586","4,196","3,917","0","99,360","- %","9.81%","3.94%","108,000","39.60","39.60","3.63","3.63","0.00","0.00","0.9200","0.92"," -6.34%"," -30.56%","31-Mar-2017","0.79","2.00","21.78","0.86","4.59%","0.00%","22-May-2017","0.885","2.23","24.40","0.96","4.10%","0.00%"
"31-Dec-2016","27-Feb-2017","31-Dec-2016","4","40,109","4,736","4,330","4,182","0","99,360","- %","10.80%","4.21%","108,000","37.14","37.14","3.87","3.87","0.00","0.00","0.9200","0.92"," 36.31%"," -50.11%","30-Dec-2016","0.76","2.05","19.63","0.83","5.10%","0.00%","27-Feb-2017","0.77","2.07","19.89","0.84","5.03%","0.00%"
"31-Dec-2016","22-Nov-2016","30-Sep-2016","3","34,085","3,458","3,048","3,068","5,400","0","176.01%","8.94%","- %","108,000","31.56","31.56","2.84","2.84","5.00","5.00","0.0000","0.00"," -41.11%"," -73.19%","30-Sep-2016","0.82","2.60","28.87","0.00","3.46%","6.10%","22-Nov-2016","0.77","2.44","27.11","0.00","3.69%","6.49%"
"31-Dec-2016","22-Aug-2016","30-Jun-2016","2","30,918","5,647","5,260","5,210","5,400","93,049","103.65%","17.01%","5.60%","108,197","28.58","28.63","4.82","4.82","5.00","5.00","0.8600","0.86"," -7.64%"," -61.44%","30-Jun-2016","0.90","3.15","18.69","1.05","5.35%","5.56%","22-Aug-2016","0.83","2.90","17.24","0.97","5.80%","6.02%"
