F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2019","24-May-2019","31-Mar-2019","1","621,696","59,908","42,060","41,684","-","4,180,762","- %","6.77%","1.00%","807,097","77.03","69.28","5.16","4.65","0.00","0.00","5.1800","4.66"," 192.13%"," -58.72%","29-Mar-2019","10.60","13.76","205.24","2.05","0.49%","0.00%","24-May-2019","10.20","13.24","197.50","1.97","0.51%","0.00%"
"31-Dec-2018","26-Feb-2019","31-Dec-2018","4","482,338","14,839","10,262","14,269","66,304","4,114,892","464.67%","2.13%","0.35%","803,690","60.02","53.75","1.78","1.59","8.25","7.39","5.1200","4.59"," -39.31%"," -87.88%","31-Dec-2018","9.86","16.43","555.36","1.93","0.18%","0.84%","26-Feb-2019","10.62","17.70","598.16","2.07","0.17%","0.78%"
"31-Dec-2018","29-Nov-2018","30-Sep-2018","3","488,838","25,084","17,514","23,513","-","4,120,693","- %","3.58%","0.57%","803,254","60.86","54.48","2.93","2.62","0.00","0.00","5.1300","4.59"," -10.04%"," -69.27%","28-Sep-2018","9.49","15.59","324.20","1.85","0.31%","0.00%","29-Nov-2018","9.65","15.86","329.66","1.88","0.30%","0.00%"
"31-Dec-2018","28-Aug-2018","30-Jun-2018","2","402,649","37,203","24,825","26,138","38,193","4,173,164","146.12%","6.17%","0.63%","804,078","50.08","44.87","3.25","2.91","4.75","4.26","5.1900","4.65"," -74.12%"," -63.17%","29-Jun-2018","9.45","18.87","290.71","1.82","0.34%","0.50%","28-Aug-2018","9.44","18.85","290.40","1.82","0.34%","0.50%"
"31-Dec-2018","23-May-2018","31-Mar-2018","1","529,074","130,610","94,352","100,978","-","4,257,458","- %","17.83%","2.37%","803,294","65.86","58.96","12.57","11.25","0.00","0.00","5.3000","4.74"," -14.21%"," 38.82%","30-Mar-2018","10.26","15.58","81.62","1.94","1.23%","0.00%","","9.51","14.44","75.65","1.79","1.32%","0.00%"
"31-Dec-2017","26-Feb-2018","31-Dec-2017","4","528,417","142,147","111,913","117,697","162,747","4,287,016","138.28%","21.18%","2.75%","793,892","66.56","58.89","14.83","13.12","20.50","18.14","5.4000","4.78"," 53.84%"," -37.81%","29-Dec-2017","10.50","15.78","70.82","1.94","1.41%","1.95%","26-Feb-2018","9.80","14.72","66.10","1.81","1.51%","2.09%"
"31-Dec-2017","22-Nov-2017","30-Sep-2017","3","429,364","108,139","79,298","76,505","-","4,229,996","- %","18.47%","1.81%","793,620","54.10","47.85","9.64","8.53","0.00","0.00","5.3300","4.71"," 7.79%"," -18.75%","29-Sep-2017","10.30","19.04","106.85","1.93","0.94%","0.00%","22-Nov-2017","10.48","19.37","108.71","1.97","0.92%","0.00%"
"31-Dec-2017","23-Aug-2017","30-Jun-2017","2","446,245","103,846","76,072","70,978","43,715","4,268,217","61.59%","17.05%","1.66%","794,826","56.14","49.73","8.93","7.91","5.50","4.87","5.3700","4.76"," -2.42%"," 109.17%","30-Jun-2017","11.04","19.66","123.63","2.06","0.81%","0.50%","23-Aug-2017","10.58","18.84","118.48","1.97","0.84%","0.52%"
"31-Dec-2017","29-May-2017","31-Mar-2017","1","400,224","107,358","77,785","72,739","-","3,987,002","- %","19.44%","1.82%","797,400","50.19","44.60","9.13","8.11","0.00","0.00","5.0000","4.44"," -61.56%"," 169.52%","31-Mar-2017","11.68","23.27","128.04","2.34","0.78%","0.00%","29-May-2017","11.60","23.11","127.16","2.32","0.79%","0.00%"
"31-Dec-2016","22-Feb-2017","31-Dec-2016","4","513,414","258,562","191,732","189,249","148,910","4,224,349","78.68%","37.34%","4.48%","783,738","65.51","57.21","24.14","21.09","19.00","16.59","5.3900","4.71"," 100.99%"," 218.61%","30-Dec-2016","10.80","16.49","44.73","2.00","2.24%","1.76%","22-Feb-2017","11.08","16.91","45.89","2.06","2.18%","1.71%"
