Column1,AQR,T4Q,30/11/18,30/11/17,30/11/16,30/11/15,30/11/14,30/11/13,30/11/12,30/11/11,30/11/10,30/11/09,CAGR
"Revenue","168,914","273,527","236,063","121,953","161,085","110,755","185,018","272,940","192,573","96,297","23,258","51,496","18.42%"
"YoY %","-38.25%","15.87%","93.57%","-24.29%","45.44%","-40.14%","-32.21%","41.73%","99.98%","314.04%","-54.84%","-",""
"Horiz. %","328.01%","531.16%","458.41%","236.82%","312.81%","215.07%","359.29%","530.02%","373.96%","187.00%","45.16%","100.00%",""
"PBT","32,992","96,792","90,786","40,034","36,107","29,546","95,703","104,342","52,740","11,763","-8,545","-1,051","-"
"YoY %","-65.91%","6.62%","126.77%","10.88%","22.21%","-69.13%","-8.28%","97.84%","348.36%","237.66%","-713.04%","-",""
"Horiz. %","-3,139.11%","-9,209.51%","-8,638.06%","-3,809.13%","-3,435.49%","-2,811.23%","-9,105.90%","-9,927.88%","-5,018.08%","-1,119.22%","813.04%","100.00%",""
"Tax","-7,648","-20,632","-20,273","-11,566","-10,192","-8,388","-25,276","-26,548","-14,719","-4,055","350","-2,696","25.11%"
"YoY %","62.93%","-1.77%","-75.28%","-13.48%","-21.51%","66.81%","4.79%","-80.37%","-262.98%","-1,258.57%","112.98%","-",""
"Horiz. %","283.68%","765.28%","751.97%","429.01%","378.04%","311.13%","937.54%","984.72%","545.96%","150.41%","-12.98%","100.00%",""
"NP","25,344","76,160","70,513","28,468","25,915","21,158","70,427","77,794","38,021","7,708","-8,195","-3,747","-"
"YoY %","-66.72%","8.01%","147.69%","9.85%","22.48%","-69.96%","-9.47%","104.61%","393.27%","194.06%","-118.71%","-",""
"Horiz. %","-676.38%","-2,032.56%","-1,881.85%","-759.75%","-691.62%","-564.67%","-1,879.56%","-2,076.17%","-1,014.71%","-205.71%","218.71%","100.00%",""
"NP to SH","25,344","76,160","70,513","28,468","25,915","21,158","70,427","77,794","38,021","7,708","-8,195","-3,747","-"
"YoY %","-66.72%","8.01%","147.69%","9.85%","22.48%","-69.96%","-9.47%","104.61%","393.27%","194.06%","-118.71%","-",""
"Horiz. %","-676.38%","-2,032.56%","-1,881.85%","-759.75%","-691.62%","-564.67%","-1,879.56%","-2,076.17%","-1,014.71%","-205.71%","218.71%","100.00%",""
"Tax Rate","23.18    %","21.32    %","22.33    %","28.89    %","28.23    %","28.39    %","26.41    %","25.44    %","27.91    %","34.47    %","-     %","-     %","-"
