Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","13,332","17,367","18,020","18,063","20,430","21,293","16,925","17,155","17,960","30,116","25,021","22,144","-2.26%"
"YoY %","-23.23%","-3.62%","-0.24%","-11.59%","-4.05%","25.81%","-1.34%","-4.48%","-40.36%","20.36%","12.99%","-",""
"Horiz. %","60.21%","78.43%","81.38%","81.57%","92.26%","96.16%","76.43%","77.47%","81.11%","136.00%","112.99%","100.00%",""
"PBT","-780","-489","-717","293","-1,175","-1,446","-4,456","-1,763","-4,748","-2,235","-2,508","-978","-3.39%"
"YoY %","-59.51%","31.80%","-344.71%","124.94%","18.74%","67.55%","-152.75%","62.87%","-112.44%","10.89%","-156.44%","-",""
"Horiz. %","79.75%","50.00%","73.31%","-29.96%","120.14%","147.85%","455.62%","180.27%","485.48%","228.53%","256.44%","100.00%",""
"Tax","20","-36","-37","-18","-56","-369","10","93","373","-163","-5","-370","-22.56%"
"YoY %","155.56%","2.70%","-105.56%","67.86%","84.82%","-3,790.00%","-89.25%","-75.07%","328.83%","-3,160.00%","98.65%","-",""
"Horiz. %","-5.41%","9.73%","10.00%","4.86%","15.14%","99.73%","-2.70%","-25.14%","-100.81%","44.05%","1.35%","100.00%",""
"NP","-760","-525","-754","275","-1,231","-1,815","-4,446","-1,670","-4,375","-2,398","-2,513","-1,348","-6.25%"
"YoY %","-44.76%","30.37%","-374.18%","122.34%","32.18%","59.18%","-166.23%","61.83%","-82.44%","4.58%","-86.42%","-",""
"Horiz. %","56.38%","38.95%","55.93%","-20.40%","91.32%","134.64%","329.82%","123.89%","324.55%","177.89%","186.42%","100.00%",""
"NP to SH","-680","-505","-754","268","-1,228","-1,810","-4,444","-1,668","-4,424","-1,554","-1,940","-828","-1.03%"
"YoY %","-34.65%","33.02%","-381.34%","121.82%","32.15%","59.27%","-166.43%","62.30%","-184.68%","19.90%","-134.30%","-",""
"Horiz. %","82.13%","60.99%","91.06%","-32.37%","148.31%","218.60%","536.71%","201.45%","534.30%","187.68%","234.30%","100.00%",""
"Tax Rate","-     %","-     %","-     %","6.14    %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","0.00%","0.00%","0.00%","100.00%","-","-","-","-","-","-","-","-",""
"Total Cost","14,092","17,892","18,774","17,788","21,661","23,108","21,371","18,825","22,335","32,514","27,534","23,492","-2.46%"
"YoY %","-21.24%","-4.70%","5.54%","-17.88%","-6.26%","8.13%","13.52%","-15.72%","-31.31%","18.09%","17.21%","-",""
"Horiz. %","59.99%","76.16%","79.92%","75.72%","92.21%","98.37%","90.97%","80.13%","95.07%","138.40%","117.21%","100.00%",""
"Net Worth","15,074","15,074","17,227","17,227","15,074","17,227","13,525","15,226","9,617","9,503","11,363","13,357","2.87%"
"YoY %","0.00%","-12.50%","0.00%","14.29%","-12.50%","27.38%","-11.17%","58.32%","1.20%","-16.37%","-14.93%","-",""
"Horiz. %","112.85%","112.85%","128.97%","128.97%","112.85%","128.97%","101.25%","113.99%","72.00%","71.14%","85.07%","100.00%",""
"Div","-","0","-","-","-","-","-","-","-","-","-","-","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Div Payout %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-     %","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"Net Worth","15,074","15,074","17,227","17,227","15,074","17,227","13,525","15,226","9,617","9,503","11,363","13,357","2.87%"
"YoY %","0.00%","-12.50%","0.00%","14.29%","-12.50%","27.38%","-11.17%","58.32%","1.20%","-16.37%","-14.93%","-",""
"Horiz. %","112.85%","112.85%","128.97%","128.97%","112.85%","128.97%","101.25%","113.99%","72.00%","71.14%","85.07%","100.00%",""
"NOSH","215,349","215,349","215,349","215,349","215,349","215,349","193,217","169,183","96,173","95,032","94,696","95,411","9.46%"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","11.45%","14.21%","75.91%","1.20%","0.35%","-0.75%","-",""
"Horiz. %","225.70%","225.70%","225.70%","225.70%","225.70%","225.70%","202.51%","177.32%","100.80%","99.60%","99.25%","100.00%",""
"NP Margin","-5.70    %","-3.02    %","-4.18    %","1.52    %","-6.03    %","-8.52    %","-26.27    %","-9.73    %","-24.36    %","-7.96    %","-10.04    %","-6.09    %","-4.09%"
"YoY %","-88.74%","27.75%","-375.00%","125.21%","29.23%","67.57%","-169.99%","60.06%","-206.03%","20.72%","-64.86%","-",""
"Horiz. %","93.60%","49.59%","68.64%","-24.96%","99.01%","139.90%","431.36%","159.77%","400.00%","130.71%","164.86%","100.00%",""
"ROE","-4.51    %","-3.35    %","-4.38    %","1.56    %","-8.15    %","-10.51    %","-32.86    %","-10.95    %","-46.00    %","-16.35    %","-17.07    %","-6.20    %","-3.79%"
"YoY %","-34.63%","23.52%","-380.77%","119.14%","22.45%","68.02%","-200.09%","76.20%","-181.35%","4.22%","-175.32%","-",""
"Horiz. %","72.74%","54.03%","70.65%","-25.16%","131.45%","169.52%","530.00%","176.61%","741.94%","263.71%","275.32%","100.00%",""
"RPS","6.19","8.06","8.37","8.39","9.49","9.89","8.76","10.14","18.67","31.69","26.42","23.21","-10.71%"
"YoY %","-23.20%","-3.70%","-0.24%","-11.59%","-4.04%","12.90%","-13.61%","-45.69%","-41.09%","19.95%","13.83%","-",""
"Horiz. %","26.67%","34.73%","36.06%","36.15%","40.89%","42.61%","37.74%","43.69%","80.44%","136.54%","113.83%","100.00%",""
"EPS","-0.36","-0.23","-0.35","0.12","-0.57","-0.86","-2.30","-0.99","-4.60","-1.64","-2.04","-0.87","-9.62%"
"YoY %","-56.52%","34.29%","-391.67%","121.05%","33.72%","62.61%","-132.32%","78.48%","-180.49%","19.61%","-134.48%","-",""
"Horiz. %","41.38%","26.44%","40.23%","-13.79%","65.52%","98.85%","264.37%","113.79%","528.74%","188.51%","234.48%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.0700","0.0700","0.0800","0.0800","0.0700","0.0800","0.0700","0.0900","0.1000","0.1000","0.1200","0.1400","-6.03%"
"YoY %","0.00%","-12.50%","0.00%","14.29%","-12.50%","14.29%","-22.22%","-10.00%","0.00%","-16.67%","-14.29%","-",""
"Horiz. %","50.00%","50.00%","57.14%","57.14%","50.00%","57.14%","50.00%","64.29%","71.43%","71.43%","85.71%","100.00%",""
"RPS","6.19","8.06","8.37","8.39","9.49","9.89","7.86","7.97","8.34","13.98","11.62","10.28","-2.26%"
"YoY %","-23.20%","-3.70%","-0.24%","-11.59%","-4.04%","25.83%","-1.38%","-4.44%","-40.34%","20.31%","13.04%","-",""
"Horiz. %","60.21%","78.40%","81.42%","81.61%","92.32%","96.21%","76.46%","77.53%","81.13%","135.99%","113.04%","100.00%",""
"EPS","-0.36","-0.23","-0.35","0.12","-0.57","-0.86","-2.06","-0.77","-2.05","-0.72","-0.90","-0.38","-0.91%"
"YoY %","-56.52%","34.29%","-391.67%","121.05%","33.72%","58.25%","-167.53%","62.44%","-184.72%","20.00%","-136.84%","-",""
"Horiz. %","94.74%","60.53%","92.11%","-31.58%","150.00%","226.32%","542.11%","202.63%","539.47%","189.47%","236.84%","100.00%",""
"DPS","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-"
"YoY %","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","0.00%","-",""
"Horiz. %","-","-","-","-","-","-","-","-","-","-","-","-",""
"NAPS","0.0700","0.0700","0.0800","0.0800","0.0700","0.0800","0.0628","0.0707","0.0447","0.0441","0.0528","0.0620","2.87%"
"YoY %","0.00%","-12.50%","0.00%","14.29%","-12.50%","27.39%","-11.17%","58.17%","1.36%","-16.48%","-14.84%","-",""
"Horiz. %","112.90%","112.90%","129.03%","129.03%","112.90%","129.03%","101.29%","114.03%","72.10%","71.13%","85.16%","100.00%",""
"Date","AQR","T4Q","31/12/18","29/12/17","30/12/16","31/12/15","31/12/14","31/12/13","31/12/12","30/12/11","30/12/10","31/12/09","-"
"Price","0.1050","0.1050","0.0900","0.1700","0.1450","0.1800","0.2450","0.4600","0.2600","0.2500","0.0600","0.0900","-"
"P/RPS","1.70","1.30","1.08","2.03","1.53","1.82","2.80","4.54","1.39","0.79","0.23","0.39","11.98%"
"YoY %","30.77%","20.37%","-46.80%","32.68%","-15.93%","-35.00%","-38.33%","226.62%","75.95%","243.48%","-41.03%","-",""
"Horiz. %","435.90%","333.33%","276.92%","520.51%","392.31%","466.67%","717.95%","1,164.10%","356.41%","202.56%","58.97%","100.00%",""
"P/EPS","-33.25","-44.78","-25.70","136.60","-25.43","-21.42","-10.65","-46.66","-5.65","-15.29","-2.93","-10.37","10.60%"
"YoY %","25.75%","-74.24%","-118.81%","637.16%","-18.72%","-101.13%","77.18%","-725.84%","63.05%","-421.84%","71.75%","-",""
