Column1,AQR,T4Q,31/12/18,31/12/17,31/12/16,31/12/15,31/12/14,31/12/13,31/12/12,31/12/11,31/12/10,31/12/09,CAGR
"Revenue","282,294","312,309","293,452","203,938","178,455","95,550","86,802","85,800","144,594","65,340","87,693","124,109","10.03%"
"YoY %","-9.61%","6.43%","43.89%","14.28%","86.77%","10.08%","1.17%","-40.66%","121.29%","-25.49%","-29.34%","-",""
"Horiz. %","227.46%","251.64%","236.45%","164.32%","143.79%","76.99%","69.94%","69.13%","116.51%","52.65%","70.66%","100.00%",""
"PBT","62,134","54,450","66,647","66,591","134,766","23,427","27,677","3,904","114","95,909","20,998","30,490","9.07%"
"YoY %","14.11%","-18.30%","0.08%","-50.59%","475.26%","-15.36%","608.94%","3,324.56%","-99.88%","356.75%","-31.13%","-",""
"Horiz. %","203.78%","178.58%","218.59%","218.40%","442.00%","76.84%","90.77%","12.80%","0.37%","314.56%","68.87%","100.00%",""
"Tax","-9,014","-16,248","-14,755","-11,400","-14,553","-7,602","-9,908","-3,925","-3,280","-4,783","-7,333","-188","62.33%"
"YoY %","44.52%","-10.12%","-29.43%","21.67%","-91.44%","23.27%","-152.43%","-19.66%","31.42%","34.77%","-3,800.53%","-",""
"Horiz. %","4,794.68%","8,642.55%","7,848.40%","6,063.83%","7,740.96%","4,043.62%","5,270.21%","2,087.77%","1,744.68%","2,544.15%","3,900.53%","100.00%",""
"NP","53,120","38,202","51,892","55,191","120,213","15,825","17,769","-21","-3,166","91,126","13,665","30,302","6.16%"
"YoY %","39.05%","-26.38%","-5.98%","-54.09%","659.64%","-10.94%","84,714.29%","99.34%","-103.47%","566.86%","-54.90%","-",""
"Horiz. %","175.30%","126.07%","171.25%","182.14%","396.72%","52.22%","58.64%","-0.07%","-10.45%","300.73%","45.10%","100.00%",""
"NP to SH","48,564","31,231","35,345","56,599","121,730","11,226","12,215","-5,971","-7,779","87,490","8,189","23,625","4.57%"
"YoY %","55.50%","-11.64%","-37.55%","-53.50%","984.36%","-8.10%","304.57%","23.24%","-108.89%","968.38%","-65.34%","-",""
