F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Mar-2019","21-May-2019","31-Mar-2019","4","754,966","94,797","78,513","78,513","31,575","535,261","40.22%","10.40%","14.67%","135,166","558.54","558.54","58.09","58.09","23.36","23.36","3.9600","3.96"," 5.02%"," 24.34%","29-Mar-2019","7.79","1.39","13.41","1.97","7.46%","3.00%","21-May-2019","8.19","1.47","14.10","2.07","7.09%","2.85%"
"31-Mar-2019","20-Feb-2019","31-Dec-2018","3","745,606","91,936","74,758","74,758","42,100","527,151","56.31%","10.03%","14.18%","135,166","551.62","551.62","55.31","55.31","31.15","31.15","3.9000","3.90"," 4.06%"," 32.81%","31-Dec-2018","7.36","1.33","13.31","1.89","7.51%","4.23%","20-Feb-2019","7.64","1.39","13.81","1.96","7.24%","4.08%"
"31-Mar-2019","29-Nov-2018","30-Sep-2018","2","735,870","90,184","71,844","71,844","63,150","502,821","87.90%","9.76%","14.29%","135,166","544.42","544.42","53.16","53.16","46.72","46.72","3.7200","3.72"," 2.10%"," 45.85%","28-Sep-2018","7.53","1.38","14.17","2.02","7.06%","6.20%","29-Nov-2018","8.05","1.48","15.15","2.16","6.60%","5.80%"
"31-Mar-2019","15-Aug-2018","30-Jun-2018","1","715,068","88,684","70,364","70,364","-","497,414","- %","9.84%","14.15%","135,166","529.03","529.03","52.04","52.04","0.00","0.00","3.6800","3.68"," 11.43%"," 81.88%","29-Jun-2018","7.53","1.42","14.46","2.05","6.91%","0.00%","15-Aug-2018","7.65","1.45","14.70","2.08","6.80%","0.00%"
"31-Mar-2018","24-May-2018","31-Mar-2018","4","598,164","73,187","63,144","63,144","23,289","460,919","36.88%","10.56%","13.70%","135,166","442.54","442.54","46.72","46.72","17.23","17.23","3.4100","3.41"," 12.17%"," 44.80%","30-Mar-2018","6.30","1.42","13.49","1.85","7.42%","2.73%","24-May-2018","7.03","1.59","15.05","2.06","6.65%","2.45%"
"31-Mar-2018","22-Feb-2018","31-Dec-2017","3","563,270","68,054","56,292","56,292","31,052","452,809","55.16%","9.99%","12.43%","135,167","416.72","416.72","43.49","41.65","22.97","22.97","3.3500","3.35"," 14.28%"," 67.62%","29-Dec-2017","7.39","1.77","17.74","2.21","5.64%","3.11%","22-Feb-2018","7.16","1.72","17.19","2.14","5.82%","3.21%"
"31-Mar-2018","23-Nov-2017","30-Sep-2017","2","557,924","64,938","49,260","49,260","43,807","416,969","88.93%","8.83%","11.81%","127,125","438.88","412.77","38.94","36.44","34.46","32.41","3.2800","3.08"," 27.33%"," 59.07%","29-Sep-2017","6.79","1.55","17.52","2.07","5.71%","5.08%","23-Nov-2017","7.55","1.72","19.48","2.30","5.13%","4.56%"
"31-Mar-2018","17-Aug-2017","30-Jun-2017","1","533,428","52,620","38,688","38,688","86,796","452,115","224.35%","7.25%","8.56%","125,937","423.57","394.64","30.72","28.62","68.92","64.21","3.5900","3.34"," -11.28%"," -1.73%","30-Jun-2017","7.81","1.84","25.42","2.18","3.93%","8.82%","17-Aug-2017","7.97","1.88","25.94","2.22","3.85%","8.65%"
"31-Mar-2017","18-May-2017","31-Mar-2017","4","537,397","55,354","43,607","43,607","48,384","433,309","110.96%","8.11%","10.06%","120,030","447.72","397.58","36.33","32.26","40.31","35.80","3.6100","3.21"," 29.84%"," -30.89%","31-Mar-2017","6.18","1.38","17.01","1.71","5.88%","6.52%","18-May-2017","6.90","1.54","18.99","1.91","5.27%","5.84%"
"31-Mar-2017","07-Feb-2017","31-Dec-2016","3","508,285","45,289","33,584","33,584","63,497","408,773","189.07%","6.61%","8.22%","118,142","430.23","376.04","28.43","24.85","53.75","46.98","3.4600","3.02"," 8.45%"," -44.87%","30-Dec-2016","4.90","1.14","17.24","1.42","5.80%","10.97%","07-Feb-2017","5.57","1.29","19.59","1.61","5.10%","9.65%"
"31-Mar-2017","30-Nov-2016","30-Sep-2016","2","497,448","37,496","30,968","30,968","92,059","371,113","297.27%","6.23%","8.34%","114,188","435.64","368.02","27.12","22.91","80.62","68.11","3.2500","2.75"," -21.34%"," -50.12%","30-Sep-2016","6.93","1.59","25.55","2.13","3.91%","11.63%","30-Nov-2016","6.18","1.42","22.79","1.90","4.39%","13.05%"
"31-Mar-2017","17-Aug-2016","30-Jun-2016","1","508,728","43,220","39,368","39,368","165,132","368,690","419.46%","7.74%","10.68%","102,414","496.74","376.37","38.44","29.13","161.24","122.17","3.6000","2.73"," -37.60%"," -25.73%","30-Jun-2016","7.82","1.57","20.34","2.17","4.92%","20.62%","17-Aug-2016","7.50","1.51","19.51","2.08","5.13%","21.50%"
"31-Mar-2016","19-May-2016","31-Mar-2016","4","620,054","68,672","63,094","63,094","27,622","435,781","43.78%","10.18%","14.48%","85,783","722.81","458.73","73.55","46.68","32.20","20.44","5.0800","3.22"," 3.57%"," 82.17%","31-Mar-2016","6.39","0.88","8.69","1.26","11.51%","5.04%","19-May-2016","6.32","0.87","8.59","1.24","11.64%","5.09%"
"31-Mar-2016","17-Feb-2016","31-Dec-2015","3","610,770","67,736","60,920","60,920","36,755","426,337","60.33%","9.97%","14.29%","85,609","713.43","451.86","71.16","45.07","42.93","27.19","4.9800","3.15"," -1.88%"," 137.38%","31-Dec-2015","7.40","1.04","10.40","1.49","9.62%","5.80%","17-Feb-2016","6.85","0.96","9.63","1.38","10.39%","6.27%"
"31-Mar-2016","25-Nov-2015","30-Sep-2015","2","606,106","69,952","62,090","62,090","54,910","408,419","88.44%","10.24%","15.20%","85,265","710.85","448.41","72.82","45.94","64.40","40.62","4.7900","3.02"," 17.13%"," 303.02%","30-Sep-2015","5.68","0.80","7.80","1.19","12.82%","11.34%","25-Nov-2015","7.69","1.08","10.56","1.61","9.47%","8.37%"
"31-Mar-2016","25-Aug-2015","30-Jun-2015","1","537,856","59,512","53,008","53,008","108,647","392,245","204.97%","9.86%","13.51%","84,353","637.62","397.92","62.84","39.22","128.80","80.38","4.6500","2.90"," 53.05%"," 741.93%","30-Jun-2015","5.15","0.81","8.20","1.11","12.20%","25.01%","25-Aug-2015","4.72","0.74","7.51","1.02","13.31%","27.29%"
"31-Mar-2015","28-May-2015","31-Mar-2015","4","451,520","39,474","34,634","34,634","-","364,138","- %","7.67%","9.51%","81,645","553.03","334.05","42.42","25.62","0.00","0.00","4.4600","2.69"," 34.95%"," 22.31%","31-Mar-2015","2.95","0.53","6.95","0.66","14.38%","0.00%","28-May-2015","3.75","0.68","8.84","0.84","11.31%","0.00%"
"31-Mar-2015","25-Feb-2015","31-Dec-2014","3","425,369","30,085","25,664","25,664","-","333,728","- %","6.03%","7.69%","80,806","526.41","314.70","31.76","18.99","0.00","0.00","4.1300","2.47"," 66.58%"," 3.71%","31-Dec-2014","2.69","0.51","8.47","0.65","11.81%","0.00%","25-Feb-2015","2.90","0.55","9.13","0.70","10.95%","0.00%"
"31-Mar-2015","05-Nov-2014","30-Sep-2014","2","410,970","18,956","15,406","15,406","-","301,628","- %","3.75%","5.11%","79,167","519.11","304.05","19.46","11.40","0.00","0.00","3.8100","2.23"," 144.70%"," -39.34%","30-Sep-2014","3.30","0.64","16.96","0.87","5.90%","0.00%","05-Nov-2014","2.96","0.57","15.21","0.78","6.57%","0.00%"
"31-Mar-2015","29-Aug-2014","30-Jun-2014","1","372,628","8,480","6,296","6,296","-","319,318","- %","1.69%","1.97%","75,311","494.79","275.68","8.36","4.66","0.00","0.00","4.2400","2.36"," -77.77%"," -35.41%","30-Jun-2014","3.40","0.69","40.67","0.80","2.46%","0.00%","29-Aug-2014","3.50","0.71","41.87","0.83","2.39%","0.00%"
"31-Mar-2014","21-May-2014","31-Mar-2014","4","452,755","32,394","28,316","28,316","-","326,526","- %","6.25%","8.67%","72,885","621.19","334.96","38.85","20.95","0.00","0.00","4.4800","2.42"," 14.42%"," 41.86%","31-Mar-2014","3.30","0.53","8.49","0.74","11.77%","0.00%","21-May-2014","3.40","0.55","8.75","0.76","11.43%","0.00%"
"31-Mar-2014","12-Feb-2014","31-Dec-2013","3","435,936","30,068","24,746","24,746","-","314,198","- %","5.68%","7.88%","72,731","599.38","322.52","34.03","18.31","0.00","0.00","4.3200","2.32"," -2.56%"," 36.15%","31-Dec-2013","2.62","0.44","7.70","0.61","12.99%","0.00%","12-Feb-2014","2.73","0.46","8.02","0.63","12.46%","0.00%"
"31-Mar-2014","18-Oct-2013","30-Sep-2013","2","411,862","30,006","25,398","25,398","-","315,300","- %","6.17%","8.06%","72,482","568.22","304.71","35.04","18.79","0.00","0.00","4.3500","2.33"," 160.55%"," 28.69%","30-Sep-2013","2.47","0.43","7.05","0.57","14.19%","0.00%","18-Oct-2013","2.40","0.42","6.85","0.55","14.60%","0.00%"
"31-Mar-2014","30-Aug-2013","30-Jun-2013","1","378,972","11,132","9,748","9,748","-","296,333","- %","2.57%","3.29%","72,100","525.62","280.37","13.52","7.21","0.00","0.00","4.1100","2.19"," -51.16%"," -72.97%","28-Jun-2013","2.10","0.40","15.53","0.51","6.44%","0.00%","30-Aug-2013","2.47","0.47","18.27","0.60","5.47%","0.00%"
"31-Mar-2013","29-May-2013","31-Mar-2013","4","383,444","21,631","19,960","19,960","-","294,725","- %","5.21%","6.77%","71,362","537.32","283.68","27.97","14.77","0.00","0.00","4.1300","2.18"," 9.82%"," 12.03%","29-Mar-2013","2.28","0.42","8.15","0.55","12.27%","0.00%","29-May-2013","2.09","0.39","7.47","0.51","13.38%","0.00%"
"31-Mar-2013","05-Feb-2013","31-Dec-2012","3","364,856","21,858","18,176","18,176","-","300,245","- %","4.98%","6.05%","71,148","512.81","269.93","25.55","13.45","0.00","0.00","4.2200","2.22"," -7.90%"," 40.15%","31-Dec-2012","2.59","0.51","10.14","0.61","9.86%","0.00%","05-Feb-2013","2.33","0.45","9.12","0.55","10.96%","0.00%"
"31-Mar-2013","30-Oct-2012","30-Sep-2012","2","342,002","22,800","19,736","19,736","10,576","299,159","53.59%","5.77%","6.60%","70,890","482.43","253.02","27.84","14.60","14.92","7.83","4.2200","2.21"," -45.28%"," 23.89%","28-Sep-2012","2.59","0.54","9.30","0.61","10.75%","5.76%","30-Oct-2012","2.63","0.55","9.45","0.62","10.59%","5.67%"
"31-Mar-2013","30-Aug-2012","30-Jun-2012","1","475,296","39,752","36,068","36,068","-","196,360","- %","7.59%","18.37%","70,888","670.49","351.64","50.88","26.68","0.00","0.00","2.7700","1.45"," 102.45%"," 144.30%","29-Jun-2012","3.00","0.45","5.90","1.08","16.96%","0.00%","30-Aug-2012","2.52","0.38","4.95","0.91","20.19%","0.00%"
"31-Mar-2012","23-May-2012","31-Mar-2012","4","531,144","19,197","17,816","17,816","-","185,686","- %","3.35%","9.59%","70,872","749.44","392.95","25.14","13.18","0.00","0.00","2.6200","1.37"," 37.37%"," -0.09%","30-Mar-2012","2.07","0.28","8.23","0.79","12.14%","0.00%","23-May-2012","3.03","0.40","12.05","1.16","8.30%","0.00%"
"31-Mar-2012","09-Feb-2012","31-Dec-2011","3","485,838","14,981","12,969","12,969","-","181,510","- %","2.67%","7.15%","70,902","685.22","359.44","18.29","9.60","0.00","0.00","2.5600","1.34"," -18.59%"," -36.05%","30-Dec-2011","2.07","0.30","11.32","0.81","8.84%","0.00%","09-Feb-2012","2.07","0.30","11.32","0.81","8.84%","0.00%"
"31-Mar-2012","11-Oct-2011","30-Sep-2011","2","511,540","18,330","15,930","15,930","-","179,263","- %","3.11%","8.89%","70,855","721.95","378.45","22.48","11.79","0.00","0.00","2.5300","1.33"," 7.90%"," -47.52%","30-Sep-2011","2.07","0.29","9.21","0.82","10.86%","0.00%","11-Oct-2011","2.07","0.29","9.21","0.82","10.86%","0.00%"
"31-Mar-2012","29-Jul-2011","30-Jun-2011","1","411,524","16,208","14,764","14,764","-","175,149","- %","3.59%","8.43%","70,910","580.34","304.46","20.84","10.92","0.00","0.00","2.4700","1.30"," -17.21%"," 23.20%","30-Jun-2011","2.07","0.36","9.94","0.84","10.06%","0.00%","29-Jul-2011","2.07","0.36","9.94","0.84","10.06%","0.00%"
"31-Mar-2011","20-Apr-2011","31-Mar-2011","4","308,247","20,968","17,832","17,832","-","171,516","- %","5.78%","10.40%","70,874","434.92","228.05","25.16","13.19","0.00","0.00","2.4200","1.27"," -12.08%"," -31.37%","31-Mar-2011","2.07","0.48","8.23","0.86","12.15%","0.00%","20-Apr-2011","2.07","0.48","8.23","0.86","12.15%","0.00%"
"31-Mar-2011","13-Jan-2011","31-Dec-2010","3","297,424","23,208","20,281","20,281","-","169,404","- %","6.82%","11.97%","70,880","419.61","220.04","28.61","15.00","0.00","0.00","2.3900","1.25"," -33.18%"," -5.56%","30-Dec-2010","2.07","0.49","7.23","0.87","13.82%","0.00%","13-Jan-2011","2.07","0.49","7.23","0.87","13.82%","0.00%"
"31-Mar-2011","14-Oct-2010","30-Sep-2010","2","299,866","33,970","30,352","30,352","-","169,409","- %","10.12%","17.92%","70,882","423.05","221.85","42.82","22.46","0.00","0.00","2.3900","1.25"," 153.27%"," 274.16%","30-Sep-2010","2.07","0.49","4.83","0.87","20.69%","0.00%","14-Oct-2010","2.07","0.49","4.83","0.87","20.69%","0.00%"
"31-Mar-2011","22-Jul-2010","30-Jun-2010","1","178,976","15,308","11,984","11,984","-","156,528","- %","6.70%","7.66%","70,827","252.69","132.41","16.92","8.87","0.00","0.00","2.2100","1.16"," -53.88%"," 196.63%","30-Jun-2010","2.07","0.82","12.23","0.94","8.17%","0.00%","22-Jul-2010","2.07","0.82","12.23","0.94","8.17%","0.00%"
"31-Mar-2010","07-May-2010","31-Mar-2010","4","302,531","29,180","25,984","25,984","-","153,806","- %","8.59%","16.89%","71,006","426.83","223.82","36.66","19.22","0.00","0.00","2.1700","1.14"," 20.99%"," 451.71%","31-Mar-2010","2.07","0.48","5.65","0.95","17.71%","0.00%","07-May-2010","2.07","0.48","5.65","0.95","17.71%","0.00%"
"31-Mar-2010","08-Feb-2010","31-Dec-2009","3","300,460","22,384","21,476","21,476","-","138,951","- %","7.15%","15.46%","70,888","423.82","222.29","30.29","15.89","0.00","0.00","1.9600","1.03"," 164.74%"," 452.23%","31-Dec-2009","2.04","0.48","6.73","1.04","14.85%","0.00%","08-Feb-2010","2.07","0.49","6.83","1.06","14.63%","0.00%"
"31-Mar-2010","12-Nov-2009","30-Sep-2009","2","221,746","8,802","8,112","8,112","-","126,927","- %","3.66%","6.39%","70,837","312.72","164.05","11.44","6.00","0.00","0.00","1.7900","0.94"," 100.79%"," 269.57%","30-Sep-2009","1.80","0.58","15.73","1.01","6.36%","0.00%","12-Nov-2009","2.05","0.66","17.92","1.15","5.58%","0.00%"
"31-Mar-2010","04-Aug-2009","30-Jun-2009","1","183,772","4,232","4,040","4,040","-","124,471","- %","2.20%","3.25%","71,126","258.37","135.96","5.68","2.99","0.00","0.00","1.7500","0.92"," 154.68%"," 154.16%","30-Jun-2009","2.10","0.81","36.97","1.20","2.70%","0.00%","04-Aug-2009","1.99","0.77","35.04","1.14","2.85%","0.00%"

