F.Y.,Ann. Date,Quarter,#,Revenue,PBT,NP,NP to SH,Div,Net Worth,Div Payout %,NP Margin,ROE,NOSH,RPS,Adj. RPS,EPS,Adj. EPS,DPS,Adj. DPS,NAPS,Adj. NAPS,QoQ,YoY,EOQ Date,EOQ Price,EOQ P/RPS,EOQ P/EPS,EOQ P/NAPS,EOQ EY,EOQ DY,ANN Date,ANN Price,ANN P/RPS,ANN P/EPS,ANN P/NAPS,ANN EY,ANN DY
"31-Dec-2018","21-Aug-2018","30-Jun-2018","2","16,855","-272","-280","-280","0","17,227","- %","-1.66%","-1.63%","215,349","7.83","7.83","-0.13","-0.13","0.00","0.00","0.0800","0.08"," -30.23%"," 46.15%","29-Jun-2018","0.115","1.47","-88.45","1.44","-1.13%","0.00%","21-Aug-2018","0.125","1.60","-96.14","1.56","-1.04%","0.00%"
"31-Dec-2018","28-May-2018","31-Mar-2018","1","17,089","-190","-207","-215","0","17,227","- %","-1.21%","-1.25%","215,349","7.94","7.94","-0.10","-0.10","0.00","0.00","0.0800","0.08"," -180.52%"," 70.47%","30-Mar-2018","0.165","2.08","-165.27","2.06","-0.61%","0.00%","28-May-2018","0.11","1.39","-110.18","1.38","-0.91%","0.00%"
"31-Dec-2017","12-Feb-2018","31-Dec-2017","4","18,062","293","275","267","0","17,227","- %","1.52%","1.55%","215,349","8.39","8.39","0.12","0.12","0.00","0.00","0.0800","0.08"," 164.49%"," 121.69%","29-Dec-2017","0.17","2.03","137.11","2.13","0.73%","0.00%","12-Feb-2018","0.17","2.03","137.11","2.13","0.73%","0.00%"
"31-Dec-2017","27-Nov-2017","30-Sep-2017","3","19,750","-327","-406","-414","0","15,074","- %","-2.06%","-2.75%","215,349","9.17","9.17","-0.19","-0.19","0.00","0.00","0.0700","0.07"," 20.38%"," 84.35%","29-Sep-2017","0.175","1.91","-91.03","2.50","-1.10%","0.00%","27-Nov-2017","0.18","1.96","-93.63","2.57","-1.07%","0.00%"
"31-Dec-2017","28-Aug-2017","30-Jun-2017","2","19,995","-434","-512","-520","0","15,074","- %","-2.56%","-3.45%","215,349","9.28","9.28","-0.24","-0.24","0.00","0.00","0.0700","0.07"," 28.57%"," 82.52%","30-Jun-2017","0.16","1.72","-66.26","2.29","-1.51%","0.00%","28-Aug-2017","0.17","1.83","-70.40","2.43","-1.42%","0.00%"
"31-Dec-2017","29-May-2017","31-Mar-2017","1","20,650","-672","-728","-728","0","15,074","- %","-3.53%","-4.83%","215,349","9.59","9.59","-0.34","-0.34","0.00","0.00","0.0700","0.07"," 40.86%"," 69.28%","31-Mar-2017","0.195","2.03","-57.68","2.79","-1.73%","0.00%","29-May-2017","0.185","1.93","-54.72","2.64","-1.83%","0.00%"
"31-Dec-2016","20-Feb-2017","31-Dec-2016","4","20,430","-1,176","-1,231","-1,231","0","15,074","- %","-6.03%","-8.17%","215,349","9.49","9.49","-0.57","-0.57","0.00","0.00","0.0700","0.07"," 53.46%"," 31.99%","30-Dec-2016","0.145","1.53","-25.37","2.07","-3.94%","0.00%","20-Feb-2017","0.165","1.74","-28.86","2.36","-3.46%","0.00%"
"31-Dec-2016","28-Nov-2016","30-Sep-2016","3","18,799","-2,278","-2,646","-2,645","0","17,227","- %","-14.08%","-15.35%","215,349","8.73","8.73","-1.23","-1.23","0.00","0.00","0.0800","0.08"," 11.09%"," -282.23%","30-Sep-2016","0.125","1.43","-10.18","1.56","-9.83%","0.00%","28-Nov-2016","0.13","1.49","-10.58","1.63","-9.45%","0.00%"
"31-Dec-2016","23-Aug-2016","30-Jun-2016","2","19,154","-2,612","-2,980","-2,975","0","17,227","- %","-15.56%","-17.27%","215,349","8.89","8.89","-1.38","-1.38","0.00","0.00","0.0800","0.08"," -25.53%"," -2.62%","30-Jun-2016","0.12","1.35","-8.69","1.50","-11.51%","0.00%","23-Aug-2016","0.13","1.46","-9.41","1.63","-10.63%","0.00%"
"31-Dec-2016","27-May-2016","31-Mar-2016","1","19,842","-2,006","-2,375","-2,370","0","17,227","- %","-11.97%","-13.76%","215,349","9.21","9.21","-1.10","-1.10","0.00","0.00","0.0800","0.08"," -30.94%"," 38.09%","31-Mar-2016","0.125","1.36","-11.36","1.56","-8.80%","0.00%","27-May-2016","0.125","1.36","-11.36","1.56","-8.80%","0.00%"
